info,answer,explanation,question
112年學測-社會科第12題,C,解題關鍵： 本題測驗學生能否了解魏晉南北朝移民群體的生活，答題的關鍵是「土地也交給佃客耕種」、「當官不明事理」 解  析： 從題幹敘述這群移民，遷居八、九代以後，以領俸祿為生，他們最有可能是東晉南朝士族。這些士族各自占地封山，收取大量佃農。落地生根後的這些世家子弟，年少便可依門第任官，卻視政務為俗事，絕不親自處理，以彰顯其高風雅緻，他們喜好文藝，使得東晉南朝的士族子弟身心日漸萎靡，符合文中提到的當官不明事理，治家也不行，故答案為(C)。(A)春秋時期與(B)兩漢時期雖有動亂，但並未有移民群體遷居八、九代，還能領有俸祿 (D)宋明時期的官員是經由科舉出身，有些讀書人強調家訓、家規，不可能不明事理，也不可能不會治家 ,12. 某一歷史時期的移民群體，遷居已經八、九代，以領俸祿為生，若有土地也全交 給佃客耕種，而不親自下田，完全不懂人情世故，所以當官不明事理，治家也不 行。這種現象最可能出現於何時？(A)春秋時期 (B)兩漢時期 (C)魏晉時期 (D)宋明時期
112年學測-社會科第13題,C,解題關鍵： 本題測驗學生能否知道晚清時期的變局與改革、革命的進行，答題的關鍵是「甲午年」、「庚子歲」、「中華萬歲」 解  析： 題幹資料提到「甲午年，打下敗陣」，可判斷是1894～1895年的甲午戰爭，中國敗於日本；由「庚子歲，慘遭殺傷」，可判斷是1900年的八國聯軍，中國敗於列強；由「驅外族、中華萬歲」，可判斷這應是革命黨人致力推翻滿清的革命事業，故正確答案是(C)八國聯軍後，革命黨人的宣傳書冊 (A)太平天國之亂發生於1850～1864年 (B)戊戌變法於1898年展開，但僅持續百餘天即倉促結束 (D)立憲派的改革主張為實行君主立憲制，1906 年清廷在立憲派壓力下展開改革，故不會出現「中華萬歲」的用詞,"13. 一份資料寫道：「痛只痛，甲午年，打下敗陣。痛只痛，庚子歲，慘遭殺傷。痛 只痛，割去地，萬古不返。痛只痛，所賠款，永世難償。……雪仇恥，驅外族， 復我冠裳。到那時，齊叫道，中華萬歲。」這份資料最可能出自哪份文件？(A)太平天國時，洪李太平軍的告民書, (B)戊戌變法後，康、梁維新派的宣言, (C)八國聯軍後，革命黨人的宣傳書冊, (D)立憲運動時，各省仕紳的改革方案"
112年學測-社會科第14題,D,解題關鍵： 本題測驗學生能否閱讀題幹的敘述，推論出元代的統治態度，答題的關鍵是「儒戶待遇約略等於佛僧和道士」、「諸色戶口職業中較受優遇」 解  析： 這題是文本閱讀題，根據題幹敘述儒戶的待遇與佛僧和道士相當，而且儒戶所受的待遇，也是諸色戶口職業中較受優遇者，推論答案是(D)  (A)文本未提及此 (B)娼戶地位遠低於儒戶，因此元代並沒有平等對待各諸色戶籍  (C)元代是優待儒戶，而非貶抑他們的地位 ,"14. 學者指出，蒙古人統治各地區後，對各地宗教都一視同仁而給予優遇；在元代戶 口職業世襲制度下，儒戶待遇約略等於佛僧和道士，是諸色戶口職業中較受優遇 的一種，娼人地位遠低於儒戶，只是元代士人的仕進機會與在社會上所受尊崇不 如前後各代。根據題文，以下何者最能說明元代統治者對儒士的立場？(A)對儒士抱持懷柔寬容的態度, (B)與其他世襲戶口均平等對待, (C)貶抑儒士而削減其入仕機會, (D)類同宗教神職人員予以尊重"
112年學測-社會科第15題,D,解題關鍵： 本題測驗學生能否結合圖表與文字的說明，綜合出測驗重點是第二次世界大戰答題的關鍵是「義大利、北非」、「中南半島」、「印度士兵」 解  析： 第二次世界大戰爆發後，德、義軸心國家控制大半歐洲大陸及北非地區，日本則占領中國大陸東半部，並南下攻占東南亞的多數地區。圖片內容有大英帝國國旗、英國士兵、印度士兵等訊息，又根據題幹提及「從香港到義大利的戰場，從緬甸沼澤到北非沙漠戰場，都看得到印度士兵作戰的身影」，故正確答案是(D)  ,"15. 老師請同學針對某時期英國提出討論資料，甲同學提出圖像 （圖 1），乙同學找到新聞報導：「從香港到義大利的戰場，從 緬甸沼澤到北非沙漠戰場，都看得到印度士兵作戰的身影，他 們戰術精湛，在東非、北非與中南半島也都擊敗了敵人」。綜 合兩份資料，同學探討的問題最可能是：(A)英國呼籲西歐國家團結一致，共同對抗1853年的俄羅斯帝國, (B)英國提醒英語為母語的國家，共同建立日不落大英帝國國協, (C)英國號召帝國殖民地人民，加入第一次世界大戰協約國陣營, (D)英國招募自治領與殖民地的軍隊，共同參與第二次世界大戰 圖 1"
112年學測-社會科第16題,C,解題關鍵： 本題測驗學生能否閱讀資料，判斷出希臘文物遭帝國主義國家帶走，答題的關鍵是「基督教」、「伊斯蘭」 解  析： 希臘地區在上古時期成為基督教信仰地區，十五世紀伊斯蘭信仰也隨鄂圖曼土耳其人進入希臘。英國人信仰基督新教，當英國帝國主義的勢力進到希臘地區，基於反偶像崇拜的主張，會將希臘雕像視為異教徒的作品，故選(C)。(A)十字軍東征時，西歐騎士出兵到西亞地區，當時西亞地區已是伊斯蘭勢力，不可能出現如題幹所敘述先後有基督教、伊斯蘭勢力進入的現象 (B)鄂圖曼帝國統治時，土耳其人攻占君士坦丁堡後，將教堂改為清真寺。巴爾幹半島在土耳其入侵前，拜占庭皇帝信仰希臘正教，不可能出現如題幹敘述基督教信仰普及，會將當地教堂雕像視為異教物而棄置的情況 (D)中國圓明園並未遭受伊斯蘭勢力入侵 ,"16. 某國文化部長憤怒的說：「許多我國古代雕像都在別國博物館內，這些雕像原本 在宗教建築內。後來基督信仰普及、伊斯蘭勢力也進來，都說雕像是異教物而棄 置，建築物被當成彈藥庫，毀壞後成了大廢墟。接著一些外國人來，欣賞廢墟又 喜愛殘破雕像，說這是文明成就，而且把雕像帶回國，至今不願歸還我們，還強 辯說是合法取得的藝術品！」文化部長批評的是：(A)十字軍東征時，士兵從西亞的墓穴取下雕像, (B)鄂圖曼帝國時，土耳其人拿下東歐教堂雕像, (C)西方帝國主義擴張時，英國人帶走希臘雕像, (D)英法聯軍侵略中國時，帶走了圓明園內雕像, "
112年學測-社會科第17題,A,解題關鍵： 本題測驗學生能否綜合不同資料，統整出歷史人物的貢獻，答題的關鍵是「十七世紀成為主權獨立國家」、「為資本主義提供道德支撐」 解  析： 喀爾文教派主張好的基督徒有責任推翻違反上帝意旨的暴政，這項主張影響尼德蘭北部各省於十六世紀末宣布獨立，直到十七世紀三十年戰爭結束後，西班牙承認尼德蘭獨立。喀爾文主張預選論、克勤克儉及經商致富的觀點，有學者認為有利於資本主義的發展，同時也造成尼德蘭部分地區至今仍維持拒絕娛樂的生活方式，故正確答案是(A) ,"17. 一位歷史人物的紀念展覽開幕時，貴賓致詞重點如下： 甲：「他認為暴君違反上帝旨意，人民有責任抵抗，我們祖先依此說法開始反抗， 十七世紀終於成為主權獨立國家。」 乙：「他的論點為資本主義提供道德支撐，促使我們在十七世紀成為資本主義富 裕之國與海外貿易強權。」 丙：「今日我們北部有些社區人民不看電視、不設網路，仍然嚴格遵守他當時拒 絕娛樂文化的教導。」 這個展覽最可能是：(A)尼德蘭紀念喀爾文 (B)德國紀念馬丁路德, (C)英國紀念亞當斯密 (D)法國紀念孟德斯鳩"
112年學測-社會科第19題,D,解  析： 文中提及「進行彌撒，接著抬出聖彼得神像遊行，最後來到船隻旁灑聖水祈福」，可推知為天主教儀式，故應為伊比利半島西部。歷史上伊比利半島西部的葡萄牙是歐洲最早在馬來西亞建立勢力的殖民母國，其於1511年占領麻六甲。 ,19. 十五至十七世紀馬來半島南部海岸，有許多自殖民母國遷入該地的男性商人、船 員與苦力，在與當地女性通婚後，逐漸在當地形成一混血的少數族群，並保有原 鄉海神節的慶典習俗。該族群在節慶當天，會先在海邊進行彌撒，接著抬出聖彼 得神像遊行，最後來到船隻旁灑聖水祈福。根據前述，該族群的先人最可能來自 下列哪個地區？(A)中國東南沿海 (B)西亞肥沃月灣 (C)澳洲東部沿岸 (D)伊比利半島西部
112年學測-社會科第22題,C,解  析： 與1633年相比，1638年東印度公司販售生絲的毛利潤明顯提高，但又假設此期間其他條件不變且東印度公司對日本國內生絲的供給不變，故可見應為生絲價格上升 (A) 價格提高，反而會造成需求量減少、供給量增加，發生供過於求現象，故錯誤 (B) 若日本減少進口，東印度公司販售生絲的毛利潤應不會提高，故錯誤 (C) 若供需同時增加，且需求增加幅度大於供給增加，將造成價格上升、交易數量增加，符合題述，故為正解 (D) 若供需同時減少，且需求減少幅度大於供給減少，將造成價格下降、交易數量減少，故錯誤 ,"22. ◎ 根據學者研究，荷蘭東印度公司與日本的進出口生意，於 1633 年後再度開張， 單位（荷盾）2,500,000並在 1638-1639 年達到高峰，成為日本最主要貿易夥伴之一。圖 3 為東印度公2,000,000司與日本貿易興盛時期，販售所有商品所有商品1,500,000及 生絲的毛 利潤（銷 售收入－ 購買成本），其中生絲資料表示東印度公司賣1,000,000生絲給日本所賺的錢。請問：生絲21. 2022年中國與太平洋的索羅門群島島國起草一份安全協議，中國將在索國設立軍 事基地，因此引發澳大利亞的緊張。長期以來澳大利亞一直是索國主要的防衛夥 伴，以及最大的援助國，因此特別關切「任何危害區域穩定和安全的行動，包括 建立軍事基地的常在性設施」，但索國政府表示「正在擴大與更多國家安全合作， 其中也包括中國」。索國的作法最可能帶來下列哪種國際情勢發展？ 的變動，假設此期間其他條件不變且東 年代 印度公司對日本國內生絲的供給不變， 1633 1635 1637 1639 1641 圖 3 針對此期間日本國內生絲市場供需的 推論，下列何者最合理？(A)大洋洲地緣樞紐角色漸漸不再由南島語族國家掌控, (B)大洋洲各島國將逐步取代紐澳兩國的區域核心角色, (C)同屬大洋洲的塔斯馬尼亞可能與中國建立合作關係, (D)紐西蘭外交單位可能提出對大洋洲區域和平的立場, (A)因價格提高，市場呈現供不應求, (B)因價格提高，促使日本減少進口, (C)因需求增加幅度大於供給增加，市場價格提高, (D)因需求減少幅度大於供給減少，市場價格提高"
112年學測-社會科第23題,C,解  析： 國內生產毛額（GDP）衡量本國的生產總值，其公式為GDP=C+I+G+（X-M），故在支出面計算上納入出口額X（本國生產各種商品與勞務出口到國外的部分），但要扣除進口額M（外國商品與勞務進口到國內的部分），為「淨出口值」。由於題幹描述日本在納入某一項目後重新計算得到較高的 GDP 估計值，最可能缺漏了日本在當年度對東印度公司的出口值，且該數值高於日本在當年度自東印度公司的進口值，故(C)為正解。(A)與計算日本之國內生產毛額（GDP）無關；(B)並非要比較不同年度；(D)算入其他商品進口值，反而應使日本GDP 估計值再降低 ,"23. 某生在估計 1638 年日本的 GDP 時，疏忽了題文與圖 3 的相關貿易資料，經提醒 納入後重新計算得到較高的 GDP 估計值。該生補上的必須是下列哪項資料才能 得到這個結果？(A)東印度公司該年度對日貿易的總收益高於總成本, (B)東印度公司該年度對日貿易的總金額高於上年度, (C)東印度公司販售商品給日本的金額低於向日本買入的金額, (D)東印度公司賣生絲給日本的金額高於買入其他商品的金額, "
112年學測-社會科第24題,B,解  析： 題目強調中央必須「先修訂食安法、再公告殘留標準」，顯示當行政命令（公告殘留標準）有限制／侵害人民之基本權利之虞時，必須要有法律（食安法）授權，意即需符合「法律保留原則」，故與(B)選項之法理最為相似。(A)法律優位原則、(C)契約自由原則、(D)特別法優於普通法，均不符合題幹所述 ,"24. ◎ 民國 109 年間，我國中央政府開放進口美國含有萊克多巴胺（萊劑）的豬肉。為管制萊劑殘留標準，中央先修訂食安法，再依照新條文公告「動物用藥殘留標準」，另規定含有豬肉及豬可食部位的原料，須標示原產地，讓國人選購時清楚產地來源。針對開放萊豬的政策，部分地方政府採取因應措施，例如：某市在食品安全衛生管理自治條例規定，豬肉及其相關產製品不得檢出萊劑；經檢出者，依其含量處以不同罰鍰，並得按次處罰。但行政院於同年底，函告該市政府上述自治條例相關內容無效。請問：何種情況的法理考量最為相似？(A)憲法規定命令如違反國會所制定的法律則無效, (B)課徵人民稅捐涉及憲法上財產權應由法律規範, (C)子女從父姓或母姓在民法規定由父母自行約定, (D)少年犯罪應優先適用少年事件處理法而非刑法"
112年學測-社會科第25題,A,解  析： 為避免食用過多萊劑，標示原產地之規定，應會使消費者對於國產猪肉的需求增加，市場供需圖中的需求線右移，國產猪肉價格上升，數量上升。相反的，消費者對於進口萊猪的需求應減少，市場供需圖中的需求線左移，萊猪價格下降，數量下降，故正確選項為(A) ,"25. ◎ 民國 109 年間，我國中央政府開放進口美國含有萊克多巴胺（萊劑）的豬肉。為管制萊劑殘留標準，中央先修訂食安法，再依照新條文公告「動物用藥殘留標準」，另規定含有豬肉及豬可食部位的原料，須標示原產地，讓國人選購時清楚產地來源。針對開放萊豬的政策，部分地方政府採取因應措施，例如：某市在食品安全衛生管理自治條例規定，豬肉及其相關產製品不得檢出萊劑；經檢出者，依其含量處以不同罰鍰，並得按次處罰。但行政院於同年底，函告該市政府上述自治條例相關內容無效。請問：25. 其他條件不變下，原產地標示原則的實施，對於國產豬肉與萊豬市場的均衡價格 與數量，最有可能造成何種變化？(A)國產豬肉價格上升，數量上升；萊豬的價格下降，數量下降, (B)國產豬肉價格上升，數量下降；萊豬的價格下降，數量上升, (C)國產豬肉價格下降，數量下降；萊豬的價格上升，數量上升, (D)國產豬肉價格下降，數量上升；萊豬的價格上升，數量下降"
112年學測-社會科第26題,D,解  析： 法律優位原則是指行政權的行使，不得牴觸上位階的法律。由本題題幹可知，現行法律僅規定需標示猪肉產地，並無禁止販賣進口萊猪，然而，某市所頒布的自治條例卻規定，猪肉及其相關產製品不得檢出萊劑，甚至經檢出者，會受到行政裁罰，明顯牴觸位階較高的《食品安全法》，故正解為(D)  (A)地方自治條例需經由地方議會通過，然該條例無效係因違反上位階的法律 (B)是否經由公投通過，與自治條例是否有效無涉 (C)行政院部會的政策亦需符合法律規定，故本題自治條例無效，係因牴觸上位階的法律 ,"26. 依據題文，下列何者最足以作為函告該自治條例無效的理由？(A)未經由地方議會針對該條例審議通過, (B)未舉辦地方公民投票由民眾投票決議, (C)與行政院相關部會的政策立場相違背, (D)與立法院通過之食安法內容相互牴觸"
112年學測-社會科第27題,D,解  析： 題文說明換發數位身分證的爭議主要在於，公民團體質疑政府缺乏審慎規劃，擔憂政府濫權，該政策將導致人民喪失個人資訊的控制力，因此政策制訂過程應該更審慎，(D)權力行使範圍及其影響既廣泛且深遠，故為正解。從題文中並未提及(A)資訊服務涉及特別的跨部會合作機制，也未論及(B)職責在於提供人民更便捷的政府服務，更未說明(C)願景實現攸關能否讓人民產生認同感，故非正解 ,"27. ◎ 某國政府擬推動全民換發數位身分證計畫，整合戶口、醫療、租稅等資訊，提供人民更便捷的政府服務。認同此計畫的支持者期望藉此實現「數位國家」願景；但有公民團體質疑政府缺乏審慎規劃，擔憂該政策將導致人民喪失個人資訊的控制力，主張必須先制定特別法律，明訂授權範圍、加密機制、跨部門讀取資訊的條件與監督機制。因爭議擴大，該國政府最後放棄換發計畫。某高中生瀏覽相關爭議的網路留言後，心生疑惑：「先前民間團體利用政府資訊製作疫苗數位地圖，協助民眾查找疫苗施打場所，廣受社會稱許，為何數位身分證卻飽受質疑？」請問：- 6 -第 7 頁 請記得在答題卷簽名欄位以正楷簽全名 112年學測共 19 頁 社會考科 的 ，因此政策制訂過程應該更審慎。依據題文資訊，下列何者最 適合填入該聲明的空格內？(A)資訊服務涉及特別的跨部會合作機制, (B)職責在於提供人民更便捷的政府服務, (C)願景實現攸關能否讓人民產生認同感, (D)權力行使範圍及其影響既廣泛且深遠"
112年學測-社會科第28題,B,解  析： (A) 疫苗地圖協助民眾查找疫苗施打場所，與人民行動自由無關，數位身分證無法增強人民知的權利，反而造成侵害資訊隱私權的爭議 (B) 疫苗地圖協助民眾查找疫苗施打場所，因此增強人民知的權利，而數位身分證削弱人民的隱私權，應予不同評價，應為正解 (C) 疫苗地圖協助民眾查找疫苗施打場所，並未削弱人民的隱私權，數位身分證可能會削弱人民的隱私權 (D) 疫苗地圖協助民眾查找疫苗施打場所，並未削弱人民人身自由，而數位身分證削弱人民的隱私權，應予不同評價 ,"28. ◎ 某國政府擬推動全民換發數位身分證計畫，整合戶口、醫療、租稅等資訊，提供人民更便捷的政府服務。認同此計畫的支持者期望藉此實現「數位國家」願景；但有公民團體質疑政府缺乏審慎規劃，擔憂該政策將導致人民喪失個人資訊的控制力，主張必須先制定特別法律，明訂授權範圍、加密機制、跨部門讀取資訊的條件與監督機制。因爭議擴大，該國政府最後放棄換發計畫。某高中生瀏覽相關爭議的網路留言後，心生疑惑：「先前民間團體利用政府資訊製作疫苗數位地圖，協助民眾查找疫苗施打場所，廣受社會稱許，為何數位身分證卻飽受質疑？」請問：- 6 -第 7 頁 請記得在答題卷簽名欄位以正楷簽全名 112年學測共 19 頁 社會考科28. 針對該高中生的疑惑，從資訊利用行為與個人權利的角度來看，下列何種見解最 為合理？(A)疫苗地圖增強人民行動自由，數位身分證增強人民知的權利，應予相同評價, (B)疫苗地圖增強人民知的權利，數位身分證削弱人民的隱私權，應予不同評價, (C)疫苗地圖削弱人民的隱私權，數位身分證增強人民人身自由，應予不同評價, (D)疫苗地圖削弱人民人身自由，數位身分證削弱人民行動自由，應予相同評價"
