info,answer,explanation,question
111年學測-社會科第11題,B,解題關鍵：本題測驗目標為學生是否具備判讀史料真偽的能力，答題的關鍵是溥儀的退位條件及相關年代 解  析：1912年1月1日，中華民國臨時政府成立後，革命黨人透過袁世凱與清廷議和。協議結果溥儀退位，但同時給予清帝優待的條件，其內容有：清帝退位後，可保留尊號及原來的紀年，且可居住在紫禁城內；清帝歲用銀四百萬兩，由中華民國政府撥用 (A)清帝退位後，仍被允許擁有尊號與原有紀年，故非誤植年代 (C)洪憲帝制以1916年為元年，且僅存續約一百天；袁世凱謀取支持的主要對象為西方列強，而非滿族 (D)滿洲國於1932年成立之初，溥儀使用「大同」的年號，到1934年滿洲國改政體為帝國，溥儀將年號改為「康德」,"11. 清宣統三年十二月二十五日（1912 年 2 月 12 日），清帝溥儀頒布退位詔書。但 在國立故宮博物院典藏的清代檔案中，發現一件進呈給溥儀的奏摺，時間標註為 「宣統十六年七月」。我們應如何解釋這個現象？(A)宣統朝只有三年，應該是清政府官員誤植年代的奏摺, (B)清帝雖退位，政府仍同意其繼續使用帝號和原有紀年, (C)洪憲帝制時，為獲滿族支持而以宣統紀年進呈的奏摺, (D)滿洲國成立，其政府官員上奏給溥儀，故以宣統紀年"
111年學測-社會科第12題,C,解題關鍵：本題測驗目標為學生是否具有利用文本資料來推論異鄉華人希望衣錦還鄉的信念。答題關鍵為「象徵科舉及第」、「苦力」，擷取關鍵證據選出正確答案 解  析：十九世紀後期清帝國被迫開放通商口岸後，華人得以從事海外貿易，也帶起金門人移民海外的風潮，而他們主要移民的地區是東南亞。東南亞地區曾受到葡萄牙、西班牙、荷蘭等國的殖民統治，因此移居東南亞的金門人在當地接觸到歐洲殖民地樣式的建築物，之後便將這些西式的建築風格帶回金門，興建許多西式的樓房，通稱為「洋樓」 (A)荷蘭人並未統治金門，且「象徵科舉及第的螃蟹」也與西方文化無關 (B)鄭氏家族主要受到漢文化影響，較不可能仿效西式建築 (D)日本僅統治臺灣與澎湖，未統治金門 ,"12. 金門有許多洋樓，建築上裝飾著象徵吉祥如意的鳳梨、祈求多子多孫的麥穗、象 徵科舉及第的螃蟹（以「甲殼」比喻「科甲」）、表示時間的西洋時鐘或扛著屋 簷的印度苦力（象徵屋主的社會地位）。這些建築裝飾反映以下何種歷史現象？(A)荷蘭人主導遠東貿易時期，當時盛行的建築風格也流傳至金門, (B)鄭成功家族前往巴達維亞貿易，並將當地的建築特色帶回金門, (C)民國早期，僑民從南洋帶回西方建築風格並融入金門傳統裝飾, (D)日本占領金門時，其商人引進當時歐洲最流行的巴洛克式裝飾"
111年學測-社會科第13題,B,解題關鍵：本題測驗目標為學生能否了解人民在二戰受到的傷害，答題關鍵為蘇聯是歐洲在二戰期間的東線戰場 解  析：1941年，德國入侵蘇聯，蘇聯正式捲入二次大戰的戰局。戰爭期間，蘇聯採行焦土政策抵抗，使德國雖逐步攻入蘇聯境內，卻得不到可用的物資，最後德軍在史達林格勒受阻。但蘇聯這種自毁家園的戰術，卻也導致大規模的飢荒，使蘇聯平民死亡比率遠高於德國 (A)納粹黨在東歐多處設立大型滅絕營，主要殺害對象為猶太人 (C)德國的武器雖然優越，但當時蘇聯與美國也是主要的鋼鐵生產國，更何況美國在戰爭末期也研發出原子彈，製造武器的能力甚至超越軸心國家 (D)二戰結束後，蘇聯快速將勢力擴及東歐地區，才有可能出現大量蘇聯士兵駐防在東歐國家的情形 ,"13. 據統計，二次世界大戰期間德國平民死亡約 117 萬人，占該國 1939 年總人口 1.6%；蘇聯平民死亡約 1400 萬人，占該國 1939 年總人口 7.3%。蘇聯平民死亡 人數與比率均遠多於德國的原因為何？(A)納粹黨在東歐多處設立大型滅絕營，用毒氣殺害當地人, (B)蘇聯是主要戰場，戰火摧殘人命外，還有缺糧飢荒問題, (C)德、義、日軸心國武器優越，超過蘇聯、英、美同盟國, (D)為對付全球反共產勢力，大量的蘇聯士兵駐防東歐國家, "
111年學測-社會科第14題,A,解題關鍵：本題測驗目標為學生能否讀懂長條圖，判斷前往亞洲海域發展的國家順序。答題關鍵是歐洲國家向海外發展的順序 解  析：十六～十八世紀間，葡萄牙是首先在亞洲海域發展的歐洲國家，並因此掌控東南亞的香料貿易；荷蘭在1602年成立東印度公司，之後進占巴達維亞作為亞洲貿易基地，並與葡萄牙爆發多次爭奪貿易利益的戰爭，取得勝利後控制東南亞的香料貿易。荷蘭的商船因遍及世界許多地區，而有「海上馬車夫」之稱；英國在1600年成立英屬東印度公司，後企圖介入東南亞的香料貿易，但不敵荷蘭而失敗，便著重在印度的發展。故正確答案為葡萄牙、荷蘭、英國 (B)西班牙雖與葡萄牙往海上發展的時間差不多，但到十六世紀後期才占有菲律賓馬尼拉作為貿易據點，因此 1500～1549年不可能出現大量西班牙船隻前往亞洲海域貿易的情況 ,"14. 圖 3 為 1500 年至 1799 年間，從歐洲出發，前往亞洲海域貿易前三名國家的船隻 數量變化圖。根據該圖，甲、乙、丙依序是哪些國家？ （ 單 位 ： 艘 ）(A)葡萄牙、荷蘭、英國 (B)西班牙、英國、荷蘭, (C)荷蘭、英國、西班牙 (D)英國、葡萄牙、荷蘭"
111年學測-社會科第15題,B,解題關鍵：本題測驗目標為學生是否能解讀史料，判斷此為五四運動的內容與影響。答題關鍵是「抵制日貨」，為五四運動的行動之一 解  析：1919年的五四運動，起因於巴黎和會召開期間，列強支持日本取得德國在山東的權利，致使中國權益嚴重受損，因而學生以「還我山東」、「外爭主權，內除國賊」為主要訴求，積極呼籲抵制日貨。根據題幹所述，該百貨公司刊登聲明提到因外交挫折，其販售以國貨為主，其次是歐美，最後才是「某國」。但因為抵制「某國」貨物的聲浪日高， 該百貨公司只好不再販售「某國」商品，由此可知「某國」為日本，運動則是五四運動 (A)三一運動是韓國有識之士為對抗日本以爭取獨立而起 (C) 1931 年，日本侵略中國東北，是為九一八事變，當時中華民國政府的主張是先剿共再抗日，因此也未發生大規模的抵制日貨行動 (D)1937 年 7 月，日本在北平盧溝橋附近與中國國軍發生衝突，是為盧溝橋事變。同年8月，日本進攻上海，國民政府派少數軍人抵擋以便於遷都後方。當時上海的情勢動亂，百貨公司較不可能刊登聲明來出清或停售商品 ,15. 中國的百貨公司成立以來，多以「洋貨」為主打商品。民國初年，某一事件發生 期間，上海一間百貨公司在報紙上刊登「敬告國人書」：「外交失敗，悲憤同深，…… 敝公司雖係統辦環球貨品，然宗旨首重國貨，歐美貨次之，其某國貨，則僅供市 上之需求耳。」並表示某國貨品存貨出清，即不再販售。不過，抵制某國貨品的 聲浪如排山倒海而來，該公司只好再度聲明：概將某國貨品「完全收束不賣，寧 願犧牲血本，以示與眾共棄之決心。」請問「某一事件」指的是：(A)三一運動 (B)五四運動 (C)九一八事變 (D)七七事變
111年學測-社會科第16題,C,解題關鍵：本題測驗目標為學生能否閱讀題文以判斷中日兩國關係的變化，答題關鍵是「1933年」及「中華民國」 解  析：1895年清廷割臺後，臺灣與中國大陸即分屬日本與清帝國兩個政權。1896年中日雙方簽訂《中日通商行船條約》，雙方可互派使節，也可在對方通商口岸設置總領事等，此一條約成為日後中華民國得以在臺灣設置領事館之法源。至1920年代末，因應來臺的中國僑民請願，中華民國政府與日本展開協商，1931年間於臺北正式設立中華民國領事館。直到中日戰爭爆發後，中日關係破裂，1938年中華民國領事館撤離臺灣 (A)日本於1932 年在東北扶植成立滿洲國，以清遜帝溥儀為首，與中國華民國無關，故不會慶祝中華民國的國慶 (B)1931 年開始，日本便陸續侵擾中國（中華民國）瀋陽、上海，故在「侵華」的脈絡上，日本不會「主動舉辦」雙十國慶活動 (D)1937 年臺灣總督府才展開皇民化運動，除了與題文的時間不符外，臺灣總督府更實施各種措施，如報刊廢除漢文欄、號召臺人改日本姓等，因此不會以具有他國（中華民國）認同意識的雙十酒會來籠絡臺人 ,"16. 一份資料提到：1933 年的雙十國慶酒會選在臺北的鐵道旅館舉辦，出席的貴賓 有美國、義大利駐臺領事及臺灣總督府高級長官。會場懸掛中華民國國旗，慶典 中除演奏中華民國國歌外，還高呼「中華民國萬歲」。這段資料如何解讀最合理？(A)當時滿洲國成立不久，日本乃邀請滿洲國官員來臺舉辦慶祝雙十國慶活動, (B)當時中日兩國的關係親密和善，臺灣總督府乃主動舉辦慶祝雙十國慶酒會, (C)當時來臺的中國僑民日多，國府已在臺北設立領事館，故能舉辦國慶活動, (D)當時的臺灣總督府正在進行皇民化政策，故舉辦雙十酒會來攏絡臺灣人民"
111年學測-社會科第17題,A,解題關鍵：本題測驗目標為學生能否了解英國工業革命的成果，答題關鍵是動力織布機技術  解  析：十八世紀中葉起，英國的棉紡織工業快速發展，開啟了工業革命。按題幹所述，某國在十九世紀初動力織布機技術獨步全球，由此可知這個嚴格控管關鍵技術外流的國家是英國。當工業革命向外傳播時，西歐與美國是最早受到影響的區域，因此正確答案是(A) (B)十九世紀初，日本仍採取鎖國政策，故不會有學習動力織布技術的企圖，也不可能有技師刻意潛入英國學習技術 ,"17. 某國的動力織布機技術在十九世紀初獨步全球，該國嚴格控管此關鍵技術，避免 秘密外洩。一名外國技師刻意潛入該國工廠學習，花費六個月將所有技術細節記 在腦中，回國後憑記憶建立相同的動力織布工廠，推動自己國家的工業技術革新。 此情況最可能是： 2000 1500 1000 500 0 1500-1549 1550-1599 1600-1649 1650-1699 1700-1749 1750-1799 （年） 甲國 乙國 丙國 圖3(A)他從英國偷學技術，帶回美國 (B)他從英國偷學技術，帶回日本, (C)他從美國偷學技術，帶回印度 (D)他從美國偷學技術，帶回俄國, "
111年學測-社會科第19題,D,解  析：從題幹敘述中可以得知，2021年已經研發生產COVID-19疫苗的國家主要分布於核心或半邊陲國家，而相對落後的非洲為邊陲國家，則是預計要到2040年才能擴大疫苗生產到足敷非洲大陸60％所需。由此可知COVID-19疫苗生產存在核心與邊陲的時空差異，故選(D)。 ,19. COVID-19 疫情爆發以後，許多國家積極研發與生產疫苗。2021 年，歐盟與美國、 中國、印度、臺灣等已有疫苗生產廠，但大多實施出口管制，優先留給其公民施 打；相較下，非洲地區目前疫苗嚴重不足，而非洲聯盟也計畫在 2040 年擴大疫 苗生產到足敷非洲大陸 60%所需。COVID-19 疫苗生產的時空差異，最適合以下 列哪個概念解釋？(A)時空收斂 (B)區位移轉 (C)擴散與反吸 (D)核心與邊陲
111年學測-社會科第20題,A,解析：依題幹敘述，該學習小組蒐集臺東地區四個年代載有各行業營業場所地址的工商消費電話簿，藉由此份資料可以發現此四個不同年代臺東市的各種工商產業比重，因此最有可能的探究主題為都市機能結構變遷，故選(A)。而都市住宅用地（需要土地利用分區資料）、土地競租曲線（需要都市公告地價資料）及都市成長歷程（需要都市人口資料）均無法從工商消費電話簿中看出。,20. 某小組在進行地理問題探究學習時，蒐集到1960、1980、2000和2020等4年臺東地區工商消費電話簿，電話簿載有各行業營業場所的地址和電話號碼。該學習小組探究的主題最可能是下列何者？ (A)臺東市都市機能結構變遷 (B)臺東市都市住宅用地擴張 (C)臺東市土地競租曲線消長 (D)臺東地區都市成長的歷程 
111年學測-社會科第21題,C,解  析：從圖中可以發現，公平貿易生產商主要分布於東南亞、南亞、西非、東非及中南美洲的熱帶氣候區，且幾乎都曾為歐洲各國的殖民地，故選(C)。(A)中南美洲不曾被阿拉伯統治；(B)中南美洲沒有季風氣候；(D)美蘇競爭緩衝區要包含東歐。 ,"21. 公平貿易指的是在農產品的產銷過程中， 確保生產者獲得公平的報酬、勞動者獲得 應有的保障、環境可以得到保護的一種制 度。圖 4 為參與公平貿易生產商的分布， 這些生產商的分布區，具有哪些共同的時 空背景？ 圖4(A)多位於熱帶沙漠區，八至九世紀時曾為阿拉伯帝國的勢力範圍, (B)多位於熱帶季風區，十至十三世紀曾為東亞人群外流的移入地, (C)多位於熱帶氣候區，二十世紀中期以前曾先後遭歐洲列強殖民, (D)多位於信風帶，二十世紀後期冷戰期間曾為美蘇競爭的緩衝區, "
111年學測-社會科第23題,C,解題關鍵：本題所需擷取的題文資訊為：「美雲的困境反映我國因人口日趨老化，家屬照顧年長者的負擔也日益加重。因應上述問題，晚近政府積極改善長期照顧制度」。故政策目標應該是因應人口老化的長照負擔 答  案：C 解  析：(A) 題文並未論及勞工失業，需要就業機會等資訊 (B) 題文雖然有提及兩性的長照負擔不均，但後續的政策作為並非確保兩性在家庭照護責任上的平均分擔 (C) 對應題文的人口老化，長照制度可維護照顧者與受長照者的尊嚴。因此為正確答案 (D) 題文並未提及財富與資源分配不均的問題 ,"23. ◎ 美雲是單身職業婦女，獨力照顧同住的年邁母親，其餘兄弟並未分擔。近來母親失智情況惡化，她猶豫是否辭去工作照顧或聘請全天看護，但二者皆可能帶來身心與經濟壓力。美雲的困境反映我國因人口日趨老化，家屬照顧年長者的負擔也日益加重。因應上述問題，晚近政府積極改善長期照顧制度，例如：（甲）廣設日間照顧中心；（乙）改善外國籍家庭看護工引進政策；（丙）建立全國長照人員證照制度；（丁）提供直接補助給需要長照的家庭。請問：22. 據統計，2020 年澳大利亞農業缺工嚴重，導致部分農產品無人收成、處理，以 致許多農產品價格高漲。形成此現象的原因之一，為澳大利亞因應 COVID-19 疫 情而進行邊境管制，使過去占農場勞力來源高達八成的國外背包打工客，在 2020 年來澳的人數大減。若僅針對上述澳大利亞的農業發展、農產價格與背包打工客 的關係，擬定相關的全球化議題進行探究，下列哪個議題最為適合？(A)全球化與區域結盟 (B)全球化與交通革新, (C)全球化與多元文化 (D)全球化的貢獻與挑戰, (A)保障勞動參與：增加長照勞力供給以保障勞工的就業機會, (B)提倡兩性平權：確保家庭照護之責任由子女共同平均分擔, (C)促進社會安全：因應人口結構變遷以保障人民生活的尊嚴, (D)促進經濟平等：藉社會福利制度達成財富與資源重新分配"
111年學測-社會科第24題,D,解題關鍵：本題須了解政府支出、移轉性支出是否計入GDP。政策(甲)廣設日間照顧中心：政府購買所需的硬體設備及勞務計入消費性政府支出，將提升GDP；政策(丁)提供直接補助給需要長照的家庭：有需要的家庭不必生產而可直接獲得政府補助，本質上屬於無償取得的移轉性支付，故不計入GDP 答  解  案：D 析：(A)(B)甲政策計入消費性政府支出，將增加GDP (C)(D)丁政策計入移轉性支付，不影響GDP。因此(D)為正確答案 ,"24. 依據題文資訊，政府實際執行（甲）與（丁）政策對當年 GDP 的計算與直接影 響為何？ 25.依據題文資訊，政府改善長照制度的政策作為，何者最適合由政府委託民間執行？(A)甲政策計入政府支出，不影響GDP, (B)甲政策計入政府移轉性支付，將增加GDP, (C)丁政策計入政府支出，將增加GDP, (D)丁政策計入政府移轉性支付，不影響GDP, (A)甲 (B)乙 (C)丙 (D)丁"
111年學測-社會科第26題,D,解題關鍵：本題測驗目標為學生能否理解史料，判斷臺灣茶葉、樟腦的主要產地。答題關鍵是茶葉、樟腦產地在淡北內港 解  析：臺灣樟腦產區主要在中、北部山區，茶葉產區多在北部丘陵地，離兩項商品產區最靠近且適中的地點為大溪（大嵙崁）。當茶葉和樟腦大量生產或製造時，大嵙崁也因此成為新興市鎮 (A)基隆（雞籠）是位於臺灣東北沿海處的港口，非靠近山區與丘陵 (B)萬華（艋舺）地處大漢溪、新店溪交匯口，是早期漢人與原住民的交易場所，離樟腦產區較遠 (C)淡水（滬尾）是位於臺灣西北沿海處的港口，非靠近山區與丘陵 ,"26. ◎同學在進行歷史專題報告時，蒐集到一份1830年代北臺灣的史料，指出：「淡（水）廳貨之大者，莫如油、米，次（其次）麻、豆，次（其次）糖、菁（染料），至茄藤、通草之屬，多出於內山，樟腦、茶葉惟淡北內港始有之。商人雇船裝載，擇內地可售之處，本省則運至漳、泉、福州，往北則運至寧波、上海，往南則運至澳門等處。凡港路可通者，無不爭相貿易，取其所售之值，購買飲食、衣服及日用必需要物等件，隨船載回發賣。」依據前述記載，請問： 該同學如要去考察最靠近樟腦和茶葉產地的地點，下列何地最適合？ (A)基隆（雞籠） (B)萬華（艋舺） (C)淡水（滬尾） (D)大溪（大嵙崁） "
