info,answer,explanation,question
109年學測-自然科第28題,BD,(A)絲瓜藤的卷鬚攀爬木竿與碰觸方向有關。 (C)觸發運動中，碰觸位置的細胞生長不受抑制。(E)攀爬與趨光運動類似。 ,"絲 瓜 藤 的 卷 鬚 可 攀 爬 木 竿，捕 蠅 草 的 葉 可 捕 蟲。這 兩 種 生 理 現 象 的 敘 述 哪 些 正 確 ？
（ 應 選 2 項 ）
(A)皆 與 碰 觸 方 向 無 關
(B)攀 爬 不 可 逆 ， 捕 蟲 則 可 逆
(C)碰 觸 位 置 的 細 胞 生 長 皆 受 抑 制
(D)攀 爬 過 程 有 生 長 素 參 與 ， 捕 蟲 過 程 則 無
(E)攀 爬 與 睡 眠 運 動 相 似 ， 捕 蟲 與 觸 發 運 動 相 似"
109年學測-自然科第29題,BDE,(A)吸入的氣體不會進入胸腔而是進入肺泡。 (C)肺泡沒有骨骼肌。 ,"有 關 於 人 體 的 呼 吸 運 動 ， 下 列 敘 述 哪 些 正 確 ？ （ 應 選 3 項 ）
(A)吸 入 的 氣 體 會 進 入 肺 部 外 側 的 胸 腔 中
(B)橫 膈 （ 肌 ） 與 肋 間 肌 收 縮 會 驅 動 吸 氣 的 動 作
(C)肺 泡 的 骨 骼 肌 鬆 弛 時 使 氣 體 進 入 肺 泡
(D)肺 泡 血 液 和 大 氣 間 氣 體 交 換 依 賴 擴 散 作 用
(E)呼 吸 運 動 兼 受 自 主 性 及 意 識 性 之 機 制 進 行"
109年學測-自然科第30題,ADE,(B)不會立即發高燒。 (C)登革熱病毒非經由接觸傳染。 ,"登 革 熱 是 由 具 RNA 的 登 革 熱 病 毒 引 起 的 疾 病 ， 主 要 以 埃 及 斑 蚊 為 傳 染 媒 介 ， 但
其 致 病 機 制 尚 未 完 全 清 楚。若 某 甲 被 帶 有 登 革 熱 病 毒 的 埃 及 斑 蚊 叮 咬 後，他 將 會
發 生 下 列 哪 些 現 象 ？ （ 應 選 3 項 ）
(A)出 現 局 部 發 炎 反 應 (B)被 叮 咬 後 就 會 立 即 發 高 燒
(C)經 由 接 觸 可 能 將 病 症 傳 染 給 家 人 (D)其 專 一 性 胞 毒 T細 胞 增 生 並 分 化
(E)其 專 一 性 B細 胞 分 化 為 漿 細 胞 ， 以 產 生 抗 體"
109年學測-自然科第32題,CD,(C)過濾為第(2)(5)步驟。 (D)傾析為第(1)步驟。 ,"豆 漿 是 國 人 常 用 飲 品 ， 其 製 作 過 程 如 下 ：
（ 1） 將 黃 豆 洗 淨 置 入 盆 中 泡 水 使 其 膨 脹 ， 傾 斜 盆 子 將 水 緩 緩 倒 出
（ 2） 再 用 篩 子 瀝 乾 水 分 後 ， 再 次 將 黃 豆 沖 水 洗 淨 後 放 入 果 汁 機
（ 3） 加 適 量 水 並 啟 動 果 汁 機 ， 使 黃 豆 汁 呈 現 細 綿 狀
（ 4） 將 打 好 的 豆 汁 倒 入 鍋 中 ， 以 小 火 慢 煮 ， 過 程 中 需 持 續 攪 拌 ， 避 免 燒 焦
（ 5） 將 煮 滾 的 豆 汁 過 篩 ， 即 告 完 成
下 列 物 質 純 化 之 技 術 與 上 述 過 程 使 用 到 類 似 者 有 哪 些 ？ （ 應 選 2項 ）
(A)蒸 餾 (B)層 析 (C)過 濾 (D)傾 析 (E)再 結 晶"
109年學測-自然科第33題,ADE,(B)黑子為高密度磁性，抑制對流的激烈活動造成。 (C)不會影響電離層厚度。 ,"太 陽 表 面 有 些 黑 暗 區 域，稱 為「 太 陽 黑 子 」 ，黑 子 區 域 的 磁 場 強 度 比 周 圍 磁 場 強，
溫 度 也 較 低 。 有 關 太 陽 黑 子 的 敘 述 ， 下 列 哪 些 選 項 正 確 ？ （ 應 選 3 項 ）
(A)黑 子 觀 測 可 利 用 投 影 法 或 透 過 太 陽 濾 鏡 ， 避 免 強 光 傷 害 眼 球
(B)黑 子 區 域 存 在 了 成 分 未 知 的 氣 體 ， 其 物 理 性 質 不 明 ， 但 已 知 顏 色 偏 暗
(C)黑 子 的 強 磁 性 會 放 出 無 線 電 波 ， 影 響 地 球 電 離 層 的 厚 度
(D)黑 子 每 年 個 數 不 同 ， 個 數 變 化 週 期 約 十 一 年
(E)黑 子 數 目 較 多 的 那 幾 年 ， 太 陽 噴 發 活 動 比 較 劇 烈 ， 也 易 影 響 到 地 球 環 境"
109年學測-自然科第35題,ADE,颱風為熱帶氣旋非鋒面系統，路徑受太平洋高壓影響。 ,"颱 風 是 影 響 臺 灣 的 重 要 天 氣 系 統 之 一 ， 下 列 敘 述 哪 些 正 確 ？ （ 應 選 3 項 ）
(A)颱 風 是 一 種 熱 帶 氣 旋
(B)颱 風 也 是 一 種 鋒 面 系 統
(C)北 太 平 洋 颱 風 的 路 徑 主 要 受 到 西 南 季 風 的 影 響
(D)颱 風 的 形 成 條 件 和 海 面 溫 度 有 關
(E)颱 風 中 心 底 層 的 氣 壓 比 其 高 空 的 氣 壓 高"
109年學測-自然科第36題,ABC,(A)閃電現象主要發生在對流層內。 (B)夏季的午後對流層若很旺盛，其造成的降水通常容易伴隨閃電現象。 (C)冬季東北季風若延地形爬升，其速率不快，不易造成強烈對流伴隨閃電現象。,"生 活 於 大 自 然 裡，人 們 不 時 可 感 覺 到 或 看 見 電 的 效 應，例 如 靜 電 放 電、閃 電。 劇 烈
天 氣 常 伴 隨 閃 電，以致 強 烈 對 流 及 降 雨 的 地 區 閃 電 頻 率 較 高。除 上 述 現 象 外，生 物
體 也 利 用 電 來 運 作 ， 以 達 成 協 調 的 目 的 。
生 物 體 所 有 細 胞 膜 的 兩 側 均 有 電 位 差，形成 膜 電 位。生 物 體 存活 期 間，其 細 胞 都 維
持 一 定 水 平 的 膜 電 位，以 確 保 細 胞 內 之 微 環 境 恆 定。神 經 生 物 學 家 觀 察 細 胞 膜 之 電
位 變 化，發 現 神 經 細 胞 受 刺 激 後，細 胞 膜局 部 區 域 的 電 位 會 急 遽 升 高。這 項 電 位 改
變 會 沿 著 軸 突 傳 遞，引 起 神 經 衝 動，也 稱 為 動 作 電 位。動 作 電位 不 僅 使 神 經 元 達 成
傳 遞 訊 息 的 目 的，也 是 肌 肉 收 縮 的 生 理 基 礎。腦 的 活 動 需 依 靠 許 多 神 經 細 胞 集 體 運
作。腦 波 圖 即 為 腦 細 胞 運 作 時 的 電 壓（ 電 位 差 ）隨 著 時 間 變 化 的 紀 錄，常 用 於 醫 療
診 斷 或 神 經 科 學 探 究 。
此 外，用 電 對 現 代 生活 不 可 或 缺。日 常 生活 的 電 能 是 由 其 他 能 量 轉 換 而 來，如 何 有
效 地 將 其 他 能 量 轉 換 成 電 能 一 直 是 科 技 研 究 重 要 課 題，當 能 量 形 式 的 轉 換 次 數 愈 多，
能 量 損 失 也 愈 多 ， 因 此 若 能 經 由 一 次 直 接 轉 換 成 電 能 ， 將 可 減 少 能 量 損 失 

根 據 上 述 文 章 ， 下 列 有 關 閃 電 現 象 的 敘 述 哪 些 正 確 ？ （ 應 選 3 項 ）
(A)劇 烈 天 氣 所 伴 隨 的 閃 電 現 象 大 多 發 生 在 對 流 層 內
(B)夏 天 午 後 熱 對 流 旺 盛 ， 造 成 的 降 水 容 易 伴 隨 閃 電
(C)冬 季 東 北 季 風 沿 地 形 爬 升 時 ， 造 成 的 降 水 不 容 易 伴 隨 閃 電
(D)任 一 種 鋒 面 型 態 所 造 成 的 降 水 都 會 伴 隨 閃 電
(E)閃 電 現 象 只 發 生 在 小 規 模 的 天 氣 系 統 ， 颱 風 造 成 的 降 水 不 會 有 閃 電"
109年學測-自然科第37題,C,(A)靜止狀態，細胞膜兩側電荷不同有電位差，稱膜電位。 (B)是電位改變而非電流。 (D)動作電位是在同一個細胞神經纖維上的電位變化，而非兩個不同的神經細胞之間。 (E)特化的心肌，如節律點，亦有動作電位產生。,"生 活 於 大 自 然 裡，人 們 不 時 可 感 覺 到 或 看 見 電 的 效 應，例 如 靜 電 放 電、閃 電。 劇 烈
天 氣 常 伴 隨 閃 電，以致 強 烈 對 流 及 降 雨 的 地 區 閃 電 頻 率 較 高。除 上 述 現 象 外，生 物
體 也 利 用 電 來 運 作 ， 以 達 成 協 調 的 目 的 。
生 物 體 所 有 細 胞 膜 的 兩 側 均 有 電 位 差，形成 膜 電 位。生 物 體 存活 期 間，其 細 胞 都 維
持 一 定 水 平 的 膜 電 位，以 確 保 細 胞 內 之 微 環 境 恆 定。神 經 生 物 學 家 觀 察 細 胞 膜 之 電
位 變 化，發 現 神 經 細 胞 受 刺 激 後，細 胞 膜局 部 區 域 的 電 位 會 急 遽 升 高。這 項 電 位 改
變 會 沿 著 軸 突 傳 遞，引 起 神 經 衝 動，也 稱 為 動 作 電 位。動 作 電位 不 僅 使 神 經 元 達 成
傳 遞 訊 息 的 目 的，也 是 肌 肉 收 縮 的 生 理 基 礎。腦 的 活 動 需 依 靠 許 多 神 經 細 胞 集 體 運
作。腦 波 圖 即 為 腦 細 胞 運 作 時 的 電 壓（ 電 位 差 ）隨 著 時 間 變 化 的 紀 錄，常 用 於 醫 療
診 斷 或 神 經 科 學 探 究 。
此 外，用 電 對 現 代 生活 不 可 或 缺。日 常 生活 的 電 能 是 由 其 他 能 量 轉 換 而 來，如 何 有
效 地 將 其 他 能 量 轉 換 成 電 能 一 直 是 科 技 研 究 重 要 課 題，當 能 量 形 式 的 轉 換 次 數 愈 多，
能 量 損 失 也 愈 多 ， 因 此 若 能 經 由 一 次 直 接 轉 換 成 電 能 ， 將 可 減 少 能 量 損 失 

下 列 有 關 細 胞 膜 及 其 電 位 之 敘 述 ， 何 者 正 確 ？
(A)在 靜 止 狀 態 下 ， 細 胞 膜 的 兩 側 電 荷 分 布 相 同
(B)神 經 細 胞 受 刺 激 後 ， 會 產 生 由 細 胞 本 體 流 向 軸 突 的 電 流
(C)神 經 衝 動 發 生 時 ， 軸 突 上 之 電 位 會 陸 續 發 生 變 化
(D)動 作 電 位 是 神 經 細 胞 之 間 所 發 生 的 電 位 變 化
(E)除 了 神 經 元 外 ， 其 他 細 胞 之 膜 不 會 產 生 動 作 電 位"
109年學測-自然科第39題,D,(A)頻率是波速除以波長  (B)看圖，清醒活動時，頻率最大 (C) 看圖，δ波的週期是0.5秒  (D)看圖，頻率約7Hz (E)看圖，1s內不太可能有1000個波長 ,"生 活 於 大 自 然 裡，人 們 不 時 可 感 覺 到 或 看 見 電 的 效 應，例 如 靜 電 放 電、閃 電。 劇 烈
天 氣 常 伴 隨 閃 電，以致 強 烈 對 流 及 降 雨 的 地 區 閃 電 頻 率 較 高。除 上 述 現 象 外，生 物
體 也 利 用 電 來 運 作 ， 以 達 成 協 調 的 目 的 。
生 物 體 所 有 細 胞 膜 的 兩 側 均 有 電 位 差，形成 膜 電 位。生 物 體 存活 期 間，其 細 胞 都 維
持 一 定 水 平 的 膜 電 位，以 確 保 細 胞 內 之 微 環 境 恆 定。神 經 生 物 學 家 觀 察 細 胞 膜 之 電
位 變 化，發 現 神 經 細 胞 受 刺 激 後，細 胞 膜局 部 區 域 的 電 位 會 急 遽 升 高。這 項 電 位 改
變 會 沿 著 軸 突 傳 遞，引 起 神 經 衝 動，也 稱 為 動 作 電 位。動 作 電位 不 僅 使 神 經 元 達 成
傳 遞 訊 息 的 目 的，也 是 肌 肉 收 縮 的 生 理 基 礎。腦 的 活 動 需 依 靠 許 多 神 經 細 胞 集 體 運
作。腦 波 圖 即 為 腦 細 胞 運 作 時 的 電 壓（ 電 位 差 ）隨 著 時 間 變 化 的 紀 錄，常 用 於 醫 療
診 斷 或 神 經 科 學 探 究 。
此 外，用 電 對 現 代 生活 不 可 或 缺。日 常 生活 的 電 能 是 由 其 他 能 量 轉 換 而 來，如 何 有
效 地 將 其 他 能 量 轉 換 成 電 能 一 直 是 科 技 研 究 重 要 課 題，當 能 量 形 式 的 轉 換 次 數 愈 多，
能 量 損 失 也 愈 多 ， 因 此 若 能 經 由 一 次 直 接 轉 換 成 電 能 ， 將 可 減 少 能 量 損 失 

依 據 圖 8 所 示 ， 下 列 關 於 腦 電 波 的 敘 述 何 者 正 確 ？
(A)腦 電 波 的 頻 率 為 波 長 與 波 速 的 乘 積
(B)深 睡 時 ， 腦 電 波 的 頻 率 最 高
(C)深 睡 時 ， 腦 電 波 的 週 期 大 於 2秒
(D)睏 倦 入 眠 時 ， 腦 電 波 的 頻 率 大 於 5 Hz
(E)清 醒 活 動 時 ， 腦 電 波 的 頻 率 最 高 ， 大 於 1000 Hz"
109年學測-自然科第40題,CD,(A)乾電池:化學能→電能。 (B)水力發電:位能→動能→機械能→電能。 (E)天然氣發電:化學能→熱能→電能。 ,"生 活 於 大 自 然 裡，人 們 不 時 可 感 覺 到 或 看 見 電 的 效 應，例 如 靜 電 放 電、閃 電。 劇 烈
天 氣 常 伴 隨 閃 電，以致 強 烈 對 流 及 降 雨 的 地 區 閃 電 頻 率 較 高。除 上 述 現 象 外，生 物
體 也 利 用 電 來 運 作 ， 以 達 成 協 調 的 目 的 。
生 物 體 所 有 細 胞 膜 的 兩 側 均 有 電 位 差，形成 膜 電 位。生 物 體 存活 期 間，其 細 胞 都 維
持 一 定 水 平 的 膜 電 位，以 確 保 細 胞 內 之 微 環 境 恆 定。神 經 生 物 學 家 觀 察 細 胞 膜 之 電
位 變 化，發 現 神 經 細 胞 受 刺 激 後，細 胞 膜局 部 區 域 的 電 位 會 急 遽 升 高。這 項 電 位 改
變 會 沿 著 軸 突 傳 遞，引 起 神 經 衝 動，也 稱 為 動 作 電 位。動 作 電位 不 僅 使 神 經 元 達 成
傳 遞 訊 息 的 目 的，也 是 肌 肉 收 縮 的 生 理 基 礎。腦 的 活 動 需 依 靠 許 多 神 經 細 胞 集 體 運
作。腦 波 圖 即 為 腦 細 胞 運 作 時 的 電 壓（ 電 位 差 ）隨 著 時 間 變 化 的 紀 錄，常 用 於 醫 療
診 斷 或 神 經 科 學 探 究 。
此 外，用 電 對 現 代 生活 不 可 或 缺。日 常 生活 的 電 能 是 由 其 他 能 量 轉 換 而 來，如 何 有
效 地 將 其 他 能 量 轉 換 成 電 能 一 直 是 科 技 研 究 重 要 課 題，當 能 量 形 式 的 轉 換 次 數 愈 多，
能 量 損 失 也 愈 多 ， 因 此 若 能 經 由 一 次 直 接 轉 換 成 電 能 ， 將 可 減 少 能 量 損 失 

以 下 哪 些 屬 於 一 次 直 接 轉 換 成 電 能 ， 且 能 量 形 式 描 述 正 確 ？ （ 應 選 2 項 ）
(A)乾 電 池 ： 熱 能 → 電 能 (B)水 力 發 電 ： 位 能 → 電 能
(C)風 力 發 電 ： 動 能 → 電 能 (D)太 陽 能 電 池 ： 光 能 → 電 能
(E)天 然 氣 發 電 ： 化 學 能 → 電 能"
109年學測-自然科第41題,D,至少含C H N O→所以(B)(C)(E)不合。 又因為分子量為葡萄糖的180倍，且含磷重量百分率極低，不可能為(E)DNA，故選(D)。 ,"組 成 生 物 體 的 主 要 元 素 有 碳、氫、氮 及 氧 等。這 些 元 素 先 形 成 各 種 大 小 不 等 的 物
質 分 子，如 單 醣 和 胺 基 酸。再 經 同 

 作 用 合 成 較 大 的 物 質，如 多 醣 和 蛋 白 質。這
些 物 質 分 子 可 以 形 成 細 胞 結 構 ， 或 是 調 節 生 理 機 能 。

生 物 體 內 的 某 分 子 具 有 下 列 性 質 ：
（ 1） 至 少 含 碳 、 氫 、 氮 及 氧 四 種 元 素
（ 2） 含 氮 的 重 量 百 分 比 超 過 3%
（ 3） 若 含 有 磷 元 素 時 ， 磷 的 重 量 百 分 比 極 低
（ 4） 分 子 量 約 為 葡 萄 糖 分 子 量 的 150 倍
下 列 何 者 最 有 可 能 為 此 分 子 ？
(A)胺 基 酸 (B)脂 肪 (C)澱 粉 (D)蛋 白 質 (E)DNA"
109年學測-自然科第42題,AE,(B)核糖體由rRNA及蛋白質組成，不含DNA、磷脂質。 (C)中心粒僅由蛋白質組成，不含DNA、RNA、磷脂質。 (D)核仁由Rrna、蛋白質組成，不含DNA、磷脂質。,"組 成 生 物 體 的 主 要 元 素 有 碳、氫、氮 及 氧 等。這 些 元 素 先 形 成 各 種 大 小 不 等 的 物
質 分 子，如 單 醣 和 胺 基 酸。再 經 同 

 作 用 合 成 較 大 的 物 質，如 多 醣 和 蛋 白 質。這
些 物 質 分 子 可 以 形 成 細 胞 結 構 ， 或 是 調 節 生 理 機 能 。

下 列 生 物 體 細 胞 內 的 結 構 ， 哪 些 同 時 具 有 DNA、 RNA、 蛋 白 質 及 磷 脂 質 ？ （ 應
選 2 項 ）
(A)葉 綠 體 (B)核 糖 體 (C)中 心 粒 (D)核 仁 (E)粒 線 體"
109年學測-自然科第45題,ACD,(A)等速直線運動=合力為0。 (B)合力為向心力(必不為0)。 (C)(D)重力當作向心力，且等速率→不用額外給動力。 (E)還需要正向力(飛機提供)，否則無法完成鉛直圓周。," 假 設 重 力 完 全 來 自 地 球 ， 下 列 關 於 飛 行 中 物 體 的 敘 述 ， 哪 些 正 確 ？ （ 應 選 3 項 ）
(A)在 大 氣 中 等 速 度 直 線 飛 行 的 民 航 機 ， 所 受 的 合 力 為 零
(B)在 太 空 中 等 速 繞 地 球 飛 行 的 人 造 衛 星 ， 所 受 的 合 力 為 零
(C)在 太 空 中 等 速 繞 地 球 飛 行 的 人 造 衛 星 ， 所 需 的 向 心 力 由 重 力 提 供
(D)在 太 空 中 等 速 繞 地 球 飛 行 的 人 造 衛 星 ， 不 需 要 耗 用 燃 料 提 供 動 力
(E)在 大 氣 中 作 鉛 垂 面 等 速 圓 周 運 動 的 戰 鬥 機 內 飛 行 員 ， 所 需 的 向 心 力 僅 由 重 力
提 供
"
109年學測-自然科第50題,ADE,表皮細胞與黏膜細胞可在進行有絲分裂。 ,"下 列 哪 些 細 胞 成 熟 後，幾 乎（ 約 90%以 上 的 機 率 ）不 會 再 進 行 有 絲 分 裂 ？（ 應 選
3 項 ）
(A)神 經 元 (B)表 皮 細 胞 (C)黏 膜 細 胞 (D)肌 肉 細 胞 (E)紅 血 球 細 胞"
109年學測-自然科第52題,ACE,(B)大腸桿菌基因轉殖前，不會產生胰島素。 (D)原核生物與真核生物的細胞分裂機制不同。 ,"利 用 基 因 轉 殖 技 術，人 的 胰 島 素 基 因 可 被 轉 殖 進 大 腸 桿 菌，以 便 生 產 胰 島 素。由
此 可 知 下 列 有 關 哺 乳 動 物 與 原 核 生 物 比 較 之 推 論 ， 哪 些 正 確 ？ （ 應 選 3 項 ）
(A)兩 者 的 轉 譯 機 制 相 似 (B)兩 者 都 會 產 生 胰 島 素
(C)兩 者 都 適 用 分 子 生 物 學 中 心 法 則 (D)兩 者 的 細 胞 分 裂 機 制 相 似
(E)兩 者 DNA中 的 核 苷 酸 種 類 相 同"
109年學測-自然科第53題,D,(D)80年代發現部分rRNA具酵素功能，具此可將生物分成三群，故新增域的分類階層。之後的核酸序列比較發現真核生物與古細菌較類似，更有人認為真核生物是古細菌演化的一支。 ,"林 奈 及 其 後 繼 者 的 系 統 分 類 中，任 何 一 個 物 種 均 可 唯 一 地 被 歸 類 於 屬、科、目、
綱、門 及 界 等 六 個 層 級 之 一。然 而 1990 年 代 之 後，「 域 」被 外 加 於「 界 」之 上，
並 普 遍 為 生 物 學 界 所 接 受 。 下 列 何 者 是 促 成 此 一 行 動 之 關 鍵 ？
(A)發 現 DNA病 毒
(B)發 現 RNA病 毒
(C)發 現 具 有 雙 層 脂 質 外 膜 的 病 毒
(D)發 現 現 生 古 （ 細 ） 菌 較 相 似 於 真 核 生 物 ， 而 非 （ 真 ） 細 菌
(E)發 現 （ 真 ） 細 菌 存 在 的 地 層 比 古 （ 細 ） 菌 更 為 古 老"
