info,answer,explanation,question
109年學測-國文科第14題,C, (C)由時尚媒體詮釋其「自由、簡單、獨立」，在學術上有「民主、平等」等，可知意義豐富。, 一系列華美的修辭被時尚工業與大眾媒體用以頌揚牛仔褲─「自由無拘」、「簡單率直」、「獨立反叛」……甚至有學術作品形容它是民主普及、平等擁有的意義載體。牛仔褲的特別，大概在於擁有某種難以駕馭、持續自我定義的矛盾性。20世紀初的美國，牛仔褲被打造成「新平民」階級的大眾認同，既依賴左派意象，卻又是流行商品；屬於普羅階級，卻訴諸個體叛逆。牛仔褲逐漸打破既定的衣著邏輯，既是流行裝扮但又隨意邋遢。如今，牛仔褲繼續自體矛盾、增生。在空間面向上，巴黎舞臺的走秀名模、倫敦廣場的抗議人士、紐約華爾街的小開、東京秋葉原的駭客都穿著它，各取所需，各盡所能；在時間面向上，即使不能穿的二手破褲，也擁有驚人的市場價值。（改寫自李明璁〈牛仔褲〉）下列關於牛仔褲的敘述，最符合上文內容的是： (A)難以駕馭的時尚衣著 (B)凸顯特異的小眾精神 (C)蘊含豐富的意義詮解 (D)追求品味的設計質感
109年學測-國文科第15題,D, (D)新平民階級與大眾認同概念並不矛盾。, 一系列華美的修辭被時尚工業與大眾媒體用以頌揚牛仔褲─「自由無拘」、「簡單率直」、「獨立反叛」……甚至有學術作品形容它是民主普及、平等擁有的意義載體。牛仔褲的特別，大概在於擁有某種難以駕馭、持續自我定義的矛盾性。21世紀初的美國，牛仔褲被打造成「新平民」階級的大眾認同，既依賴左派意象，卻又是流行商品；屬於普羅階級，卻訴諸個體叛逆。牛仔褲逐漸打破既定的衣著邏輯，既是流行裝扮但又隨意邋遢。如今，牛仔褲繼續自體矛盾、增生。在空間面向上，巴黎舞臺的走秀名模、倫敦廣場的抗議人士、紐約華爾街的小開、東京秋葉原的駭客都穿著它，各取所需，各盡所能；在時間面向上，即使不能穿的二手破褲，也擁有驚人的市場價值。（改寫自李明璁〈牛仔褲〉）下列各組概念，最不適合用來解釋上文所指「牛仔褲的矛盾性」的是： (A)左派意象／流行商品 (B)普羅階級／個體叛逆 (C)流行裝扮／隨意邋遢 (D)新平民階級／大眾認同
109年學測-國文科第16題,B, (A)看不出時間長短 。(B)烏豆須先糜爛，枸杞則須「細秤」、「捩汁」。(C)枸杞粥是「煉」，非「炒製」。(D)烏豆粥為「粥至極熟」才「下豆」。, 甲: 烏豆粥 用新好大烏豆一斤，炭火鬻一日，當糜爛。（此時）可作三升米粥，至極熟，下豆，入糖一斤和勻，又入細生薑棊子四兩。 地黃粥 用地黃二合，候湯沸，與米同下。別用酥二合、蜜一合，炒令香熟，貯器中，候粥欲熟乃下。 枸杞粥 用紅熟枸杞子，生細研，淨布捩汁，每粥一椀用汁一盞，加少煉熟蜜乃鬻。 乙: 陸游是一位高壽的詩人，注重養生。他主張「若偶食一物多，則當減一物以乘除之，如湯餅稍多，則減飯」，又認為「養生所甚惡，旨酒及大肉」，提倡「食淡百味足」。不過，陸游的體質並不好，他曾提到自己「不堪酒渴兼消渴」。古人所說的消渴，即今日所稱的糖尿病。陸游的牙齒也不好，有〈齲齒〉等一百多首與牙病相關的詩。其實，血糖控制不好的人，不但容易蛀牙，也會增加牙周破壞的程度，陸游晚年詩句「一齒屢搖猶決肉」、「欲墮不墮齒更危」，顯示他可能深為牙周病所苦。或許正因如此，陸游特別喜歡吃粥。他在〈薄粥〉詩力讚食粥能讓「饑腸且免轉車輪」，又於〈食粥〉詩說：「世人個個學長年，不晤長年在目前。我得宛丘平易法，只將食粥致神仙」。「宛丘」即蘇門四學士之一的張耒，寫過一篇〈粥記贈潘邠老〉，認為食粥可以延年。據說陸游晚年起床後第一件事就是熬粥，熬好後喝一碗，再睡個回籠覺，「粥在腹中，暖而宜睡，天下第一樂也」。（改寫自譚健鍬《史料未及的奪命內幕》） 丙: 掌握低 GI飲食，遠離糖尿病！ 升糖指數（GI）：是指食用食物後 2小時內血糖增加值與基本值的比較。它顯示食物經腸胃道消化後產生的醣分所造成血糖上升的速度快慢。食物的GI值愈高會讓血糖上升的速度愈快。影響食物GI的因素 食物營養素 蛋白質或脂肪類食物消化程序較複雜，GI值通常較精緻澱粉類低。 食物型態 稀爛、切碎的食物容易吸收，GI值較高。 纖維含量 纖維量愈高，GI值愈低。 烹調方式 澱粉經長時間烹煮而糊化，GI值較高。水煮的 GI值低於炒、煎。 食物搭配 高GI食物和低GI食物搭配食用，可平衡GI值。 依據資料甲，關於陸游的煮粥祕訣，下列敘述最適當的是： (A)煮粥時間長短，依序為地黃粥＞烏豆粥＞枸杞粥 (B)以烏豆、枸杞煮粥，烏豆和枸杞均須預先處理備用 (C)以地黃、枸杞煮粥，均須在起鍋後另加以蜜炒製的配料 (D)烏豆當於冷水時與米同煮，地黃則須待水沸後方與米入鍋
109年學測-國文科第17題,B, (A)未求筆記。 (C)波動大。 (D)長時間熬煮會升高 GI值。, 甲: 烏豆粥 用新好大烏豆一斤，炭火鬻一日，當糜爛。（此時）可作三升米粥，至極熟，下豆，入糖一斤和勻，又入細生薑棊子四兩。 地黃粥 用地黃二合，候湯沸，與米同下。別用酥二合、蜜一合，炒令香熟，貯器中，候粥欲熟乃下。 枸杞粥 用紅熟枸杞子，生細研，淨布捩汁，每粥一椀用汁一盞，加少煉熟蜜乃鬻。 乙: 陸游是一位高壽的詩人，注重養生。他主張「若偶食一物多，則當減一物以乘除之，如湯餅稍多，則減飯」，又認為「養生所甚惡，旨酒及大肉」，提倡「食淡百味足」。不過，陸游的體質並不好，他曾提到自己「不堪酒渴兼消渴」。古人所說的消渴，即今日所稱的糖尿病。陸游的牙齒也不好，有〈齲齒〉等一百多首與牙病相關的詩。其實，血糖控制不好的人，不但容易蛀牙，也會增加牙周破壞的程度，陸游晚年詩句「一齒屢搖猶決肉」、「欲墮不墮齒更危」，顯示他可能深為牙周病所苦。或許正因如此，陸游特別喜歡吃粥。他在〈薄粥〉詩力讚食粥能讓「饑腸且免轉車輪」，又於〈食粥〉詩說：「世人個個學長年，不晤長年在目前。我得宛丘平易法，只將食粥致神仙」。「宛丘」即蘇門四學士之一的張耒，寫過一篇〈粥記贈潘邠老〉，認為食粥可以延年。據說陸游晚年起床後第一件事就是熬粥，熬好後喝一碗，再睡個回籠覺，「粥在腹中，暖而宜睡，天下第一樂也」。（改寫自譚健鍬《史料未及的奪命內幕》） 丙: 掌握低 GI飲食，遠離糖尿病！ 升糖指數（GI）：是指食用食物後 2小時內血糖增加值與基本值的比較。它顯示食物經腸胃道消化後產生的醣分所造成血糖上升的速度快慢。食物的GI值愈高會讓血糖上升的速度愈快。影響食物GI的因素 食物營養素 蛋白質或脂肪類食物消化程序較複雜，GI值通常較精緻澱粉類低。 食物型態 稀爛、切碎的食物容易吸收，GI值較高。 纖維含量 纖維量愈高，GI值愈低。 烹調方式 澱粉經長時間烹煮而糊化，GI值較高。水煮的 GI值低於炒、煎。 食物搭配 高GI食物和低GI食物搭配食用，可平衡GI值。 依據資料甲、乙、丙，關於陸游食粥與健康的敘述，最適當的是： (A)陸游曾向張耒求得煮粥筆記，鑽研粥品養生之道 (B)陸游吃粥雖可使牙齒免於咀嚼，卻不利於血糖控制 (C)吃粥兩小時內血糖波動小，能讓陸游的回籠覺睡得安穩 (D)加糖會讓陸游的粥品GI值上升，但長時間熬煮可減低粥品GI值
109年學測-國文科第18題,C, ○1 錯誤:多吃一碗白飯→高GI，無法控制血糖。○2 正確。, 甲: 烏豆粥 用新好大烏豆一斤，炭火鬻一日，當糜爛。（此時）可作三升米粥，至極熟，下豆，入糖一斤和勻，又入細生薑棊子四兩。 地黃粥 用地黃二合，候湯沸，與米同下。別用酥二合、蜜一合，炒令香熟，貯器中，候粥欲熟乃下。 枸杞粥 用紅熟枸杞子，生細研，淨布捩汁，每粥一椀用汁一盞，加少煉熟蜜乃鬻。 乙: 陸游是一位高壽的詩人，注重養生。他主張「若偶食一物多，則當減一物以乘除之，如湯餅稍多，則減飯」，又認為「養生所甚惡，旨酒及大肉」，提倡「食淡百味足」。不過，陸游的體質並不好，他曾提到自己「不堪酒渴兼消渴」。古人所說的消渴，即今日所稱的糖尿病。陸游的牙齒也不好，有〈齲齒〉等一百多首與牙病相關的詩。其實，血糖控制不好的人，不但容易蛀牙，也會增加牙周破壞的程度，陸游晚年詩句「一齒屢搖猶決肉」、「欲墮不墮齒更危」，顯示他可能深為牙周病所苦。或許正因如此，陸游特別喜歡吃粥。他在〈薄粥〉詩力讚食粥能讓「饑腸且免轉車輪」，又於〈食粥〉詩說：「世人個個學長年，不晤長年在目前。我得宛丘平易法，只將食粥致神仙」。「宛丘」即蘇門四學士之一的張耒，寫過一篇〈粥記贈潘邠老〉，認為食粥可以延年。據說陸游晚年起床後第一件事就是熬粥，熬好後喝一碗，再睡個回籠覺，「粥在腹中，暖而宜睡，天下第一樂也」。（改寫自譚健鍬《史料未及的奪命內幕》） 丙: 掌握低 GI飲食，遠離糖尿病！ 升糖指數（GI）：是指食用食物後 2小時內血糖增加值與基本值的比較。它顯示食物經腸胃道消化後產生的醣分所造成血糖上升的速度快慢。食物的GI值愈高會讓血糖上升的速度愈快。影響食物GI的因素 食物營養素 蛋白質或脂肪類食物消化程序較複雜，GI值通常較精緻澱粉類低。 食物型態 稀爛、切碎的食物容易吸收，GI值較高。 纖維含量 纖維量愈高，GI值愈低。 烹調方式 澱粉經長時間烹煮而糊化，GI值較高。水煮的 GI值低於炒、煎。 食物搭配 高GI食物和低GI食物搭配食用，可平衡GI值。 若陸游想控制血糖，則依據資料丙，對○ 1 、○ 2 兩項調整方式，最適當的判斷是： ○ 1 每餐多吃一碗白飯，少吃一碗塊狀肉類。 ○ 2 每餐少吃一碗清粥，多吃一碗高纖蔬菜。 (A)○ 1 、○ 2 皆正確 (B)○ 1 無法判斷，○ 2正確 (C)○ 1 錯誤，○ 2 正確 (D)○ 1 錯誤，○ 2無法判斷
109年學測-國文科第19題,B, 由第一段檢索可得知「日漸偏離傳統定義或概念中的真實世界」。,電影《駭客任務》（The Matrix）票房大熱，故事源於一個簡單的設想：人們眼中千真萬確、堅不可摧的世界是由一個電腦程式虛擬而來，設計者想阻止人們去接觸真實的世界。電影有眩目的特技效果、帥氣的皮質戲服和精彩武打場面，配合深具新時代靈修意蘊的對白，背後的訊息只有一個：人們感知的世界，不論從宏觀或微觀而言，都在日漸偏離傳統定義或概念中的真實世界；人們看到的世界，猶如投向岩壁的光影，依稀可見片刻實景，卻看不到紋理痕跡，更深層的真相也藏在陰影之下。 主要經濟指標（例如：國民生產毛額、國民幸福指數……）也是人為的建構，是數字的駭客帝國。經濟指標構築出一個虛擬世界，裡面由數字定義一切，現實會得到局部呈現，也會變得模糊扭曲。貿易數據無法準確記錄蘋果公司產品的生產過程，就是最好的例子。失業不是真實的狀態而是統計的產物（如果你沒有工作，但因市面上沒有合適的工作而不去求職，就不算「失業」），也是有力的說明。 但這麼說也不對。主要經濟指標構築的世界不完全是虛假的幻象；激進分子總執意懷疑政府有意操縱經濟指標，也是過慮的想法。經濟指標的產生，確實是為了理解和處理經濟調控的複雜問題，本身帶有美好願望，只是它們也有局限，未必能指引我們。 《駭客任務》的大英雄尼歐看穿了虛擬世界，還在幾個平行空間中穿梭遊走，試圖破解迷陣。現實世界沒有這種戲劇色彩，但不少人已意識到，所謂「經濟」是由經濟指標所塑造，只是反映現實的版本之一。目前，本土和全球經濟發展都一日千里，謎團也越滾越大，「經濟」卻只能提供一種描述，而且未必準確。於是，一群經濟創意大師正努力改變人們認識世界的視角，竭力幫助人們看清經濟指標所掩蓋的事實。這群統計界的英雄尼歐，正是我們的希望所在。（改寫自扎卡里‧卡拉貝爾著、葉家興、葉嘉譯《當經濟指標統治我們》）依據上文，下列關於電影《駭客任務》的敘述，最適當的是： (A)票房大賣之因在於主角尼歐以高超的技術駭進國家電腦系統，取得貿易數據 (B)故事背景是人們處於由電腦程式所構築出的虛擬世界，和真實世界日漸偏離 (C)劇中藉充滿靈修意蘊的對白，表達人類的感知能力因沉溺電腦而退化的隱憂 (D)電影將國家的經濟指標暗喻為數字的駭客帝國，為大眾揭開經濟指標的面紗
109年學測-國文科第20題,A, 由第二段檢索可得知「由數字定義一切，現實會得到局部呈現」。,電影《駭客任務》（The Matrix）票房大熱，故事源於一個簡單的設想：人們眼中千真萬確、堅不可摧的世界是由一個電腦程式虛擬而來，設計者想阻止人們去接觸真實的世界。電影有眩目的特技效果、帥氣的皮質戲服和精彩武打場面，配合深具新時代靈修意蘊的對白，背後的訊息只有一個：人們感知的世界，不論從宏觀或微觀而言，都在日漸偏離傳統定義或概念中的真實世界；人們看到的世界，猶如投向岩壁的光影，依稀可見片刻實景，卻看不到紋理痕跡，更深層的真相也藏在陰影之下。 主要經濟指標（例如：國民生產毛額、國民幸福指數……）也是人為的建構，是數字的駭客帝國。經濟指標構築出一個虛擬世界，裡面由數字定義一切，現實會得到局部呈現，也會變得模糊扭曲。貿易數據無法準確記錄蘋果公司產品的生產過程，就是最好的例子。失業不是真實的狀態而是統計的產物（如果你沒有工作，但因市面上沒有合適的工作而不去求職，就不算「失業」），也是有力的說明。 但這麼說也不對。主要經濟指標構築的世界不完全是虛假的幻象；激進分子總執意懷疑政府有意操縱經濟指標，也是過慮的想法。經濟指標的產生，確實是為了理解和處理經濟調控的複雜問題，本身帶有美好願望，只是它們也有局限，未必能指引我們。 《駭客任務》的大英雄尼歐看穿了虛擬世界，還在幾個平行空間中穿梭遊走，試圖破解迷陣。現實世界沒有這種戲劇色彩，但不少人已意識到，所謂「經濟」是由經濟指標所塑造，只是反映現實的版本之一。目前，本土和全球經濟發展都一日千里，謎團也越滾越大，「經濟」卻只能提供一種描述，而且未必準確。於是，一群經濟創意大師正努力改變人們認識世界的視角，竭力幫助人們看清經濟指標所掩蓋的事實。這群統計界的英雄尼歐，正是我們的希望所在。（改寫自扎卡里‧卡拉貝爾著、葉家興、葉嘉譯《當經濟指標統治我們》） 下列敘述，符合上文對「主要經濟指標」看法的是： (A)透過統計數字，構建關於經濟發展的片面描述 (B)所建構的並非真實世界，而是不存在的虛假幻象 (C)以統計數字定義一切，是政府和激進分子的人為建構 (D)為理解和處理經濟調控的複雜問題，提供完整的準確數據
109年學測-國文科第21題,B,首段先闡釋電影駭客任務的寓意，吸引讀者，接著帶出作者對經濟指標的觀察。 ,電影《駭客任務》（The Matrix）票房大熱，故事源於一個簡單的設想：人們眼中千真萬確、堅不可摧的世界是由一個電腦程式虛擬而來，設計者想阻止人們去接觸真實的世界。電影有眩目的特技效果、帥氣的皮質戲服和精彩武打場面，配合深具新時代靈修意蘊的對白，背後的訊息只有一個：人們感知的世界，不論從宏觀或微觀而言，都在日漸偏離傳統定義或概念中的真實世界；人們看到的世界，猶如投向岩壁的光影，依稀可見片刻實景，卻看不到紋理痕跡，更深層的真相也藏在陰影之下。 主要經濟指標（例如：國民生產毛額、國民幸福指數……）也是人為的建構，是數字的駭客帝國。經濟指標構築出一個虛擬世界，裡面由數字定義一切，現實會得到局部呈現，也會變得模糊扭曲。貿易數據無法準確記錄蘋果公司產品的生產過程，就是最好的例子。失業不是真實的狀態而是統計的產物（如果你沒有工作，但因市面上沒有合適的工作而不去求職，就不算「失業」），也是有力的說明。 但這麼說也不對。主要經濟指標構築的世界不完全是虛假的幻象；激進分子總執意懷疑政府有意操縱經濟指標，也是過慮的想法。經濟指標的產生，確實是為了理解和處理經濟調控的複雜問題，本身帶有美好願望，只是它們也有局限，未必能指引我們。 《駭客任務》的大英雄尼歐看穿了虛擬世界，還在幾個平行空間中穿梭遊走，試圖破解迷陣。現實世界沒有這種戲劇色彩，但不少人已意識到，所謂「經濟」是由經濟指標所塑造，只是反映現實的版本之一。目前，本土和全球經濟發展都一日千里，謎團也越滾越大，「經濟」卻只能提供一種描述，而且未必準確。於是，一群經濟創意大師正努力改變人們認識世界的視角，竭力幫助人們看清經濟指標所掩蓋的事實。這群統計界的英雄尼歐，正是我們的希望所在。（改寫自扎卡里‧卡拉貝爾著、葉家興、葉嘉譯《當經濟指標統治我們》）關於上文的書寫策略，下列敘述最適當的是： (A)舉《駭客任務》對經濟指標的反省為例，以支持論點，增加說服力 (B)以《駭客任務》的寓意，帶出作者對經濟指標的觀察，並吸引讀者 (C)先描述《駭客任務》的劇情，再指出電影的寓意在於影射經濟指標 (D)藉比較《駭客任務》和經濟指標之異同，感慨經濟大師未破解迷陣
109年學測-國文科第22題,A, 其意為「認識不確切而產生誤會」，符合在「知上有欠缺」。,孔子有言：「知之者不如好之者，好之者不如樂之者。」彷彿以為知、好、樂是三層事，一層深一層；其實在文藝方面，第一難關是知，能知就能好，能好就能樂。知、好、樂三種心理活動融為一體，就是欣賞，而欣賞所憑的就是趣味。許多人在文藝趣味上有欠缺，大半由於在知上有欠缺。 有些人根本不知，當然不會觸感到趣味，看到任何好的作品都沒有感受，這是精神上的殘廢，犯這種毛病的人失去大部分生命的意味。有些人知得不正確，於是趣味低劣，缺乏鑒別力，只以需要刺激或麻醉，取惡劣作品療飢過癮，以為這就是欣賞文學。這是精神上的中毒，可以使整個的精神受腐化。有些人知得不周全，趣味就難免窄狹，往往囿於某一派別的傳統習尚，不能自拔。這是精神上的短視，「坐井觀天，誣天藐小」。 要診治這三種流行的毛病，唯一的方劑是擴大眼界，加深知解。一切價值都由比較得來，生長在平原，你說一個小山坡最高，你可以被原諒，但其實你錯了。「登東山而小魯，登泰山而小天下」，那「天下」也只是孔子所能見到的天下。要把山估計得準確，你必須把世界名山都遊歷過，測量過。研究文學也是如此，你玩索的作品愈多，種類愈複雜，風格愈紛歧，你的比較資料愈豐富，透視愈正確，你的鑒別力（這就是趣味）也就愈可靠。（改寫自朱光潛〈文學的趣味〉）下列詞語，最能呼應上文所剖析「在知上有欠缺」的是： (A)扣槃捫燭 (B)巧拙有素 (C)含糊其辭(D)匪夷所思
109年學測-國文科第23題,B, 文中的「操千曲」、「觀千劍」，意同於文中「擴大眼界加深知解」，「世界名山都遊歷過」及「玩索作品愈多」。,孔子有言：「知之者不如好之者，好之者不如樂之者。」彷彿以為知、好、樂是三層事，一層深一層；其實在文藝方面，第一難關是知，能知就能好，能好就能樂。知、好、樂三種心理活動融為一體，就是欣賞，而欣賞所憑的就是趣味。許多人在文藝趣味上有欠缺，大半由於在知上有欠缺。 有些人根本不知，當然不會觸感到趣味，看到任何好的作品都沒有感受，這是精神上的殘廢，犯這種毛病的人失去大部分生命的意味。有些人知得不正確，於是趣味低劣，缺乏鑒別力，只以需要刺激或麻醉，取惡劣作品療飢過癮，以為這就是欣賞文學。這是精神上的中毒，可以使整個的精神受腐化。有些人知得不周全，趣味就難免窄狹，往往囿於某一派別的傳統習尚，不能自拔。這是精神上的短視，「坐井觀天，誣天藐小」。 要診治這三種流行的毛病，唯一的方劑是擴大眼界，加深知解。一切價值都由比較得來，生長在平原，你說一個小山坡最高，你可以被原諒，但其實你錯了。「登東山而小魯，登泰山而小天下」，那「天下」也只是孔子所能見到的天下。要把山估計得準確，你必須把世界名山都遊歷過，測量過。研究文學也是如此，你玩索的作品愈多，種類愈複雜，風格愈紛歧，你的比較資料愈豐富，透視愈正確，你的鑒別力（這就是趣味）也就愈可靠。（改寫自朱光潛〈文學的趣味〉）下列文句，最適合說明上文主旨的是： (A)聞道有先後，術業有專攻 (B)操千曲而後曉聲，觀千劍而後識器 (C)恆患意不稱物，文不逮意；蓋非知之難，能之難也 (D)常人貴遠賤近，向聲背實，又患闇於自見，謂己為賢 
109年學測-國文科第24題,A, (A)由「一龍一蛇，與時俱化」可知 。 (B)文中並無此意。(C)莊子並未談「用」。 (D)莊子並未談「無用」。,莊子行於山中，見大木，枝葉盛茂，伐木者止其旁而不取也。問其故，曰：「無所可用。」莊子曰：「此木以不材得終其天年。」夫子出於山，舍於故人之家。故人喜，命豎子殺雁而烹之。豎子請曰：「其一能鳴，其一不能鳴，請奚殺？」主人曰：「殺不能鳴者。」明日，弟子問於莊子曰：「昨日山中之木，以不材得終其天年；今主人之雁，以不材死；先生將何處？」莊子笑曰：「周將處乎材與不材之間。材與不材之間，似之而非也，故未免乎累。若夫乘道德而浮遊則不然。無譽無訾，一龍一蛇，與時俱化，而無肯專為；一上一下，以和為量，浮遊乎萬物之祖；物物而不物於物，則胡可得而累邪！」（《莊子‧山木》） 下列敘述，最符合上文所欲表達觀點的是： (A)與時俱化，不拘執於為龍或為蛇的價值思考 (B)死生有命，富貴亦身外之物，毋須為此傷神 (C)天生我材必有用，自當逍遙浮遊於大化之間 (D)世人囿於俗見，渾然不知無用之用方為大用
109年學測-國文科第25題,A, 莊子為道家代表人物，(A)順任自然，符合道家主張。,莊子行於山中，見大木，枝葉盛茂，伐木者止其旁而不取也。問其故，曰：「無所可用。」莊子曰：「此木以不材得終其天年。」夫子出於山，舍於故人之家。故人喜，命豎子殺雁而烹之。豎子請曰：「其一能鳴，其一不能鳴，請奚殺？」主人曰：「殺不能鳴者。」明日，弟子問於莊子曰：「昨日山中之木，以不材得終其天年；今主人之雁，以不材死；先生將何處？」莊子笑曰：「周將處乎材與不材之間。材與不材之間，似之而非也，故未免乎累。若夫乘道德而浮遊則不然。無譽無訾，一龍一蛇，與時俱化，而無肯專為；一上一下，以和為量，浮遊乎萬物之祖；物物而不物於物，則胡可得而累邪！」（《莊子‧山木》） 下列文句，最符合上文中「道德」意涵的是： (A)順任自然，虛靜無為 (B)居仁由義，存理去欲 (C)道之以德，齊之以禮 (D)海納百川，有容乃大
109年學測-國文科第26題,B, (A)用於抒情懷想，而非展現個人的博覽積學。(C)未必是家國之情。(D)歷史的意義是流動的，故不盡然呈現穩定性。,甲: 中國人是極重歷史的民族，透過對於歷史的不斷詮釋與建構，進行著當代的反省。因而，歷史的意義從來都是流動的，不同的歷史事件也在不同的時代發生著不同的效用。在抒情言志的傳統下，古人古事不但時時在詩作中現身，詠史與懷古更成為詩歌中有關歷史題材的兩大類別，「詠史」是詩人以歷史人物或事件為對象抒詠個人的觀感進而寄寓情志；「懷古」則有著緬懷古跡的意味，從而在漫長的時間之流中框限出史蹟作為空間範疇，以地域為觸媒展開歷史漫遊，抒詠情志。無論從「詠」或「懷」都可得知，這類詩作雖與所謂客觀的歷史關係密切，卻畢竟是詩人主觀意念的投影，重點既不在敘事，也不在論古；舉凡人事的懷想、史蹟的憑弔，無非是一種以史抒情的憑藉。詩人徘徊於漫長的時空隧道，反思著人類的經驗與命運，也思忖著自身的定位。（蔡瑜《中國抒情詩的世界》）乙: 伊呂兩衰翁，歷徧窮通。一為釣叟一耕傭。若使當時身不遇，老了英雄。 湯武偶相逢，風虎雲龍。興王祇在笑談中。直至如今千載後，誰與爭功！（王安石〈浪淘沙令〉）丙: 峰巒如聚，波濤如怒，山河表裡潼關路。望西都，意躊躕。 傷心秦漢經行處，宮闕萬間都做了土。興，百姓苦；亡，百姓苦！（張養浩〈山坡羊〉）下列敘述，最符合甲文觀點的是： (A)歷史題材現身於古典詩歌中，主要目的在展現文人的博覽積學 (B)詩人常藉由歷史題材的書寫，以省視當代的情境或自身的定位 (C)詠史、懷古詩皆以歷史為媒介抒情言志，所抒發的皆是家國之情 (D)古人解讀歷史往往有所傳承，故詩人對特定人與事的詮釋，常呈現穩定性
109年學測-國文科第27題,D, (A)表達伊尹、呂望不遇湯武二王，終究會白白老死。(B)表達秦漢無論盛衰興亡，百姓皆生活困苦。(C)丙未呈現古今對照。,甲: 中國人是極重歷史的民族，透過對於歷史的不斷詮釋與建構，進行著當代的反省。因而，歷史的意義從來都是流動的，不同的歷史事件也在不同的時代發生著不同的效用。在抒情言志的傳統下，古人古事不但時時在詩作中現身，詠史與懷古更成為詩歌中有關歷史題材的兩大類別，「詠史」是詩人以歷史人物或事件為對象抒詠個人的觀感進而寄寓情志；「懷古」則有著緬懷古跡的意味，從而在漫長的時間之流中框限出史蹟作為空間範疇，以地域為觸媒展開歷史漫遊，抒詠情志。無論從「詠」或「懷」都可得知，這類詩作雖與所謂客觀的歷史關係密切，卻畢竟是詩人主觀意念的投影，重點既不在敘事，也不在論古；舉凡人事的懷想、史蹟的憑弔，無非是一種以史抒情的憑藉。詩人徘徊於漫長的時空隧道，反思著人類的經驗與命運，也思忖著自身的定位。（蔡瑜《中國抒情詩的世界》）乙: 伊呂兩衰翁，歷徧窮通。一為釣叟一耕傭。若使當時身不遇，老了英雄。 湯武偶相逢，風虎雲龍。興王祇在笑談中。直至如今千載後，誰與爭功！（王安石〈浪淘沙令〉）丙: 峰巒如聚，波濤如怒，山河表裡潼關路。望西都，意躊躕。 傷心秦漢經行處，宮闕萬間都做了土。興，百姓苦；亡，百姓苦！（張養浩〈山坡羊〉）關於乙、丙二詩的詩意或作法，下列敘述最適當的是： (A)乙詩引述伊尹、呂望二人事蹟，旨在說明自古英雄出少年 (B)丙詩感慨當世兵連禍結，不復秦漢之盛，故百姓生活困苦 (C)二詩均在敘寫史事或史蹟之後，描摹當世的情境，並藉古今對照以興發議論 (D)乙詩設想古人際遇，並對照事實而有所托寓；丙詩藉行經古跡所見，引發感慨
109年學測-國文科第28題,A, (B)揭示王朝興亡所帶來的百姓困苦。(C)丙未闡釋遭逢明君盛世的重要性。(D)乙強調君臣是否相得對個人際遇的影響；丙藉王朝興亡所帶來的百姓困苦，展現憂國憂民情懷。,甲: 中國人是極重歷史的民族，透過對於歷史的不斷詮釋與建構，進行著當代的反省。因而，歷史的意義從來都是流動的，不同的歷史事件也在不同的時代發生著不同的效用。在抒情言志的傳統下，古人古事不但時時在詩作中現身，詠史與懷古更成為詩歌中有關歷史題材的兩大類別，「詠史」是詩人以歷史人物或事件為對象抒詠個人的觀感進而寄寓情志；「懷古」則有著緬懷古跡的意味，從而在漫長的時間之流中框限出史蹟作為空間範疇，以地域為觸媒展開歷史漫遊，抒詠情志。無論從「詠」或「懷」都可得知，這類詩作雖與所謂客觀的歷史關係密切，卻畢竟是詩人主觀意念的投影，重點既不在敘事，也不在論古；舉凡人事的懷想、史蹟的憑弔，無非是一種以史抒情的憑藉。詩人徘徊於漫長的時空隧道，反思著人類的經驗與命運，也思忖著自身的定位。（蔡瑜《中國抒情詩的世界》）乙: 伊呂兩衰翁，歷徧窮通。一為釣叟一耕傭。若使當時身不遇，老了英雄。 湯武偶相逢，風虎雲龍。興王祇在笑談中。直至如今千載後，誰與爭功！（王安石〈浪淘沙令〉）丙: 峰巒如聚，波濤如怒，山河表裡潼關路。望西都，意躊躕。 傷心秦漢經行處，宮闕萬間都做了土。興，百姓苦；亡，百姓苦！（張養浩〈山坡羊〉）依據甲文觀點，下列對乙、丙二詩的解讀，最適當的是： (A)乙詩藉伊尹、呂望興王之功，投射個人期望君臣相得，以建功立業的心志 (B)丙詩藉遙望西都，懷想宮闕隨王朝盛衰而興廢，揭示朝代興衰無常的規律 (C)乙詩詠史，丙詩懷古，均透過對歷史的詮釋，闡述遭逢明君盛世的重要性 (D)二詩均以史抒情，乙詩寄寓民胞物與的襟懷，丙詩寄寓以天下自任的抱負
