"info","answer","explanation","question"
"TMMLU+-junior_science_exam-168","C","正確的答案：C解釋：根據牛頓的萬有引力定律，兩個物體之間的引力大小可以用以下公式表示：\[ F = G \frac{m_1 m_2}{R^2} \]其中，\( F \) 是引力大小，\( G \) 是萬有引力常數，\( m_1 \) 和 \( m_2 \) 分別是兩個物體的質量，\( R \) 是兩物體之間的距離。在這個題目中，地球的質量為 \( m_1 \)，火星的質量為 \( m_2 \)，且 \( m_1 : m_2 = 10 : 1 \)。根據萬有引力定律，地球對火星的引力 \( F1 \) 和火星對地球的引力 \( F2 \) 的大小應該是相等的，因為引力是相互作用力，大小相等，方向相反。因此，無論地球和火星的質量比如何，地球作用於火星的引力 \( F1 \) 和火星作用於地球的引力 \( F2 \) 的大小都是相等的，即 \( F1 : F2 = 1 : 1 \)。所以，正確的答案是 C。","地球與火星的質量比約為10 : 1，若兩者間距離為R時，地球作用於火星的萬有引力大小為F1，火星作用於地球的萬有引力大小為F2，則F1：F2為下列何者？(A)100 ： 1(B)1 ： 100(C)1 ： 1(D)10 ： 1"
"TMMLU+-junior_chinese_exam-87","C","正確的答案：C解釋：選項C中的「破格錄用」意思是打破常規，特別錄用。題目中提到「即使她非科班出身，但因表現優異」，這正是符合「破格錄用」的情境，因為她的優異表現使得舞團決定不拘泥於她的背景，特別錄用她。其他選項的詞語使用不恰當：(A)「貽笑大方」意思是讓內行人笑話，用在這裡不合適，因為敬呈拙作應該是希望得到讚賞或指教，而不是被笑話。(B)「移樽就教」意思是端著酒杯向人請教，這裡應該用「遷徙」或「搬遷」來描述孟母帶著孟子搬家。(D)「全盤托出」意思是把所有事情都說出來，這裡應該用「全力以赴」來描述他盡力完成創舉的情況。","下列文句「」中的詞語，何者使用最恰當？(A)今天聚會，敬呈拙作一本，請各位不吝「貽笑大方」(B)孟母重視教育，帶著孟子「移樽就教」，搬到學校旁邊(C)即使她非科班出身，但因表現優異，舞團決定「破格錄用」(D)他發揮「全盤托出」的力量，盡力完成這項創舉"
"TMMLU+-geography_of_taiwan-13","D","正確的答案：D解釋：視域分析（Viewshed Analysis）是一種地理資訊系統（GIS）技術，用於確定從某一特定位置能夠看到的地區範圍。當候選人想要找能見度高的位置來掛選看板時，視域分析可以幫助確定哪些位置在地理上具有最佳的可見性，從而使選看板能夠被更多人看到。這種分析考慮了地形、建築物等障礙物對視線的影響，能夠提供精確的可見範圍，從而幫助競選團隊選擇最合適的位置。","候選人想找能見度高的位置愿掛選看板,身為競選團隊的你,建議候選人進行哪一種分析?(A)疊圖分析(B)路徑分析(C)環域分析(D)視域分析"
"TMMLU+-tve_chinese_language-138","C","正確的答案：C解釋：根據題目中的描述，儒生表示他將嘗試「化其心，變其慮」，這意味著他將使用心理上的方法來治療華子的病症。儒生要求華子的妻子和孩子將他們的居產之半作為報酬，並且要求獨自與華子相處七天。在這段時間內，沒有人知道儒生具體做了什麼，但最終華子的病症在短時間內完全治癒了。這表明儒生使用了一種變化心術的秘方來治療華子。因此，選項C「使用變化心術之秘方，與華子獨處七日而治癒其病症」是正確的。","宋陽里華子，中年病忘，朝取而夕忘，夕與而朝忘；在塗則忘行，在室則忘坐；今不識先，後不識 今。闔室毒之。謁史而卜之，弗占；謁巫而禱之，弗禁；謁醫而攻之，弗已。魯有儒生，自媒能治 之，華子之妻子以居產之半請其方。儒生曰：「吾試化其心，變其慮，庶幾其瘳乎！」於是試露之而 求衣，饑之而求食，幽之而求明。儒生欣然告其子曰：「疾可已也。然吾之方密，傳世不以告人。試 屏左右，獨與居室七日。」從之。莫知其所施為也，而積年之疾，一朝都除。華子既悟，迺大怒，黜 妻罰子，操戈逐儒生。宋人執而問其以。華子曰：「曩吾忘也，蕩蕩然不覺天地之有無。今頓識既 往，數十年來存亡、得失、哀樂、好惡，擾擾萬緒起矣。吾恐將來之存亡得失哀樂好惡之亂吾心如此 也，須臾之忘，可復得乎？」(《列子．周穆王》)依據上文，下列關於儒生的敘述，何者正確？(A)擅長養氣吐納之術，指示華子需居於幽暗處獨自調養(B)專精藥理，以為只要施用藥物即可醫治華子積年之疾(C)使用變化心術之秘方，與華子獨處七日而治癒其病症(D)因華子妻子誠意請託，故承諾免收取費用為華子治病"
"TMMLU+-politic_science-689","A","正確的答案：A解釋：後行為主義（Post-behavioralism）是對行為主義（Behavioralism）的一種反思和修正，強調政治學研究應該更具實踐性和價值導向。行為主義在20世紀中期興起，強調科學方法和實證研究，但隨著1960年代社會運動的興起，許多學者開始質疑行為主義的局限性，認為其過於強調技術性和數據分析，忽略了政治學的價值和倫理問題。因此，後行為主義大約在1960年代末期開始發展，強調政治學研究應該回應社會現實和道德問題，並且更加關注實際的社會變革。","政治學發展的後行為主義時期大約是何時開始？(A)1960 年代末期(B)19 世紀中葉(C)1940 年代中期(D)1980 年代初期"
"TMMLU+-politic_science-445","C","正確的答案：C解釋：民族的層次通常包括政治、文化和心理等方面。政治層次涉及民族的治理和權力結構，文化層次涉及民族的語言、習俗、宗教等，心理層次則涉及民族成員的認同感和歸屬感。然而，社會層次通常指的是社會結構、社會階層和社會關係等，這些並不直接屬於民族的層次。因此，選項C「社會」不包含在探討民族的層次中。","探討民族的層次不包含下列何者？(A)政治(B)文化(C)社會(D)心理"
"TMMLU+-junior_social_studies-3","D","正確的答案：D解釋：根據《刑法》第23條規定，正當防衛是指為了防衛自己或他人的權利，對於正在進行的不法侵害所採取的合理防衛行為，不負刑事責任。在這起事件中，男子發現小偷躲在房間裡，並且在小偷奪門而出並攻擊男子的情況下，男子為了保護妻小而與小偷扭打成一團，並在情急之下不慎打傷小偷。這種情況下，男子的行為是為了防衛自己和家人的安全，屬於正當防衛行為，因此不具違法性，不會被科處刑罰。","一名 40 多歲的男子帶著妻小外出用餐，回家後發現有小偷躲在房間裡，經男子用力撞門後，小偷奪門而出，並朝男子攻擊。男子為了保護妻小和小偷扭打成一團，而且在情急之下不慎打傷小偷。根據上述內容推判，這起事件中的男子雖然打傷小偷，但並沒有被科處刑罰，這是基於下列何種理由？(A)屋主精神狀況屬限制責任能力人。(B)不符合《刑法》傷害罪構成要件(C)是出於過失傷害而非故意的行為(D)屬於不具違法性的正當防衛行為"
"TMMLU+-politic_science-647","D","正確的答案：D解釋：根據我國於民國92年通過的「公民投票法」第二條規定，有些事項不得作為公投提案，這些事項包括預算、租稅、投資、薪俸以及人事。這些事項通常涉及政府的運作和管理，具有高度的專業性和技術性，並且需要穩定和連續性，因此不適合通過公投這種直接民主的方式來決定。選項中的法律、警政和政策雖然也很重要，但並未被明確列入不得作為公投提案的事項中。因此，正確答案是D，人事。","我國於民國92年通過「公民投票法」，其中第二條規定有些事項不得作為公投提案，包括：預算、租稅、投資、薪俸，以及下列那一項？(A)法律(B)警政(C)政策(D)人事"
"TMMLU+-politic_science-458","D","正確的答案：D解釋：意識形態是一種系統化的信念和價值觀，通常會影響個人的思考方式和行為。選項(A)指出意識形態會縮小個人思考的範圍和觀察周邊現象的角度，這是因為意識形態往往會限制個人接受不同觀點的能力。選項(B)提到意識形態提供個人穩定的意見讓自己感到心安，這是因為意識形態能夠給予個人一種穩定的價值觀和信念，使其在面對不確定性時感到安心。選項(C)指出意識形態容易造成個人對外界不同聲音和意見的排斥，這是因為意識形態通常會強化個人對特定觀點的認同，從而排斥與之相悖的意見。然而，選項(D)「有助於培養國際觀」是錯誤的。意識形態通常會強化個人對特定文化、價值觀和信念的認同，這可能會限制個人對其他文化和觀點的理解和接受，從而不利於培養國際觀。國際觀需要開放的心態和對多元文化的理解，而意識形態往往會限制這種開放性。","下列關於「意識形態」的敘述，何者錯誤？(A)會縮小個人思考的範圍和觀察周邊現象的角度(B)提供個人穩定的意見讓自己感到心安(C)容易造成個人對外界不同聲音和意見的排斥(D)有助於培養國際觀"
"TMMLU+-human_behavior-221","A","正確的答案：A解釋：當兒童遭遇災難或目睹暴力時，他們的心理和情緒狀態會受到嚴重影響，甚至可能產生創傷後壓力症候群（PTSD）。在這種情況下，社會工作者的首要任務是確保孩子的安全感。照顧者是孩子的重要依附對象，能夠提供情感上的支持和安全感。因此，協助照顧者找到讓孩子感受安全的方式是最為適當的做法。這樣可以幫助孩子在情感上得到安撫，減少恐懼和焦慮，進而有助於他們的心理康復。選項B雖然也很重要，但主要是觀察和記錄，並未直接提供安全感；選項C雖然生理照顧重要，但在心理創傷的情況下，情緒照顧同樣不可忽視；選項D則可能會增加孩子的困惑和恐懼，不利於他們的心理康復。因此，選項A是最適當的做法。","當兒童遭遇災難，或是目睹暴力，可能會受到很大的衝擊，甚至可能產生創傷後壓力症候群 （PTSD）。社會工作者在協助兒童和家庭因應創傷的作為上，下列那個做法較為適當？(A)照顧者是孩子重要依附對象，要協助照顧者找到讓孩子感受安全的方式(B)注意孩子行為的變化，尤其是過去和現在一直存在的問題行為(C)孩子的生理照顧是最迫切的事，應以生理照顧為先、情緒照顧在後(D)孩子比較容易被誤導或有錯誤觀念，因此讓孩子知道一切所發生的事是重要的"
"TMMLU+-geography_of_taiwan-232","D","正確的答案：D解釋：溫泉的形成主要與地熱活動有關，而地熱活動通常是由地殼內部的熱量釋放所引起的。這些熱量釋放的區域通常與板塊活動密切相關。臺灣位於歐亞板塊和菲律賓海板塊的交界處，這使得臺灣地區的地殼活動非常活躍，從而導致了豐富的地熱資源和溫泉的廣泛分布。因此，溫泉的分布和板塊活動最為相關。","在冬天時臺灣民眾喜歡泡湯，在冷冽的天氣中獲得溫暖通體舒暢，為某些地區帶來巨大商機。請問：溫泉的分布和下列何者最為相關？(A)地勢高度。(B)季風風向(C)緯度位置(D)板塊活動"
"TMMLU+-human_behavior-108","B","正確的答案：B解釋：選項 B 中的「成人發展理論」不屬於專門描述老年特質的理論。成人發展理論（Adult Development Theory）主要探討的是整個成人期的發展過程，包括青年、中年和老年各個階段的心理和社會變化，而不僅僅是針對老年期的特質描述。相比之下，其他選項中的理論如活動理論、撤退理論、持續理論、成功老化理論、老年超越論和社會情緒選擇論，都是專門針對老年期特質的描述和研究。因此，選項 B 包含了一個不屬於老年特質描述的理論。","全球多數地區人口在老化中，有關老年期特質描述的理論也越來越豐富。下列組合中，那一個包 括了不屬於老年特質描述的理論？(A)活動理論、撤退理論、持續理論(B)成人發展理論、成功老化理論、活動理論(C)持續理論、成功老化理論、老年超越論(D)成功老化理論、活動理論、社會情緒選擇論"
"TMMLU+-politic_science-980","C","正確的答案：C解釋：紐西蘭的國會屬於一院制，這意味著它只有一個立法機構，即眾議院。紐西蘭在1951年廢除了上議院（立法會），從此成為一院制國家。相比之下，法國、日本和德國的國會都是兩院制，分別由上議院和下議院組成。法國有參議院和國民議會，日本有參議院和眾議院，德國有聯邦參議院和聯邦議院。","以下那個國家的國會屬於一院制？(A)法國(B)日本(C)紐西蘭(D)德國"
"TMMLU+-junior_chemistry-54","B","正確的答案：B  解釋：  要計算 N2O 中間位置的 N 原子的形式電荷，我們首先需要畫出其 Lewis 結構。N2O 的 Lewis 結構可以表示為 N≡N-O 或 N=N=O。這裡我們選擇 N≡N-O 結構來進行計算。1. 計算形式電荷的公式為：     形式電荷 = (價電子數) - (孤對電子數) - (鍵結電子數的一半)2. 對於中間的 N 原子：     - 價電子數：N 原子在週期表中位於第 5A 族，因此有 5 個價電子。     - 孤對電子數：在 N≡N-O 結構中，中間的 N 原子沒有孤對電子。     - 鍵結電子數：中間的 N 原子與兩側的 N 和 O 原子各形成一個三鍵和一個單鍵，共有 4 個鍵結（8 個鍵結電子）。3. 代入公式計算：     形式電荷 = 5 - 0 - (8/2)               = 5 - 0 - 4               = +1因此，中間位置的 N 原子的形式電荷為 +1。  所以，正確的答案是 B。","俗稱笑氣之化合物 N2O (Nitrous oxide)，其 Lewis 結構中，位於中間位置的 N 原子之形式 電荷(formal charge)為何？(A)-1(B)+1(C)-2(D)0"
"TMMLU+-jce_humanities-69","B","正確的答案：B解釋：根據文中的描述，王玉英曾經在路過錢老五的住處時，會看兩邊沒有人，然後扒在門縫上往裡看。這表明她不想被人知道自己在意錢老五。這種行為顯示出她對錢老五的關注和好奇，但又不希望被他人發現，因為這可能會引起別人的議論或誤解。因此，選項B「（王玉英）看看兩邊沒有人，也曾經扒在門縫上往裡看──王玉英不想被人知道自己在意錢老五」的詮釋最為適當。","王 玉 英 家 進 門 有 一 個 狹 長 的 門 道，三 面 是 牆。一 面 是 油 坊 堆 棧 的 牆，一 面 是夏 家 的 牆，一 面 是 她 家 房 子 的 山 牆。南 牆 盡 頭 有 一 個 小 房 門，裡 面 才 是 她 家 的 房屋。從 外 面 是 看 不 見 她 家 的 房 屋 的。這 是 一 個 長 方 形 的 天 井，一 年 四 季，照 不 進太 陽。正 面 的 山 牆 腳 下 密 密 地 長 了 一 排 晚 飯 花。王 玉 英 就 坐 在 這 個 狹 長 的 天 井 裡，坐 在 晚 飯 花 前 面 做 針 線 。李 小 龍 每 天 放 學，都 經 過 王 玉 英 家 的 門 外。他 都 看 見 王 玉 英。<u>晚 飯 花 使 勁 地往 外 開，發 瘋 一 樣，喊 叫 著，把 自 己 開 在 傍 晚 的 空 氣 裡。濃 綠 的，多 得 不 得 了 的綠 葉 子；殷 紅 的，胭 脂 一 樣 的，多 得 不 得 了 的 紅 花，非 常 熱 鬧，但 又 很 淒 清 </u>。沒有 一 點 聲 音 。 在 濃 綠 濃 綠 的 葉 子 和 亂 亂 紛 紛 的 紅 花 之 前 ， 坐 著 一 個 王 玉 英 。這 是 李 小 龍 的 黃 昏 。 要 是 沒 有 王 玉 英 ， 黃 昏 就 不 成 其 為 黃 昏 了 。李 小 龍 很 喜 歡 看 王 玉 英，因 為 王 玉 英 好 看。她 長 得 很 黑，但 是 兩 隻 眼 睛 很 亮，牙 很 白。紅 花、綠 葉、黑 黑 的 臉、明 亮 的 眼 睛、白 的 牙，這 是 李 小 龍 天 天 看 的 一張畫。王 玉 英 已 經 許 了 人 家。她 的 未 婚 夫 是 錢 老 五。大 家 都 叫 他 錢 老 五，不 叫 他 的名 字，有 輕 視 之 意。老 人 們 說 他「 不 學 好 」。人 很 聰 明，會 畫 兩 筆 畫，也 能 刻 刻圖 章，但 做 事 沒 有 長 性。教 兩 天 小 學，又 到 報 館 裡 當 兩 天 記 者。他 手 頭 並 不 寬 裕，卻 打 扮 得 像 個 闊 少 爺。他 交 了 許 多「 三 朋 四 友 」，風 流 浪 蕩，不 務 正 業。都 傳 說他 和 一 個 寡 婦 相 好 ， 有 時 就 住 在 那 個 寡 婦 家 裡 ， 還 花 寡 婦 的 錢 。這 些 事 也 傳 到 了 王 玉 英 的 耳 朵 裡，不 過 王 玉 英 倒 不 怎 麼 難 過，她 有 點 半 信 半疑。而 且 她 相 信 她 嫁 過 去，他 就 會 改 好 的。她 看 見 過 錢 老 五，她 很 喜 歡 他 的 人 才。錢 老 五 有 一 所 小 房，在 臭 河 邊。他 成 天 不 在 家，門 老 是 鎖 著。李 小 龍 知 道 錢老 五 在 哪 裡 住，他 放 學 每 天 經 過。他 有 時 扒 在 門 縫 上 往 裡 看：裡 面 有 三 間 房，一個 小 院 子，有 幾 棵 樹。王 玉 英 也 知 道 錢 老 五 的 住 處。她 路 過 時，看 看 兩 邊 沒 有 人，也曾經 扒 在 門 縫 上 往 裡 看 過 。有 一 天，一 頂 花 轎 把 王 玉 英 抬 走 了。從 此，這 條 巷 子 裡 就 看 不 見 王 玉 英 了。晚 飯 花 還 在 開 著 。李 小 龍 放 學 回 家，路 過 臭 河 邊，看 見 王 玉 英 在 錢 老 五 家 門 前 的 河 邊 淘 米。只看 見 一 個 背 影 。 她 頭 上 戴 著 紅 花 。李 小 龍 覺 得 王 玉 英 不 該 出 嫁 ， 不 該 嫁 給 錢 老 五 。 他 很 氣 憤 。這 世 界 上 再 也 沒 有 原 來 的 王 玉 英 了 。 （ 改 寫 自 汪 曾 祺 〈 晚 飯 花 〉 ）依 據 文 意 ， 下 列 文 句 的 詮 釋 ， 最 適 當 的 是 ：(A)要 是 沒 有 王 玉 英 ， 黃 昏 就 不 成 其 為 黃 昏 了 ── 只 有 李 小 龍 才 能 窺 見 王 玉 英 在暮 色 中 的 美 麗 身 影(B)（ 王玉英 ）看 看 兩 邊 沒 有 人，也 曾 經 扒 在 門 縫 上 往 裡 看 ── 王 玉 英 不 想 被 人 知道 自 己 在 意 錢 老 五(C)王 玉 英 就 坐 在 這 個 狹 長 的 天 井 裡 ── 王 玉 英 深 居 簡 出 ， 對 外 界 漠 不 關 心(D)只 看 見 一 個 背 影 。 她 頭 上 戴 著 紅 花 ── 王 玉 英 最 終 選 擇 離 開 錢 老 五 ， 活 出 了自 己 的 價 值"
"TMMLU+-junior_chemistry-207","B","正確的答案：B解釋：氧化數的計算方法是根據化合物中各元素的電負性和已知的氧化數規則來確定的。對於碳的氧化數計算，通常遵循以下步驟：1. 氫的氧化數通常為+1。2. 氧的氧化數通常為-2。3. 碳的氧化數根據化合物中其他元素的氧化數來計算。我們來分析選項B（乙酸甲酯，化學式為CH₃COOCH₃）中的碳氧化數：乙酸甲酯的結構可以分為兩部分：CH₃CO- 和 -OCH₃。- 在CH₃CO-部分，CO中的碳與兩個氧原子相連，氧的氧化數為-2，碳的氧化數設為x。  根據氧化數的總和為零的原則：  3(氫) + x(碳) + 2(-2)(氧) = 0  3 + x - 4 = 0  x - 1 = 0  x = +3因此，乙酸甲酯中的碳氧化數為+3。其他選項的碳氧化數計算如下：(A) 丙酮 (CH₃COCH₃)：CO中的碳氧化數為+2。(C) 丁醛 (CH₃CH₂CH₂CHO)：CHO中的碳氧化數為+1。(D) 2-甲基-2-丙醇 (CH₃)₂C(OH)CH₃：C(OH)中的碳氧化數為-1。因此，只有乙酸甲酯中的碳氧化數為+3，正確答案為B。","下列4種化合物中，請問何者含有氧化數+3之碳？(A)丙酮(B)乙酸甲酯(C)丁醛(D)2-甲基-2-丙醇"
"TMMLU+-politic_science-29","C","正確的答案：C解釋：新加坡自1965年獨立以來，一直由人民行動黨（PAP）主導政府，並且實行的是一種威權主義的民主制度，但並非軍事威權政府。新加坡的政府結構和政策雖然具有高度的控制性，但並沒有軍事政變或軍事統治的歷史。相較之下，南韓、泰國和西班牙在歷史上都曾經出現過軍事威權政府。例如，南韓在20世紀後半期曾經歷過軍事政變和軍事統治；泰國則多次發生軍事政變，軍方在政治中扮演重要角色；西班牙在1939年至1975年間由佛朗哥將軍領導的軍事獨裁政權統治。因此，選項C（新加坡）是正確答案。","以下那個國家不曾出現過軍事威權政府？(A)南韓(B)泰國(C)新加坡(D)西班牙"
