info,answer,explanation,question
111年學測-自然科第24題,CD,(A)單股構造，但可形成雙股二級結構。 (B)構成RNA的四種鹼基為AUCG，構成DNA的四種鹼基為ATCG，兩者差在UT，因此並不完全相同。 (C) 基因透過轉錄表現RNA。  (D)RNA經轉譯產生蛋白質。  (E) RNA直接表現出蛋白質，既不需要也不會插入基因體DNA，除非RNA反轉錄產生互補DNA，但此機率非常低。,"注射疫苗可透過免疫的過程達到防疫的目的，新冠肺炎(Coronavirus Disease 2019, COVID-19)之RNA疫苗即為對抗嚴重急性呼吸道症候群冠狀病毒2型(SARS-CoV-2) 的疫苗之一。 
有關 RNA 的敘述，下列哪些正確?(應選 2 項) (A) RNA分子為短片段的雙股螺旋結構 (B)構成RNA分子的四種基本鹼基與構成DNA的一樣 (C)細胞的基因被表現時，RNA經由轉錄產生 
(D) COVID-19疫苗的RNA轉譯後會產生蛋白質 (E)注射RNA疫苗後，其中的RNA必先插入基因體中才能產生蛋白質 
"
111年學測-自然科第26題,CD,(A)雞屬於爬蟲類中的鳥類，與鱷魚之間的親緣關係較近。(B) 烏龜為爬蟲類，蝙蝠與海豚為哺乳類，後兩者親緣關係較近。(C)吳郭魚與鮭魚皆屬於硬骨魚，與軟骨魚的親緣關係較遠。(D)根據三域說，真核生物與古細菌具有共同祖先（另一說為真核生物是古細菌的一個分支），真核生物再演化出動、植物，表示動、植物因具有細胞核而歸為同一類群。(E) 無尾熊與袋鼠皆屬於有袋類，與屬於胎盤類的貓熊親緣關係較遠。【師說：本題根本是在考分類關係，其實沒有用到同源構造概念】,"共同祖先之後代所呈現的同源結構是衡量後代物種間組成自然類群之準則。有關相對 自然類群形成之推論，下列哪些正確?(應選 2 項) (A)雞和人因體溫恆定而歸為同一類群，而非雞與鱷魚 (B)烏龜與蝙蝠因具有後肢而歸為同一類群，而非烏龜與海豚 (C)吳郭魚和鮭魚因具硬骨結構而歸為同一類群，而非吳郭魚與鯊魚 (D)植物和動物因其細胞具有細胞核而歸為同一類群，而非植物與細菌 (E)無尾熊和貓熊因生態習性相似而歸為同一類群，而非無尾熊與袋鼠 
"
111年學測-自然科第27題,BCE,題幹的意思不是在講達爾文天擇說，而是讀過包括現代綜合論的演化理論後，所以才會出現與達爾文時代不相關的DNA。   (A)(C)DNA發生有害突變仍會被天擇篩選掉。(B)有利的突變經天擇保留的機率更大，於是遺傳結構發生改變，也就是演化。(D)DNA分子生物學加入現代演化理論，是對達爾文演化理論進行修正、釐清、擴充，並非取代。即使是中性理論，也不是取代天擇理論，而是聚焦在分子層次的演化，填補現代綜合論的不足之處。(E)趨同演化無法推論出親緣關係。,"姊姊和弟弟唸過演化的主題後，姊姊做小結:「達爾文的天擇理論說明了族群會改變的 原理」。下列他們兩人一來一往的後續對話，哪些正確?(應選 3 項) (A)「那麼!天擇對 DNA 的改變就不管用了!」。(B)「DNA 發生突變後，某些較適合的性狀，天擇後會將它保留下來」。 (B)「反之，對於有害的 DNA 突變，大部分天擇後會將它們移除」。(C)「有關 DNA 的現代理論已經取代十九世紀達爾文的演化理論了」。 (D)「DNA 序列若發生趨同演化現象，則較不容易推論長時間的演化面貌」。 
"
111年學測-自然科第31題,A,織女星、心宿二為恆星，恆星內部有核融合反應，通常表面會比行星 高溫，恆星表面溫度可依恆星顏色判斷，發藍、白色光的恆星表面溫度高，黃、紅色光的表面溫度低。天王星、火星為行星，行星的顏色與行星表面溫度無關，與距離太陽遠近、溫室氣體多寡等因素有關。 (A)　 織女星為藍白色、心宿二為紅色，藍白色恆星的表面溫度比紅色恆星高。(B)天王星距離太陽的距離較遠，表面溫度比火星低很多。(C)天王星是行星、心宿二是恆星，心宿二的表面溫度較高。(D)題目僅提供恆星的顏色，無法判斷哪一顆恆星的發光能力較強。(E)行星本身主要是反射恆星的光，火星的發光能力無法與恆星心宿二相提並論。,"天體的顏色提供豐富訊息。例如:織女星發出藍白光芒，心宿二顏色偏紅，天王星外觀 為藍綠色，火星呈暗紅色。依據以上描述，下列何者正確? (A)織女星的表面溫度比心宿二高(B)天王星的表面溫度比火星高 (C)天王星的表面溫度比心宿二高 (D)織女星的發光能力比心宿二強 (E)火星的發光能力比心宿二強 
"
111年學測-自然科第32題,ADE,水的潛熱釋放是水在相變化（氣態 → 液態 → 固態）過程中，溫度沒有變化的情況下釋放的能量。(A)水氣凝結成露珠是放熱現象。(B)冰昇華成水氣需要吸熱。(C)雪融化需要吸熱。(D)水氣凝固成冰晶是放熱現象。(E)雲的形成是水氣凝結成液態水或固態冰晶，是一種放熱現象。," 水以固體、液體與氣體三相存在於地球系統中，相變時會伴隨著潛熱釋放或吸收。下列 哪些現象會伴隨潛熱釋放?(應選 3 項)(A)清晨時水氣凝結形成露珠時(B)在高緯度地區冰直接變成水氣時 (C)地面積雪融化時 (D)水氣附著到凝結核上形成冰晶時 (E)夏季午後常見到的對流雲形成時 
"
111年學測-自然科第35題,C,(C)已知黑潮平均流速約1 m／s，日本九州相距臺灣東部約1300公里，黑潮的時速可換算成1*3600 1000=3.6 km／hr，1300公里約360個小時，約15天後才會到達日本九州。題目中沒有告知日本九州與臺灣的距離，選項指出臺灣鰻苗魚汛比九州提早1∼2天，但因兩天黑潮約僅移動170公里，因此不符合日本九州與臺灣東部的距離。,"日本鰻在河川中成長，將成熟時，洄游數千公里到馬里亞納群島海域產卵。孵化後，幼 魚隨北赤道洋流與黑潮漂游到近岸，再游進河川。每年冬季都可見日本、韓國、臺灣、 大陸等地漁民於沿岸捕撈鰻苗供養殖所需。 
根據短文，以下推論何者有顯著錯誤? (A)若鰻的幼魚被動地隨著黑潮漂送，則鰻苗於東亞的分布情形可以反應黑潮的流況分布 (B)福建海岸及臺灣西岸冬季都可能捕撈到鰻苗，表示黑潮水於冬季時會進入臺灣海峽 (C)已知黑潮平均流速約1 m/s，相對於日本九州海岸，臺灣鰻苗漁汛多半提早一至兩天 (D)鰻的幼魚利用黑潮移動，所以在日本、韓國、臺灣、大陸等地都可以捕撈鰻苗 (E)近岸海水及河流的污染，及生態環境破壞，可能是鰻魚產量變少的原因之一 
"
111年學測-自然科第36題,A,化學：假設黑潮水的重量為X克，河水的重量為Y克，則 X*33‰+Y*1‰ X+Y =25‰，解得X：Y=3：1。  地科：這是一題混合稀釋的計算題，設黑潮水重量為X，河水重量為Y。依題目可列式為：0.033X+0.001Y=0.025*（X+Y），求得：X Y=3 1，則黑潮水：河水的重量比為3：1。,"日本鰻在河川中成長，將成熟時，洄游數千公里到馬里亞納群島海域產卵。孵化後，幼 魚隨北赤道洋流與黑潮漂游到近岸，再游進河川。每年冬季都可見日本、韓國、臺灣、 大陸等地漁民於沿岸捕撈鰻苗供養殖所需。 鰻魚可感知鹽度以找尋適當河川。已知表層之黑潮水鹽度為 33 ‰，河水鹽度為 1 ‰， 假設水體充分混合，當鰻魚所在水域之鹽度為 25 ‰時，黑潮水與河水混合的重量比例 為何?(A)3:1 (B)2:3 (C)1:1 (D)3:2 (E)1:2 
"
111年學測-自然科第39題,AD, (A)(D) 黑碳可以懸浮於大氣中，若要估計黑碳對地球氣溫影響的程度，應收集大氣中黑碳的總量與單位重量黑碳微粒所吸收太陽輻射的量。(B)已經沉積在地殼中的黑碳無法推估目前黑碳對氣溫的影響。(C)黑碳的總量對氣溫的影響可能較為直接，並非分子量。(E)黑碳的來源不只有家用烹調與暖氣，工廠和交通工具的來源更不 容小覷。,"黑碳是指生質或化石燃料經不完全燃燒形成的產物，可經過幾千年到幾百萬年，不易分 解。小芊想測量古地質樣品中的黑碳，老師告訴小芊，樣品中還有許多含碳物質，如動 植物殘骸、化石燃料及油母質等，會影響黑碳含量的評估，因此必須先分離出不是屬於 黑碳的碳質。油母質是指動植物遺骸(通常是藻類或木質植物)在地下深處被細菌分解， 除去醣類、脂肪酸及胺基酸後，殘留下不溶於有機溶劑的高分子聚合物。 
燃燒煤或有機生質產生的黑碳可以懸浮於大氣中，形成懸浮微粒，並影響地球氣溫。若 要估計黑碳對地球氣溫影響的程度，應該蒐集下列哪些資料比較合理?(應選 2 項) (A)大氣中黑碳的總量(B)沉積於地殼中黑碳的總量 (C)黑碳中含碳分子的分子量 (D)單位重量黑碳微粒所吸收太陽輻射的量 (E)家用烹調與暖氣加熱所排放出的黑碳總量 
"
111年學測-自然科第41題,D,在古土壤與二鉻酸充分反應移除不屬於黑碳的碳質後，樣品中黑碳為可燃性物質，故可在氧氣下點火充分燃燒後，將產生的氣體先通入過氯酸鎂以除去水，再以氫氧化鈉吸收二氧化碳，先求出二氧化碳的質量後，利用二氧化碳質量中有 12 44 為碳的質量，再換算出碳的質量。,"黑碳是指生質或化石燃料經不完全燃燒形成的產物，可經過幾千年到幾百萬年，不易分 解。小芊想測量古地質樣品中的黑碳，老師告訴小芊，樣品中還有許多含碳物質，如動 植物殘骸、化石燃料及油母質等，會影響黑碳含量的評估，因此必須先分離出不是屬於 黑碳的碳質。油母質是指動植物遺骸(通常是藻類或木質植物)在地下深處被細菌分解， 除去醣類、脂肪酸及胺基酸後，殘留下不溶於有機溶劑的高分子聚合物。 

在古土壤與二鉻酸充分反應移除不屬於黑碳的碳質後，以下實驗敘述，何者可以較易且 最準確地得到樣品中黑碳含量?(A)直接烘乾秤重(B)以有機溶劑充分潤洗後烘乾秤重 (C)在氧氣下點火充分燃燒，產生的氣體用排水集氣法收集 (D)在氧氣下點火充分燃燒後，產生的氣體依序通入過氯酸鎂、氫氧化鈉後再分別秤重 (E)通入氫氣反應，測量生成的甲烷體積 
"
111年學測-自然科第42題,ABE,(C)海水對二氧化碳的溶解度有其上限，並非無限制。 (D)二氧化碳的比例受氣溫、火山爆發及海洋大小等的影響，原始大氣中有高比例的二氧化碳，溶解於海洋後逐漸減少，比例並非無大幅度改變。,"黑碳是指生質或化石燃料經不完全燃燒形成的產物，可經過幾千年到幾百萬年，不易分 解。小芊想測量古地質樣品中的黑碳，老師告訴小芊，樣品中還有許多含碳物質，如動 植物殘骸、化石燃料及油母質等，會影響黑碳含量的評估，因此必須先分離出不是屬於 黑碳的碳質。油母質是指動植物遺骸(通常是藻類或木質植物)在地下深處被細菌分解， 除去醣類、脂肪酸及胺基酸後，殘留下不溶於有機溶劑的高分子聚合物。 

「碳循環」有地球的控溫系統之稱，下列有關碳循環的敘述哪些正確?(應選 3 項) (A)火山噴發會將岩石圈內的二氧化碳釋放至大氣中 (B)植物會進行消除二氧化碳的作用，也會進行呼吸作用釋放二氧化碳 (C)海水可無限制地溶入二氧化碳，藉由溫鹽環流帶往深海，再將其封存於岩石圈 (D)扣除人類活動影響，大氣中二氧化碳的比例從地球誕生以來無大幅度改變 (E)人類大量使用化石燃料，將大量二氧化碳釋放到大氣中，破壞了原有的碳循環平衡 
"
111年學測-自然科第47題,CD,(A)(C)病毒直徑多為10∼300 nm，但這不是未納入生物三域分類系統的原因，而是病毒無細胞構造，不符合細胞學說。且要有寄主才能表現生命現象，否則如同無生命有機物，此介於生命與無生命間的特性也很難納入分類系統。此外，病毒的起源目前仍未確認，故與生命樹的關係自然不明。(B) 冠狀病毒屬於RNA病毒，但這與能否納入生物分類系統無關。(D) 當基因重組頻率過高時，基因序列的相似性大為下降，釐清演化關係會變得困難。(E)無關。,"新冠肺炎(Coronavirus Disease 2019, COVID-19)是由SARS-CoV-2導致的傳染性肺炎， 並且引發全球大流行之疫情。依據您所學的生物學知識及最近社會大眾對病毒、疫苗及 疫情之關心及問題探討

有關冠狀病毒在目前三域生物分類系統歸類的敘述，哪些正確?(應選 2 項) (A)此病毒長度通常小於1 μm，長度太小是目前生物分類系統未將病毒列入的原因 (B)此病毒之核心不具DNA，是被排除在目前生物分類系統之外的主要原因 (C)此病毒缺乏基本的細胞結構，故尚待分類學者引入生物分類系統 (D)此病毒的基因重組現象相當高，故較不適於分析同源結構來重建其演化關係 (E)此病毒SARS-CoV-2未使用二名法為學名，是目前尚未將它納入生物系統之主因 
"
