"info","answer","explanation","question"
110年學測-自然科第14題,C,(A)電量Q=It →A·s 。 (B)壓力P=F/A→ kg·m/s2/m2 。 (C)功率P=W/t→kg·m/s2·m/s。 (D)(E) 能量 W=Fs →kg·m/s2·m。 ,"下列以 SI 基本單位表示之物理量單位，何者正確? (A)電量 A*s2 (B)壓力KG/(M*S) (C)功率 KG*M^2/S^3 (D)動能KG*M^2/ S(E)熱量KG*M/S"
110年學測-自然科第18題,E,(A)古生代，人類沒有出現。 (B)疊置定律不能推測岩脈生成，此敘述為截切定律。 (C)相對地質年代。 (D)剩下(1 2 2 ) (E)正確。 =1 4,"	科 學 家 嘗 試 以 各 種 方 法 重 建 地 球 的 歷 史，下 列 有 關 探 索 地 球 歷 史 的 敘 述，何 者 正 確? (A)古生代的人寫歷史較不精準，所以錯誤百出 (B)根據疊置定律，可推測岩脈的生成時間比圍繞岩脈的地層晚 (C)相對地質年代係根據放射性元素定年，以分辨岩層年代的早晚 (D)利用放射性元素定年，母元素的量經過2個半衰期後只剩原來的二分之一 (E)「均變說」是指過去發生地質作用的原理和現在進行地質作用的原理相同 "
110年學測-自然科第19題,B,海上及空中的摩擦力小，依上圖在完全忽視摩擦力的狀況下，背風而立，低壓在正左方。若在陸地有摩擦力的情況，風會切過等壓線而進入低壓區，低壓在左前方，高壓在右後方。 ,"	十九世紀中期，荷蘭氣象學家白貝羅發現:在北半球，若背對風的來向，則高壓 在其右邊，低壓在左邊，這就是有名的白貝羅定律(Buys Ballot’s law)。但後 來發現，這個經驗定律比較適合應用在航空或航海上，而不太適合在陸地上使用。 其最主要的原因為何? (A)因為海上或空中的氣象測站較少，使用經驗定律比較方便 (B)因為海上及空中的摩擦力較小，風向比較不會偏轉 (C)因為陸地上的氣壓梯度力比較小，風速比較快 (D)因為陸上氣象資訊更新較快，不必使用經驗定律 (E)因為航運比陸運更需要氣象資訊 "
110年學測-自然科第20題,B,北極星的仰角約為當地緯度(B)。 ,"地球自轉軸固定指向北極星，與黃道面的夾角為 66.5度。若水手在航行的船上觀察 北極星的仰角為 35度，則該船約在北緯幾度?(A) 66.5(B) 35 (C) 23.5 (D) 11.5 (E) 0 "
110年學測-自然科第23題,AE,解題關鍵： 驗孕棒檢測的是尿液中的HCG（人類絨毛膜性腺激素），在懷孕初期，會由早期胚胎的絨毛膜細胞分泌，來促進母親的黃體維持，以繼續分泌動情素和黃體激素，維持子宮內膜的穩定性，確保姙娠。由題幹的敘述可知，HCG會由胎盤分泌，而且會出現在尿液中，因此，當尿液中可以測得HCG時，即可作為已經懷孕的依據。故選AE，較為符合題意。 ,"胎 盤 的 組 織 所 分 泌 的 某 激 素 可 進 入 母 體 循 環 系 統，以 維 持 母 體 動 情 素 及 黃 體 激 素 的分泌與子宮內膜繼續增厚。母體血漿中此激素濃度高時，也會出現在尿液中。 驗孕筆即檢驗女性尿液中是否出現該激素，判斷是否懷孕。下列哪些特徵是該激 素可作為驗孕的依據?(應選 2 項) (A)為胎盤的組織所分泌 (B)能維持動情素的分泌 (C)能維持黃體激素分泌 (D)能維持子宮內膜繼續增厚 (E)會出現在尿液中 "
110年學測-自然科第24題,AB,(A) 分生組織細胞本身雖然不會分化，但是具有幹細胞可以分化為多種不同功能細胞的分化潛能。 (B) 周鞘雖然不被視為典型的分生組織，但是當期恢復分裂能力後，會具有分生組織細胞的功能，而分生出支根。 (C) 根部頂端分生組織的細胞位於生長點，不在根冠，根冠為保護生長點的組織。 (D)分生組織細胞較小，細胞核比例較大(核質比較大)。 (E)分生組織細胞大多數處於間期，此時尚無法觀察到染色體，故不會清晰可見。 ,"下列有關植物分生組織內細胞的敘述，哪些正確?(應選 2 項) (A)分生組織細胞具分化成不同功能細胞的能力 (B)根部周鞘具分生組織細胞可發育出支根 (C)根部頂端分生組織的細胞位於根冠(根帽) (D)分生組織細胞較小，核也較小 (E)分生組織細胞染色體在各階段皆清晰可見 "
110年學測-自然科第25題,BD,解題關鍵： 由題幹敘述可知，在形容物質進行簡單擴散作用，而通常氣體分子和脂溶性的小分子，較容易藉由簡單擴散通透膜。 (A) 植物根部細胞自土壤吸收無機鹽需要運輸蛋白協助，大多經由主動運輸通透膜，當土壤中的無機鹽含量豐富時，有可能經由促進行擴散通透膜。 (C)白血球細胞對細菌的吞噬需消耗ATP能量，來改變細胞形狀，而且不需要運輸蛋白參與。 (E)腎小管的管壁細胞對葡萄糖的再吸收作用屬於主動運輸，所以，需運輸蛋白參與，也需消耗ATP。,"下列哪些物質的運輸方式，無細胞膜上運輸蛋白的參與，也不消耗 ATP 分子? (應選2項)(A)植物根部細胞自土壤中吸收無機鹽(B)氧氣在肺泡與肺泡細胞間的交換 (C)白血球細胞對細菌的吞噬 (D)小腸上皮細胞對脂肪酸的吸收 (E)腎小管的管壁細胞對葡萄糖的再吸收 "
110年學測-自然科第26題,AC,解題關鍵： 緊張情緒下腎上腺素的作用可以促使心搏加強，使心輸出量增加，也會促使腸胃小動脈平滑肌收縮，來促進血壓上升，加快血流。故選AC。 (B)心輸出量應會增加。 (D)該生血壓已偏高，選項敘述血壓較平常低，顯然與題幹不合。 (E)交感神經與腎上腺素作用會加，使血管收縮，血壓上升。 ,"某 生 參 加 科 學 競 賽，因 壓 力 與 緊 張，覺 得 不 適 到 醫 護 室 休 息，測 量 血 壓 為 收 縮 壓 150 mmHg/舒張壓 100 mmHg，下列哪些是造成該血壓的可能因素?(應選 2 項) (A)心跳速率較平常為快(B)心臟每分鐘血液輸出量較平常為少 (C)動脈平滑肌收縮，造成血壓較平常時高 (D)排汗增加，使血壓較正常值為低 (E)神經與激素作用較平常時增加，使血管舒張"
110年學測-自然科第27題,CD,𝐶2𝑂4+𝐻2 →𝐶2𝐻6 初  𝑎     𝑏     0     中 −𝑎  −𝑎   +𝑎  終  0   b−𝑎    𝑎 (𝑏 −𝑎)+𝑎 =5 28𝑎 +2𝑏 =94  解聯立方程式得𝑎=3 b=5 (A)反應前8mol，反應後5mol，氣體分子減少。 (B)原有5molＨ2。 (E)產生3mol 乙烷。 ,"於一密閉容器中，將乙烯( C2H4 )與氫氣的混合氣體共 94 克進行反應，假設所 有的乙烯都與氫氣作用產生乙烷( C2H6)。反應完成後，容器內的總莫耳數為 5 莫耳，則下列哪些敘述正確?(應選 2 項) (A)反應完成後，容器內的氣體分子數目增加 (B)原混合氣體中，含3莫耳的氫氣 (C)原混合氣體中，含3莫耳的乙烯 (D)反應完成後，容器內還有剩餘的氫氣 (E)產生2莫耳的乙烷 "
110年學測-自然科第29題,CD,解題關鍵：依題幹敘述中強調的「生命現象」和單細胞生物體為解題依據。 (A)(B)(E)等內容與生命現象無關。 (C)能合成多種特殊分子來構成複雜物質，代表這個構造具有代謝功能，而代謝能力為細胞必須具有的生命現象之一。 (D)此物質可以分裂，顯示具有生殖作用的特性。 ,"科學家從某類似地球環境之星球所收集的標本中，分離出與細胞構造相似的實體， 經觀察後具有下列重要特徵，試問哪些可支持「該實體具生命現象，且類似地球 上單細胞生物體」?(應選 2 項)(A)體積極小只能在顯微鏡下加以觀察 (B)可以吸收水分，使體積變大 (C)能合成多種特殊分子構成複雜結構，來執行維持實體內部環境穩定的作用 (D)一個實體偶而會分裂成兩個個體，每一個體與原實體機能相同 (E)顯微鏡下可觀察到多個實體會群聚形成聚落 "
110年學測-自然科第30題,ACD,解題關鍵：免疫細胞的最初來源，均為紅骨髓。 (B)細胞毒性T細胞和自然殺手細胞才有破壞腫瘤細胞的功能，漿細胞則負責分泌抗體，協助對抗細胞外的病原體，不會攻擊腫瘤細胞。 (E)T 細胞主要分為T輔助細胞和T胞毒細胞兩種，其中T胞毒細胞負責細胞免 疫，而Ｔ輔助細胞則負責協助活化T胞毒細胞參與細胞免疫，也能協助活化B細胞，參與抗體免疫。 ,"有關人體防禦作用，下列哪些敘述正確?(應選 3 項) (A) B 細 胞 與 T細 胞 均 由 骨 髓 產 生 (B)漿細胞可破壞腫瘤細胞 (C)發炎紅、腫症狀是因體內釋放組織胺 (D)注射疫苗使人體產生抗體，主要為專一性防禦 (E)所有T細胞只參與細胞免疫 "
110年學測-自然科第31題,CE,(A)(B)螺線管磁場內部磁場均勻，外部磁場趨近於零。 (C)正確。 (D)管內磁場大小與電流成正比。 (E)正確。 ,"一個由均勻導線繞成的螺線管，長度與截面積均為固定導線載有穩定電流時，下列關於螺線管磁場的敘述哪些正確?(應選 2 項) (A)管外側的磁場強度最大(B)管內中心處的磁場強度為零(C)管兩端相當於磁鐵棒的N極與S極 (D)管內的磁場強度與電流量值無關 (E)管內的磁場方向可用安培右手定則判斷 "
110年學測-自然科第32題,BD,(A)(B)N極向下運動，螺線管的感應電流為逆時針方向，如果電流變大，表示原來管內電流也是逆時針方向，磁場向上。 (C)(D)(E)感應電流產生的磁場大小會小於向下運動的磁鐵的磁場大小，所以加總的結果，強度仍是減弱。 從另一種觀點來看，螺線管會產生逆時針方向電流，向下運動的磁鐵，讓螺線管內的磁場變小，所以要產生逆時針方向電流去抵抗變小的磁場。 ※※※很多人可以會選BD ,"一個由均勻導線繞成的螺線管，長度與截面積均為固定將螺線管鉛直靜置，當導線的電流穩定時，有一 N 極朝下的棒形磁鐵自螺線管上 方直線接近，發現磁鐵接近時導線的電流增大。下列哪些敘述正確?(應選 2 項) (A)磁鐵尚未接近螺線管之前，管內原來的磁場方向向下 (B)磁鐵尚未接近螺線管之前，管內原來的磁場方向向上 (C)磁鐵接近螺線管時，管內磁場的方向不變，強度減弱 (D)磁鐵接近螺線管時，管內磁場的方向不變，強度增強 (E)磁鐵接近螺線管時，管內磁場的方向不變，強度不變 "
110年學測-自然科第33題,BCE,(A)中子造成鏈鎖反應。 (B)(C)正確。 (D)光能變電能。 (E)質量虧損。 ,"下列關於核能的敘述，哪些正確?(應選 3 項) (A)核分裂時都會放出夸克，故可發電 (B)原子彈和核能電廠都可利用核分裂來釋出能量 (C)鈾-235可經由核分裂釋出能量，以供人類使用 (D)太陽能板的發電原理是直接將核能轉為電能 (E)太陽藉由核融合得以發光，太陽發光越久，其總質量就越小 "
110年學測-自然科第36題,AE,特定流向且持續，指的是表面之風成流，溫鹽環流並非穩定且持續的現象，因此密度並非考慮的點，而是表面風成流，是由行星風系結合地球自轉科氏力的結果，故選(A)(D)。 ,"3 6 . 海 流 是 大 洋 中 特 定 流 向 且 持 續 的 大 規 模 海 水 運 動 。 下 列 哪 些 是 其 生 成 原 因 ?( 應 選2項) (A)風吹拂海面 (B)日、月引力 (C)海底地震 (D)地球自轉 (E)海水密度不同 "
110年學測-自然科第37題,C,空氣中氮氣含量高達78％，因此人體透過呼吸運動吸進體內的氣體主要成分應選氮氣。 ,"為了維持生命與從事各種工作，人體需要攝取食物與由大氣中獲得氧氣，來提供 能量並調節排除熱量的速率，以維持正常體溫。因此，人體可視為一個與周圍環 境交互作用的系統，透過新陳代謝，將能量(以下稱之為內能)儲存與轉換，並 與環境進行功與熱的交換。假設在時間 t內，某人從事騎車、搬運物品等活動， 所做的功為 W，而由身體離開的淨熱量為 Q，則根據能量守恆定律，其身體的 內 能 變 化 量 U 將 遵 守 以 下 關 係 式 : -U =Q +W 。 上 式 除 以 t 後 ， 就 成 為 相 關 各量之時間變化率之間的關係;一般將 -U /t當作此人在上述時間內的代謝率。 人在靜止休息時維持基本機能(含體溫)所需的最低代謝率，稱為基礎代謝率。 平 均 說 來 ， 每 公 斤 人 體 質 量 的 基 礎 代 謝 率 約 為 1.0 瓦 特 。 維持人體新陳代謝所需的能量，是食物被消化後與氧作用所產生的。以碳水化合 物(如葡萄糖)為例，將它轉換為人體所需能量的一系列過程，總結起來可簡單 表示如下:C6H12O6 +6O2 ->6CO2 +6H2O 其中每公克的葡萄糖在此反應中釋出的能量約為16千焦耳，我們習慣稱此能量為 其單位質量的熱量。  人 體 透 過 呼 吸 運 動 吸 進 體 內 的 氣 體 ， 其 最 主 要 成 分 為 何 ?(A)氧氣 (B)二氧化碳 (C)氮氣 (D)水氣 (E)臭氧 "
110年學測-自然科第38題,AB,解題關鍵：人體的體溫調節中樞位於下視丘，可以透過自律神經和內分泌來調節體溫的恆定。  (A) ∆Q為由身體離開的淨熱量，可以藉由調節∆Q的高低，來維持體溫恆定。 (B) 下視丘為體溫調節中樞。 (C) 高溫環境需要增加體表血流量來增加散熱量。 (D) 高溫環境下，應該要減少∆Q，因此，必須降低甲狀腺素的分泌量，才能減緩細胞的代謝產能作用。 (E) 依題意，基礎代謝率主要與身體做功和淨熱量有關。 ,"為了維持生命與從事各種工作，人體需要攝取食物與由大氣中獲得氧氣，來提供 能量並調節排除熱量的速率，以維持正常體溫。因此，人體可視為一個與周圍環 境交互作用的系統，透過新陳代謝，將能量(以下稱之為內能)儲存與轉換，並 與環境進行功與熱的交換。假設在時間 t內，某人從事騎車、搬運物品等活動， 所做的功為 W，而由身體離開的淨熱量為 Q，則根據能量守恆定律，其身體的 內 能 變 化 量 U 將 遵 守 以 下 關 係 式 : -U =Q +W 。 上 式 除 以 t 後 ， 就 成 為 相 關 各量之時間變化率之間的關係;一般將 -U /t當作此人在上述時間內的代謝率。 人在靜止休息時維持基本機能(含體溫)所需的最低代謝率，稱為基礎代謝率。 平 均 說 來 ， 每 公 斤 人 體 質 量 的 基 礎 代 謝 率 約 為 1.0 瓦 特 。 維持人體新陳代謝所需的能量，是食物被消化後與氧作用所產生的。以碳水化合 物(如葡萄糖)為例，將它轉換為人體所需能量的一系列過程，總結起來可簡單 表示如下:C6H12O6 +6O2 ->6CO2 +6H2O 其中每公克的葡萄糖在此反應中釋出的能量約為16千焦耳，我們習慣稱此能量為 其單位質量的熱量。 有關人體代謝率與體溫維持，下列哪些敘述正確?(應選 2 項) (A)體溫的恆定可藉由調整 Q來維持(B)調整 Q的神經中樞是下視丘 (C)在高溫環境下，神經中樞減少體表(皮膚)血流量使 Q變小來維持體溫 (D)在高溫環境下，除減少 Q，神經中樞調升甲狀腺素分泌來減緩代謝產熱 (E)決定基礎代謝率的因素，不包含靜止休息時單位時間離開人體的淨熱量 "
110年學測-自然科第42題,AD,解題關鍵：古典遺傳學的基本概念與細胞分裂的相對關係。 (B)ABO 血型屬於單基因位的複等位基因遺傳。 (C)真核細胞的轉錄發生在細胞核。 (E)減數分裂中成對的同源染色體分離現象，才能提供分離律的細胞學證據，有絲分裂沒有同源染色體聯會的現象。 ,"有關遺傳與相關疾病，下列哪些敘述正確?(應選 2 項) (A)紅綠色盲屬於性聯遺傳疾病 (B)人類ABO血型屬於多基因遺傳 (C)真核細胞轉錄作用發生在核糖體 (D)孟德爾認為每一種性狀均由一對遺傳因子控制 (E)有絲分裂中同源染色體聯會提供分離律的細胞學證據 "
110年學測-自然科第43題,D,解題關鍵：古典遺傳學的基本概念與細胞分裂的相對關係。 (B)ABO 血型屬於單基因位的複等位基因遺傳。 (C)真核細胞的轉錄發生在細胞核。 (E)減數分裂中成對的同源染色體分離現象，才能提供分離律的細胞學證據，有絲分裂沒有同源染色體聯會的現象。 ,"BrDU 是人工合成的核苷酸，可被細胞吸收並使用為 DNA 複製原料，過程中與 腺嘌呤配對。四位同學甲~丁依上述提出相關論述: 甲、BrDU是核苷酸，結構包括5碳糖、含氮鹼基與磷酸 乙、BrDU在有絲分裂過程中染色體排列於細胞中央時，被嵌入複製中的DNA 丙、BrDU與腺嘌呤形成配對，故在細胞複製DNA時取代尿嘧啶 丁、細胞完成某次分裂後給予BrDU，待再完成一次分裂後，則所有DNA只有單 股含BrDU何者為論述正確的同學?(A)甲、乙 (B)乙、丙 (C)乙、丁 (D)甲、丁 (E)甲、丙 "
110年學測-自然科第44題,AB,解題關鍵：達爾文學說和拉馬克學說的差異比較觀念。 (B)達爾文的學說提出的時間較早，當時孟德爾遺傳定律尚未形成。 (C)此應為拉馬克的用進廢退理論。 (D)突變的產生是隨機發生的，不一定會提高優勢，而且達爾文時期尚未有突變  可能導致性狀改變的相關知識。 (E)達爾文認為，所有生物應該是由共同祖先演化而來，既單一祖先論。 ,"44.有關達爾文的演化論，下列哪些敘述正確?(應選 2 項) (A)親代競爭力較強的性狀在後代族群中出現的頻率會提高 (B)達爾文提出天擇說時，未參考孟德爾的遺傳定律 (C)越常使用的器官會越發達，且此優勢會遺傳到下一代 (D)當環境資源有限時，可經由突變提高優勢並增加個體數 (E)特有種皆是由不同地理環境的不同始祖演化而來 "
110年學測-自然科第47題,D,解題關鍵：利用雜交技術育種。 (A) 屬於基因轉殖，不需要雜交。 (B) 複製動物，沒有涉及雜交。 (C) 組織培養，沒有涉及雜交。 (E)屬於基因轉殖技術，沒有涉及雜交。 ,"科 學 家 經 多 年 雜 交 選 育 獲 得 了 具 黑 色 斑 紋 的 家 蠶 新 品 種。下 列 選 項 何 者 與 黑 色 家 蠶的培育技術原理相似?(A)以轉殖技術產生的抗蟲玉米 (B)複製動物桃莉羊 (C)以組織培養繁殖蝴蝶蘭 (D)孟德爾豌豆試交實驗 (E)殖入生長激素基因的鮭魚 "
110年學測-自然科第49題,BCE,(A) 無孤對電子。 (B) 由上圖可知正確。 (C) 皆符合八隅體規則。 (D) 否，單層結構中一個B與三個N連結成似石墨鍵結模式的單層構造層與層之間再以凡得瓦力相連。 (E) 符合。 ,"價電子數相等的物質常有相似的結構，例如 H3BNH3 與乙烷具有相等價電子數與 相似的結構。另外，簡式 BN 與 C2 有相等價電子數，故氮化硼也能形成與石墨和 金剛石相似的結構。下列相關敘述，哪些正確?(應選 3 項) (A) H3BNH3 分子有1對孤對電子(B) H3BNH3 分子具有一個B−N單鍵(C) H3BNH3 分子的路易斯結構符合八隅體規則 ( D ) BN 形 成 類 似 石 墨 結 構 時 ， 硼 原 子 間 互 相 聯 結 ， 氮 原 子 間 也 互 相 聯 結 ， 各 自 形 成平面網狀的層狀構造，硼層與氮層之間無共價鍵結存在 (E) BN形成類似金剛石結構時，每個氮原子與鄰近4個硼原子產生共價鍵結，而每 個硼原子也與鄰近4個氮原子產生共價鍵結 "
110年學測-自然科第54題,ADE,(A)金星上有𝑃𝐻3，又由○ 1地球上𝑃𝐻3均來自微生物，因此金星可能存在微生物。 (B)根據○ 3，𝑃𝐻3容易被氧化，故此選項錯誤。 (C)根據○ 1，地球上𝑃𝐻3均來自微生物，但其他星球(金星)不一定產生的𝑃𝐻3均來自微生物，也可能來自未知的化學反應。故(C)錯誤。 (D) 𝑃𝐻3的氧化產物可能為磷的含氧酸。 (E)正確。 ,"科學家在金星大氣層中發現 PH3 的存在，濃度為 5-20 ppb。已知:○1 地球大氣層 中的 PH3 均來自微生物;○2 金星的天文、地質現象，都無法產生 PH3 ;○3 PH3 容 易被氧化成其它物質。下列相關推論哪些正確?(應選 3 項) (A)金星可能存在微生物(B)金星上的 PH3 在地球上不會被氧化 (C)沒有生物的星球應該不會產生 PH3 (D)地球上 PH3 的氧化產物可能為磷的含氧酸 (E)金星大氣層中，可能有目前未知的化學反應導致 PH3的產生 "
110年學測-自然科第55題,C,星球表面重力場強度𝑔=𝐺𝑀 𝑅2 =𝐺(𝜌4 3 𝜋𝑅3) 𝑅2 ∝𝜌𝑅=0.1x10=1 倍。 ,"某星球的平均密度與半徑，分別為地球的 0.10 倍與 10 倍，則此星球表面的重力 加速度量值約是地球表面重力加速度量值的幾倍?(A) 0.010 (B) 0.10 (C) 1.0 (D) 10 (E) 100 "
110年學測-自然科第57題,ABE,力學能只有動能與位能兩種。 (C)有化學能。 (D)有核能。 兩者都不算是力學能。 ,"下列哪些過程中有涉及到力學能的能量轉換?(應選 3 項) (A)隕石墜落到月球表面的過程 (B)彈簧與物體組合成的系統做週期性振盪運動 (C)燃燒煤產生熱的過程 (D)太陽能發電的過程 (E)水力發電的過程 "
110年學測-自然科第58題,B,空氣阻力正比於截面積A與速率v2，寫成方程式f=KAv2  [K代表常數] 達成終端速度時，合力=0，故mg=f=KAv2 。 打開降落傘後，截面積A變大，空氣阻力加大，所以終端速度變小v2<v1 v1>v0 但是 v2 vo條件不足，無法判斷大小。,"質量m的物體在空氣中鉛直落下時，因受到向上阻力 f，其運動方程式為 ma=mg-f，式中a為物體下落的加速度，g為重力加速度。已知阻力 f=kv2，其 中 v為物體速率，常數 k 則視物體實際受到阻力的截面積而定;截面積越大則 k 越大。當速率v增大時， f也會增大，直到 f =mg時，a就等於零，物體開始以等 速率 vt 下降，此 vt 稱為終端速率。 一跳傘者背負降落傘，以初速率 v0從靜止的熱氣球上鉛直跳下，在打開降落傘之 前達到終端速率 v1;然後打開降落傘，降落傘張開後使截面積增大，在落地前達 到另一終端速率 v2 。下列關係式何者正確?(A)v0 v1 (B)v1 v2 (C)v0 v2 (D)v2 v1 (E)v2 v1 "
