"info","answer","explanation","question"
"112年學測-國文科第14題","C",,"枯山枯水庭園以砂石為主，但是幾乎每一方石庭都缺少不了綠色的點綴。談及日本庭園之綠意，除了草木之外，青苔也是構成的一大要素， 甲 ，尤其是京都的庭園，如果沒有青苔，勢將減色不少。苔本是繁殖於地面的一種蘚類植物，只要氣候低濕，可以不種自衍。但是日本的庭園崇尚蒼老之美， 乙 ，因此它也就變成了代表庭園歷史的一種標誌了。由於苔本身具有一種厚重的質感，其色雖濃翠，卻不綺豔， 丙 ，加以苔本身所給予人時間之聯想， 丁 ，所以在文學上，任何一個名詞，只要冠以「苔」字，立刻能造成蒼涼悲寂的效果，如「苔階」、「苔徑」、「苔井」、「苔池」。而當你面對京都的苔庭時，這蒼涼悲寂的情調就更具體的呈現在眼前了。（改寫自林文月〈京都的庭園〉）上文有關「苔」的敘述，最適當的是： (A)庭園設計者藉衍生的文學意象營造悲戚感 (B)容易生長因而成為打造庭園最主要的元素 (C)經過氣候與時間醞釀，形成庭園蒼寂的況味 (D)濃翠亮麗點綴暗沉砂石，凸顯庭園色澤對比"
"112年學測-國文科第15題","B",,"我果戰士有勇，大將有謀，成算在胸，地利足恃，猶不如誘之登岸而設伏殲之。不然，汪洋海上以數百人操一舟，東馳西突，以角逐於勝負不可知之地，我即無恙，而彼之所挾者小，我之所勞者大，設防設守，形勢不亦懣乎！然誘之上岸，非有成算，則斷不可。蓋敵一登陸，民心易動，軍心易震，非宿將強兵不能得手也。生，臺人也，為臺灣計，臺北可誘之近岸，臺南則不可。蓋臺北港道深通而有屏蔽，彼之駐輪甚便；若登岸，則反失所恃。臺南則港門雖深，風浪甚苦，四圍無山，港中非可駐輪；彼不登岸，不能久居也。若臺中諸港，沙線淺灘，難駛鐵船。然澎湖不守，則敵人得之，安穩收泊。有時展輪四掠，有時載小艇窺闖，臺中難防，臺南、北亦可慮。（洪繻〈籌海議〉）關於上文對清末臺灣攻守情勢的分析，敘述最適當的是： (A)基於後勤準備已充足而可誘敵深入  (B)由海戰與陸戰兩方面揭示敵我利弊 (C)因船艦操作耗人力而主張放棄海戰  (D)從軍民齊心的優勢判斷可無懼陸戰"
"112年學測-國文科第16題","A",,"我果戰士有勇，大將有謀，成算在胸，地利足恃，猶不如誘之登岸而設伏殲之。不然，汪洋海上以數百人操一舟，東馳西突，以角逐於勝負不可知之地，我即無恙，而彼之所挾者小，我之所勞者大，設防設守，形勢不亦懣乎！然誘之上岸，非有成算，則斷不可。蓋敵一登陸，民心易動，軍心易震，非宿將強兵不能得手也。生，臺人也，為臺灣計，臺北可誘之近岸，臺南則不可。蓋臺北港道深通而有屏蔽，彼之駐輪甚便；若登岸，則反失所恃。臺南則港門雖深，風浪甚苦，四圍無山，港中非可駐輪；彼不登岸，不能久居也。若臺中諸港，沙線淺灘，難駛鐵船。然澎湖不守，則敵人得之，安穩收泊。有時展輪四掠，有時載小艇窺闖，臺中難防，臺南、北亦可慮。（洪繻〈籌海議〉） 關於①、②是否符合上文看法，最適當的研判是： ①應加強澎湖海防，避免敵軍入侵臺北、臺中、臺南三地。 ②依臺北、臺南地形評估，引誘敵軍自臺北登岸，是可行的戰略。 (A)①、②皆符合 (B)①符合，②不符合 (C)①符合，②無法判斷 (D)①無法判斷，②符合 "
"112年學測-國文科第17題","D",,"我果戰士有勇，大將有謀，成算在胸，地利足恃，猶不如誘之登岸而設伏殲之。不然，汪洋海上以數百人操一舟，東馳西突，以角逐於勝負不可知之地，我即無恙，而彼之所挾者小，我之所勞者大，設防設守，形勢不亦懣乎！然誘之上岸，非有成算，則斷不可。蓋敵一登陸，民心易動，軍心易震，非宿將強兵不能得手也。生，臺人也，為臺灣計，臺北可誘之近岸，臺南則不可。蓋臺北港道深通而有屏蔽，彼之駐輪甚便；若登岸，則反失所恃。臺南則港門雖深，風浪甚苦，四圍無山，港中非可駐輪；彼不登岸，不能久居也。若臺中諸港，沙線淺灘，難駛鐵船。然澎湖不守，則敵人得之，安穩收泊。有時展輪四掠，有時載小艇窺闖，臺中難防，臺南、北亦可慮。（洪繻〈籌海議〉）若依據上文設計一款戰爭攻略遊戲「海戰1894」，遊戲腳本中，根據不同的項目，會讓敵我雙方戰力值互有增減。設計者為此遊戲設定的戰力值項目最不可能出現： (A)將士經驗 (B)地理環境 (C)攻守路線 (D)外援力量 "
"112年學測-國文科第18題","C",,"李丈參政罷政歸鄉里時，某年二十矣。時時來訪先君，劇談終日。每言秦氏，必曰「咸陽」，憤切慨慷，形於色辭。一日平旦來共飯，謂先君曰：「聞趙相過嶺，悲憂出涕。僕不然，謫命下，青鞋布襪行矣，豈能作兒女態耶！」方言此時，目如炬，聲如鐘，其英偉剛毅之氣，使人興起。後四十年，偶讀公家書，雖徙海表，氣不少衰，叮嚀訓誡之語，皆足垂範百世，猶想見其道青鞋布襪時也。淳熙戊申五月己未，笠澤陸某題。（陸游〈跋李莊簡公家書〉）關於文中李參政的敘述，最適當的是： (A)少年得志，但因個性耿介，二十歲便罷政而歸鄉里 (B)常至陸游家，議論秦朝暴政虐民、聚斂咸陽的史事 (C)雖貶謫海表而坦然赴任，未嘗悲憂，英氣絲毫不減 (D)訓誨陸游之言響若鐘鳴，示現剛毅氣節，令人激昂 "
"112年學測-國文科第19題","C",,"李丈參政罷政歸鄉里時，某年二十矣。時時來訪先君，劇談終日。每言秦氏，必曰「咸陽」，憤切慨慷，形於色辭。一日平旦來共飯，謂先君曰：「聞趙相過嶺，悲憂出涕。僕不然，謫命下，青鞋布襪行矣，豈能作兒女態耶！」方言此時，目如炬，聲如鐘，其英偉剛毅之氣，使人興起。後四十年，偶讀公家書，雖徙海表，氣不少衰，叮嚀訓誡之語，皆足垂範百世，猶想見其道青鞋布襪時也。淳熙戊申五月己未，笠澤陸某題。（陸游〈跋李莊簡公家書〉） 關於文中陸游的行為或感懷的敘述，最適當的是： (A)相隔四十年後，因重讀李莊簡公來信而為文回覆 (B)採用書序體書寫方式，闡述自己撰作本文的動機 (C)憶及青鞋布襪之言而連結今昔，流露對李公的欽仰 (D)追述昔日共聚議事的情景，感嘆故人遠謫而難再見"
"112年學測-國文科第20題","B",,"李丈參政罷政歸鄉里時，某年二十矣。時時來訪先君，劇談終日。每言秦氏，必曰「咸陽」，憤切慨慷，形於色辭。一日平旦來共飯，謂先君曰：「聞趙相過嶺，悲憂出涕。僕不然，謫命下，青鞋布襪行矣，豈能作兒女態耶！」方言此時，目如炬，聲如鐘，其英偉剛毅之氣，使人興起。後四十年，偶讀公家書，雖徙海表，氣不少衰，叮嚀訓誡之語，皆足垂範百世，猶想見其道青鞋布襪時也。淳熙戊申五月己未，笠澤陸某題。（陸游〈跋李莊簡公家書〉）上文藉細節描述，展現李參政的人格特質。下列文句，亦透過書寫細節以呈現人物性格特質的是： (A)將軍向寵，性行淑均，曉暢軍事，試用於昔日，先帝稱之曰「能」 (B)樊噲側其盾以撞，衛士仆地，噲遂入。披帷，西嚮立，瞋目視項王 (C)行次靈石旅舍，既設床，爐中烹肉且熟，張氏以髮長委地，立梳床前 (D)三人移席，漸入月中。眾視三人坐月中飲，鬚眉畢見，如影之在鏡中 "
"112年學測-國文科第21題","B",,"《論語》是對我平生影響最大，使我受益最多的一本書。 早年我所受的傳統教育，以熟讀背誦為主。故所讀的書，無論懂與不懂，都深深地印入腦中。《論語》既是我最早背誦的一本書，也是我最為熟記的一本書。抗戰後期在北平淪陷區，雖然不得不穿著補丁的衣服，吞食難以下嚥的混合麵，我也能不以為苦。因為當面臨這些情境時，《論語》中「        」等語句立即湧現，給予我精神力量，使我可以不復介意。且經由在貧苦中如何自處的反思，進而聯想到「四書」中的其他語句。這種融會貫通的聯想和體悟，應該正是孔子極為重視的一種教學方式。 在詩歌教學中，這種聯想作用尤為可貴。子貢從孔子談做人修養的「貧而樂，富而好禮」，聯想到《詩經》的「如切如磋，如琢如磨」，而被孔子讚美是「可與言詩」的人。孔門論詩，特別注重「興」，因此，我日後教授詩詞，也特別注重詩歌中的興發感動。而這種感發，往往與人生之體驗和修養關係密切。 我平生讀書的最大樂趣，就是從書中去體會一份活潑的、可以提昇人精神的力量。正是從這一點來說，《論語》是對我影響最大，使我受益最多的一本書。（改寫自葉嘉瑩《論語百則・前言》）依據文意，最適合填入上文        處的文句是： (A)食夫稻，衣夫錦，於女安乎 (B)士志於道而恥惡衣惡食者，未足與議也 (C)色惡不食，臭惡不食，失飪不食，不時不食 (D)菲飲食，而致孝乎鬼神；惡衣服，而致美乎黻冕 "
"112年學測-國文科第22題","B",,"《論語》是對我平生影響最大，使我受益最多的一本書。 早年我所受的傳統教育，以熟讀背誦為主。故所讀的書，無論懂與不懂，都深深地印入腦中。《論語》既是我最早背誦的一本書，也是我最為熟記的一本書。抗戰後期在北平淪陷區，雖然不得不穿著補丁的衣服，吞食難以下嚥的混合麵，我也能不以為苦。因為當面臨這些情境時，《論語》中「        」等語句立即湧現，給予我精神力量，使我可以不復介意。且經由在貧苦中如何自處的反思，進而聯想到「四書」中的其他語句。這種融會貫通的聯想和體悟，應該正是孔子極為重視的一種教學方式。 在詩歌教學中，這種聯想作用尤為可貴。子貢從孔子談做人修養的「貧而樂，富而好禮」，聯想到《詩經》的「如切如磋，如琢如磨」，而被孔子讚美是「可與言詩」的人。孔門論詩，特別注重「興」，因此，我日後教授詩詞，也特別注重詩歌中的興發感動。而這種感發，往往與人生之體驗和修養關係密切。 我平生讀書的最大樂趣，就是從書中去體會一份活潑的、可以提昇人精神的力量。正是從這一點來說，《論語》是對我影響最大，使我受益最多的一本書。（改寫自葉嘉瑩《論語百則・前言》）. 下列敘述，最符合上文體會或想法的是： (A)熟誦經典可將文章的深意烙印腦中，是對當代學子有益的教育方式 (B)《論語》與《詩經》、「四書」中的語句，可透過聯想體悟相印證 (C)孔門教學注重興發，子貢因以修養之道闡明詩句涵義而受孔子讚賞 (D)讀書之樂來自探求作品真實體驗，進而連結經典以形成興感的力量"
"112年學測-國文科第23題","B",,"甲: 嶺南人認為檳榔可以解瘴癘之氣，蘇東坡入境隨俗，大嚼大噉，至汗出且面紅如醉，還特地寫詩歌詠檳榔：「能消瘴癘暖如薰」。南宋羅大經《鶴林玉露》中說自己初至嶺南，對檳榔敬謝不敏；過了一段時間，才敢稍微嘗試；住了一年多後，卻「不可一日無此君矣」。南宋周去非《嶺外代答》則寫道：「有嘲廣人曰：『路上行人口似羊。』言以蔞葉雜咀，終日噍飼也，曲盡噉檳榔之狀矣。每逢人，則黑齒朱唇；數人聚會，則朱殷遍地，實可厭惡。」言詞中極盡輕蔑。（改寫自黃楷元〈陪蘇東坡一起吃檳榔〉）乙: 檳榔原產於馬來西亞，名稱源自馬來語pinang。臺灣的檳榔品質佳，從前除了日常嚼食，也用來待客。 李時珍《本草綱目》說：「嶺南人以檳榔代茶禦瘴，其功有四：一曰醒能使之醉，蓋食之久，則醺然頰赤，若飲酒然，蘇東坡所謂『經潮登頰醉檳榔』也。二曰醉能使之醒，蓋酒後嚼之，則寬氣下痰，餘酲頓解，朱晦庵所謂『檳榔收得為祛痰』也。三曰飢能使之飽。四曰飽能使之飢。蓋空腹食之，則充然氣盛如飽；飽後食之，則飲食快然易消。又且賦性疏通而不泄氣，稟味嚴正而更有餘甘。」 檳榔果實含多酚類化合物、檳榔素、檳榔鹼，會影響大腦、交感神經及副交感神經作用，提高警覺度，刺激腎上腺素分泌。世界衛生組織證實：檳榔素、檳榔鹼具潛在致癌性，檳榔所添加的石灰則會破壞口腔黏膜的表皮細胞，導致細胞增生變異。 嚼食經驗令我覺得檳榔很容易成癮，戒除甚難，但不知它的成癮機轉。它迷惑人，卻極具危險，像不正常的親密關係，像禁忌的遊戲，嚼多了會有墮落感、罪惡感。可它又那麼清香，那麼容易上癮。（改寫自焦桐〈禁忌的親密關係〉）綜合甲、乙二文，關於檳榔的功效或危害，說明最適當的是： (A)賦性疏通而不泄氣，有益調節呼吸系統，嶺南用以對抗瘴氣 (B)李時珍認同朱晦庵檳榔可祛痰的看法，咀嚼檳榔有助於醒酒 (C)所含多酚類化合物具雙向調節的作用，既可充飢又可助消化 (D)世界衛生組織證實檳榔鹼會刺激腎上腺素分泌，致食用成癮 "
"112年學測-國文科第24題","D",,"甲: 嶺南人認為檳榔可以解瘴癘之氣，蘇東坡入境隨俗，大嚼大噉，至汗出且面紅如醉，還特地寫詩歌詠檳榔：「能消瘴癘暖如薰」。南宋羅大經《鶴林玉露》中說自己初至嶺南，對檳榔敬謝不敏；過了一段時間，才敢稍微嘗試；住了一年多後，卻「不可一日無此君矣」。南宋周去非《嶺外代答》則寫道：「有嘲廣人曰：『路上行人口似羊。』言以蔞葉雜咀，終日噍飼也，曲盡噉檳榔之狀矣。每逢人，則黑齒朱唇；數人聚會，則朱殷遍地，實可厭惡。」言詞中極盡輕蔑。（改寫自黃楷元〈陪蘇東坡一起吃檳榔〉）乙: 檳榔原產於馬來西亞，名稱源自馬來語pinang。臺灣的檳榔品質佳，從前除了日常嚼食，也用來待客。 李時珍《本草綱目》說：「嶺南人以檳榔代茶禦瘴，其功有四：一曰醒能使之醉，蓋食之久，則醺然頰赤，若飲酒然，蘇東坡所謂『經潮登頰醉檳榔』也。二曰醉能使之醒，蓋酒後嚼之，則寬氣下痰，餘酲頓解，朱晦庵所謂『檳榔收得為祛痰』也。三曰飢能使之飽。四曰飽能使之飢。蓋空腹食之，則充然氣盛如飽；飽後食之，則飲食快然易消。又且賦性疏通而不泄氣，稟味嚴正而更有餘甘。」 檳榔果實含多酚類化合物、檳榔素、檳榔鹼，會影響大腦、交感神經及副交感神經作用，提高警覺度，刺激腎上腺素分泌。世界衛生組織證實：檳榔素、檳榔鹼具潛在致癌性，檳榔所添加的石灰則會破壞口腔黏膜的表皮細胞，導致細胞增生變異。 嚼食經驗令我覺得檳榔很容易成癮，戒除甚難，但不知它的成癮機轉。它迷惑人，卻極具危險，像不正常的親密關係，像禁忌的遊戲，嚼多了會有墮落感、罪惡感。可它又那麼清香，那麼容易上癮。（改寫自焦桐〈禁忌的親密關係〉）綜合甲、乙二文，關於檳榔的功效或危害，說明最適當的是： 關於甲、乙二文的寫作方式，說明最適當的是： (A)甲文就歷史發展評論，認為嚼檳榔有礙觀瞻而不鼓勵食用 (B)乙文兼論檳榔功效與危害，呼籲人們抗拒檳榔的危險誘惑 (C)二文皆引述相關的文學創作與醫療知識，呈現檳榔多面性 (D)二文皆提及食用者親身經驗，點出嚼食檳榔後的成癮現象"
