info,answer,explanation,question
109年學測-自然科第28題,BD,,絲瓜藤的卷鬚可攀爬木竿，捕蠅草的葉可捕蟲。這兩種生理現象的敘述哪些正確？（應選2項）(A)皆與碰觸方向無關(B)攀爬不可逆，捕蟲則可逆(C)碰觸位置的細胞生長皆受抑制(D)攀爬過程有生長素參與，捕蟲過程則無(E)攀爬與睡眠運動相似，捕蟲與觸發運動相似
109年學測-自然科第29題,BDE,,有關於人體的呼吸運動，下列敘述哪些正確？（應選3項）(A)吸入的氣體會進入肺部外側的胸腔中(B)橫膈（肌）與肋間肌收縮會驅動吸氣的動作(C)肺泡的骨骼肌鬆弛時使氣體進入肺泡(D)肺泡血液和大氣間氣體交換依賴擴散作用(E)呼吸運動兼受自主性及意識性之機制進行
109年學測-自然科第30題,ADE,,登革熱是由具RNA的登革熱病毒引起的疾病，主要以埃及斑蚊為傳染媒介，但其致病機制尚未完全清楚。若某甲被帶有登革熱病毒的埃及斑蚊叮咬後，他將會發生下列哪些現象？（應選3項）(A)出現局部發炎反應(B)被叮咬後就會立即發高燒(C)經由接觸可能將病症傳染給家人(D)其專一性胞毒T細胞增生並分化(E)其專一性B細胞分化為漿細胞，以產生抗體
109年學測-自然科第32題,CD,,豆漿是國人常用飲品，其製作過程如下：（1）將黃豆洗淨置入盆中泡水使其膨脹，傾斜盆子將水緩緩倒出（2）再用篩子瀝乾水分後，再次將黃豆沖水洗淨後放入果汁機（3）加適量水並啟動果汁機，使黃豆汁呈現細綿狀（4）將打好的豆汁倒入鍋中，以小火慢煮，過程中需持續攪拌，避免燒焦（5）將煮滾的豆汁過篩，即告完成下列物質純化之技術與上述過程使用到類似者有哪些？（應選2項）(A)蒸餾(B)層析(C)過濾(D)傾析(E)再結晶
109年學測-自然科第33題,ADE,,太陽表面有些黑暗區域，稱為「太陽黑子」，黑子區域的磁場強度比周圍磁場強，溫度也較低。有關太陽黑子的敘述，下列哪些選項正確？（應選3項）(A)黑子觀測可利用投影法或透過太陽濾鏡，避免強光傷害眼球(B)黑子區域存在了成分未知的氣體，其物理性質不明，但已知顏色偏暗(C)黑子的強磁性會放出無線電波，影響地球電離層的厚度(D)黑子每年個數不同，個數變化週期約十一年(E)黑子數目較多的那幾年，太陽噴發活動比較劇烈，也易影響到地球環境
109年學測-自然科第35題,ADE,,颱風是影響臺灣的重要天氣系統之一，下列敘述哪些正確？（應選3項）(A)颱風是一種熱帶氣旋(B)颱風也是一種鋒面系統(C)北太平洋颱風的路徑主要受到西南季風的影響(D)颱風的形成條件和海面溫度有關(E)颱風中心底層的氣壓比其高空的氣壓高
109年學測-自然科第36題,ABC,,生活於大自然裡，人們不時可感覺到或看見電的效應，例如靜電放電、閃電。劇烈天氣常伴隨閃電，以致強烈對流及降雨的地區閃電頻率較高。除上述現象外，生物體也利用電來運作，以達成協調的目的。生物體所有細胞膜的兩側均有電位差，形成膜電位。生物體存活期間，其細胞都維持一定水平的膜電位，以確保細胞內之微環境恆定。神經生物學家觀察細胞膜之電位變化，發現神經細胞受刺激後，細胞膜局部區域的電位會急遽升高。這項電位改變會沿著軸突傳遞，引起神經衝動，也稱為動作電位。動作電位不僅使神經元達成傳遞訊息的目的，也是肌肉收縮的生理基礎。腦的活動需依靠許多神經細胞集體運作。腦波圖即為腦細胞運作時的電壓（電位差）隨著時間變化的紀錄，常用於醫療診斷或神經科學探究。此外，用電對現代生活不可或缺。日常生活的電能是由其他能量轉換而來，如何有效地將其他能量轉換成電能一直是科技研究重要課題，當能量形式的轉換次數愈多，能量損失也愈多，因此若能經由一次直接轉換成電能，將可減少能量損失根據上述文章，下列有關閃電現象的敘述哪些正確？（應選3項）(A)劇烈天氣所伴隨的閃電現象大多發生在對流層內(B)夏天午後熱對流旺盛，造成的降水容易伴隨閃電(C)冬季東北季風沿地形爬升時，造成的降水不容易伴隨閃電(D)任一種鋒面型態所造成的降水都會伴隨閃電(E)閃電現象只發生在小規模的天氣系統，颱風造成的降水不會有閃電
109年學測-自然科第37題,C,,生活於大自然裡，人們不時可感覺到或看見電的效應，例如靜電放電、閃電。劇烈天氣常伴隨閃電，以致強烈對流及降雨的地區閃電頻率較高。除上述現象外，生物體也利用電來運作，以達成協調的目的。生物體所有細胞膜的兩側均有電位差，形成膜電位。生物體存活期間，其細胞都維持一定水平的膜電位，以確保細胞內之微環境恆定。神經生物學家觀察細胞膜之電位變化，發現神經細胞受刺激後，細胞膜局部區域的電位會急遽升高。這項電位改變會沿著軸突傳遞，引起神經衝動，也稱為動作電位。動作電位不僅使神經元達成傳遞訊息的目的，也是肌肉收縮的生理基礎。腦的活動需依靠許多神經細胞集體運作。腦波圖即為腦細胞運作時的電壓（電位差）隨著時間變化的紀錄，常用於醫療診斷或神經科學探究。此外，用電對現代生活不可或缺。日常生活的電能是由其他能量轉換而來，如何有效地將其他能量轉換成電能一直是科技研究重要課題，當能量形式的轉換次數愈多，能量損失也愈多，因此若能經由一次直接轉換成電能，將可減少能量損失下列有關細胞膜及其電位之敘述，何者正確？(A)在靜止狀態下，細胞膜的兩側電荷分布相同(B)神經細胞受刺激後，會產生由細胞本體流向軸突的電流(C)神經衝動發生時，軸突上之電位會陸續發生變化(D)動作電位是神經細胞之間所發生的電位變化(E)除了神經元外，其他細胞之膜不會產生動作電位
109年學測-自然科第39題,D,,生活於大自然裡，人們不時可感覺到或看見電的效應，例如靜電放電、閃電。劇烈天氣常伴隨閃電，以致強烈對流及降雨的地區閃電頻率較高。除上述現象外，生物體也利用電來運作，以達成協調的目的。生物體所有細胞膜的兩側均有電位差，形成膜電位。生物體存活期間，其細胞都維持一定水平的膜電位，以確保細胞內之微環境恆定。神經生物學家觀察細胞膜之電位變化，發現神經細胞受刺激後，細胞膜局部區域的電位會急遽升高。這項電位改變會沿著軸突傳遞，引起神經衝動，也稱為動作電位。動作電位不僅使神經元達成傳遞訊息的目的，也是肌肉收縮的生理基礎。腦的活動需依靠許多神經細胞集體運作。腦波圖即為腦細胞運作時的電壓（電位差）隨著時間變化的紀錄，常用於醫療診斷或神經科學探究。此外，用電對現代生活不可或缺。日常生活的電能是由其他能量轉換而來，如何有效地將其他能量轉換成電能一直是科技研究重要課題，當能量形式的轉換次數愈多，能量損失也愈多，因此若能經由一次直接轉換成電能，將可減少能量損失依據圖8所示，下列關於腦電波的敘述何者正確？(A)腦電波的頻率為波長與波速的乘積(B)深睡時，腦電波的頻率最高(C)深睡時，腦電波的週期大於2秒(D)睏倦入眠時，腦電波的頻率大於5Hz(E)清醒活動時，腦電波的頻率最高，大於1000Hz
109年學測-自然科第40題,CD,,生活於大自然裡，人們不時可感覺到或看見電的效應，例如靜電放電、閃電。劇烈天氣常伴隨閃電，以致強烈對流及降雨的地區閃電頻率較高。除上述現象外，生物體也利用電來運作，以達成協調的目的。生物體所有細胞膜的兩側均有電位差，形成膜電位。生物體存活期間，其細胞都維持一定水平的膜電位，以確保細胞內之微環境恆定。神經生物學家觀察細胞膜之電位變化，發現神經細胞受刺激後，細胞膜局部區域的電位會急遽升高。這項電位改變會沿著軸突傳遞，引起神經衝動，也稱為動作電位。動作電位不僅使神經元達成傳遞訊息的目的，也是肌肉收縮的生理基礎。腦的活動需依靠許多神經細胞集體運作。腦波圖即為腦細胞運作時的電壓（電位差）隨著時間變化的紀錄，常用於醫療診斷或神經科學探究。此外，用電對現代生活不可或缺。日常生活的電能是由其他能量轉換而來，如何有效地將其他能量轉換成電能一直是科技研究重要課題，當能量形式的轉換次數愈多，能量損失也愈多，因此若能經由一次直接轉換成電能，將可減少能量損失以下哪些屬於一次直接轉換成電能，且能量形式描述正確？（應選2項）(A)乾電池：熱能→電能(B)水力發電：位能→電能(C)風力發電：動能→電能(D)太陽能電池：光能→電能(E)天然氣發電：化學能→電能
109年學測-自然科第41題,D,,組成生物體的主要元素有碳、氫、氮及氧等。這些元素先形成各種大小不等的物質分子，如單醣和胺基酸。再經同作用合成較大的物質，如多醣和蛋白質。這些物質分子可以形成細胞結構，或是調節生理機能。生物體內的某分子具有下列性質：（1）至少含碳、氫、氮及氧四種元素（2）含氮的重量百分比超過3%（3）若含有磷元素時，磷的重量百分比極低（4）分子量約為葡萄糖分子量的150倍下列何者最有可能為此分子？(A)胺基酸(B)脂肪(C)澱粉(D)蛋白質(E)DNA
109年學測-自然科第42題,AE,,組成生物體的主要元素有碳、氫、氮及氧等。這些元素先形成各種大小不等的物質分子，如單醣和胺基酸。再經同作用合成較大的物質，如多醣和蛋白質。這些物質分子可以形成細胞結構，或是調節生理機能。下列生物體細胞內的結構，哪些同時具有DNA、RNA、蛋白質及磷脂質？（應選2項）(A)葉綠體(B)核糖體(C)中心粒(D)核仁(E)粒線體
109年學測-自然科第45題,ACD,,假設重力完全來自地球，下列關於飛行中物體的敘述，哪些正確？（應選3項）(A)在大氣中等速度直線飛行的民航機，所受的合力為零(B)在太空中等速繞地球飛行的人造衛星，所受的合力為零(C)在太空中等速繞地球飛行的人造衛星，所需的向心力由重力提供(D)在太空中等速繞地球飛行的人造衛星，不需要耗用燃料提供動力(E)在大氣中作鉛垂面等速圓周運動的戰鬥機內飛行員，所需的向心力僅由重力提供
109年學測-自然科第50題,ADE,,下列哪些細胞成熟後，幾乎（約90%以上的機率）不會再進行有絲分裂？（應選3項）(A)神經元(B)表皮細胞(C)黏膜細胞(D)肌肉細胞(E)紅血球細胞
109年學測-自然科第52題,ACE,,利用基因轉殖技術，人的胰島素基因可被轉殖進大腸桿菌，以便生產胰島素。由此可知下列有關哺乳動物與原核生物比較之推論，哪些正確？（應選3項）(A)兩者的轉譯機制相似(B)兩者都會產生胰島素(C)兩者都適用分子生物學中心法則(D)兩者的細胞分裂機制相似(E)兩者DNA中的核苷酸種類相同
109年學測-自然科第53題,D,,林奈及其後繼者的系統分類中，任何一個物種均可唯一地被歸類於屬、科、目、綱、門及界等六個層級之一。然而1990年代之後，「域」被外加於「界」之上，並普遍為生物學界所接受。下列何者是促成此一行動之關鍵？(A)發現DNA病毒(B)發現RNA病毒(C)發現具有雙層脂質外膜的病毒(D)發現現生古（細）菌較相似於真核生物，而非（真）細菌(E)發現（真）細菌存在的地層比古（細）菌更為古老
109年學測-自然科第58題,B,,已知25℃時，同體積的鹽酸水溶液與氫氧化鈉水溶液混合後，其pH值為6.0，則混合前鹽酸水溶液的濃度與氫氧化鈉水溶液的濃度相差多少？(A)鹽酸水溶液較氫氧化鈉水溶液多1*10^6M.(B)鹽酸水溶液較氫氧化鈉水溶液多2*10^6M.(C)氫氧化鈉水溶液較鹽酸水溶液多1*10^6M.(D)氫氧化鈉水溶液較鹽酸水溶液多2*10^6M.(E)氫氧化鈉水溶液較鹽酸水溶液多3*10^6M.
109年學測-自然科第61題,B,,某一金屬離子溶液，其實驗結果如下：（1）加入碘離子或氯離子於溶液中，皆會形成沉澱（2）將鎳金屬片放入此金屬離子溶液中，發現溶液由無色轉變為綠色（3）將銅片放入此金屬離子溶液中，會發生氧化還原反應下列何者為此金屬離子？(A)鐵（Ⅲ）離子(B)銀離子(C)銅離子(D)鉛離子(E)汞離子
109年學測-自然科第62題,D,,.依照距離地球由近而遠排列：月球、木星、織女星、X、仙女座星系。X最可能是下列何者？(A)室女座星系團(B)哈雷彗星(C)天王星(D)銀河系中心(E)冥王星
109年學測-自然科第63題,C,,已知未飽和空氣塊的溫度直減率約為10℃/公里，飽和空氣塊的溫度直減率約為6℃/公里。若觀測員在地面空地量到氣溫、露點溫度皆為30℃，則在地面的一個空氣塊，若不與環境交換熱量，上升到2公里高度時，其氣溫、露點溫度為下列何者？(A)氣溫10℃、露點溫度10℃(B)氣溫10℃、露點溫度18℃(C)氣溫18℃、露點溫度18℃(D)氣溫18℃、露點溫度30℃(E)氣溫30℃、露點溫度30℃
109年學測-自然科第64題,A,,如果某大氣模式涵蓋範圍為臺灣所在的東亞地區，該模式在水平方向無法解析小於60公里的大氣系統變化。這樣的模式適合處理下列哪一種大氣現象？(A)鋒面的位置(B)龍捲風的位置(C)午後熱對流的強度(D)聖嬰現象發生時，整個赤道太平洋海面上的大氣變化(E)颱風侵襲臺灣時，受颱風影響範圍內街道上的最大風速
109年學測-自然科第67題,ABE,,以下短文有不少謬誤，下列以粗體底線標示的敘述哪些正確？（應選3項）人類生活對石油的依賴甚深；然而(A)石油是化石燃料的一種，屬於非再生資源，終有枯竭的一天，且大量使用石油已對地球環境與其永續發展造成了許多負面的衝擊。石油常作為燃料，是許多機具運作的能量來源，但是(B)石油的燃燒會釋放出大量的二氧化碳到氣圈中，強化溫室效應，這已被認為是今日全球暖化的主因，且(C)二氧化碳進入平流層後，會與臭氧產生反應，導致臭氧洞的產生；此外，大氣中二氧化碳氣體驟增的結果，亦使得海洋中溶解、吸收的二氧化碳驟然增加，二氧化碳被海水吸收後會形成碳酸，造成了海洋酸化，(D)海洋中具矽質殼體的生物，例如：矽藻，將首當其衝受到殼體溶解的威脅，生態系統也將岌岌可危。石油亦是塑膠製品的原料，而塑膠多難以自然分解，眾多未被妥善回收的廢棄塑膠製品會到達海洋。(E)在北太平洋環流系統包圍的中央海域中，那裡流速緩慢，也發現有塑膠碎屑聚集的大型區塊，由於這些碎屑在海水中過於富集，已嚴重破壞海洋生態環境。
109年學測-自然科第68題,B,,電波望遠鏡之父顏斯基（KarlJansky）利用自製天線偵測暴風雨的電波訊號時，另外發現不明來源的訊號。他花了一年時間研究這個不明電波，發現每隔23小時56分出現一次最大值。根據這個發現，可以猜測這個不明電波最可能來自何處？(A)地球電離層(B)銀河系中心(C)太陽(D)金星(E)月球
