,info,answer,translated_questions
22,109年學測-社會科第27題,B,"Translated Question: At a certain time, the Xinhua Daily of the People's Republic of China published an editorial praising ""the United States as the core of the free world, the guardian of democracy, and the enemy of dictatorship."" It hoped to combine the two great nations with the bond of democracy and science. Later, Mao Zedong also emphasized opposing one-party rule and advocated establishing a democratic united government, promising to protect the rights of the people in terms of speech, publication, assembly, association, thought, belief, and bodily freedom. What is the most likely background for the publication of these views? (A) In the 1920s, when the Chinese Communist Party was founded (B) In the 1940s, to win over the United States against the Nationalist Party (C) In the 1960s, to seek support from the United States for the Cultural Revolution (D) In the 1970s, when meeting with Kissinger and promising support for the United States"
23,109年學測-社會科第28題,C,"Translated Question: According to the above, scholars believe that the main purpose of the Northern Wei's equal field system was most likely: (A) to limit land consolidation (B) to protect aristocratic privileges (C) to rebuild household registration and taxation (D) to promote sinicization."
24,109年學測-社會科第31題,B,"31. Translated Question: What historical development is most closely related to the publication and circulation of this satirical pamphlet in Figure 4, which depicts Jesuit Modena, theologian Emanuel, Pope Leo X, theologian Erk, and theologian Leopold successively as cats, rams, anti-Christ lions, pigs, and dogs? (A) The popularity of dialect literature, (B) The spread of printing technology, (C) The arrival of the Age of Discovery, (D) The emergence of capitalism."
25,109年學測-社會科第32題,C,"Translated Question: In geography, zone theory usually assumes that the Earth is uniform and uses straight-line distances to delineate spatial areas. However, in real life, as planning needs dictate, the range is often determined by path distances. Given the information above, which of the following alternatives in Figure 5 is most likely to be the range within a 300-meter walking distance of the coffee shop, which is an important location condition? (A) Alpha (B) Beta (C) Gamma (D) Delta"
26,109年學測-社會科第33題,D,                            Translated Question: Which of the following cross-sectional profiles is most likely to represent the alluvial fan? (A) (B) (C) (D)
27,109年學測-社會科第34題,D,"Translated Question: What factor is most closely related to the adoption of the research, manufacturing, and marketing strategies described above, which involve just-in-time production to avoid overstocking, increasing investments in R&D and marketing to pursue continuous innovation in product function or design, and using media and internet channels for extensive promotion to attract consumers? (A) Low-cost labor abroad reduces production costs, (B) The technology industry is increasingly concentrated due to agglomeration economies, (C) The development of trade liberalization and regional integration, (D) Market fluctuations and shortened product life cycles."
28,109年學測-社會科第35題,C,"35. 圖 6 是美國四個區域的分區圖，表 3 是 2010 和 2018 年美國四區的人口統計表（表內數字為人口數）。對應到美國最近人口數量增長最快的區域，該區除歐裔外，其他主要族群最可能為下列何者？表 3 年分 東北 2010 2018 中西 分區 西 南 114,867,066 124,753,948 西 71,389,719 77,256,225 南 中西 66,974,749 68,308,744 0 500 公里 東北 55,380,645 56,111,079 圖 6 (A) 非裔、原住民, (B) 亞裔、原住民, (C) 非裔、拉丁裔, (D) 亞裔、拉丁裔"
29,109年學測-社會科第39題,A,"Translated Question: Which area has the most development potential for this industry according to Figure 8, which is a thematic map of Taiwan based on a certain indicator? (39) 38. Where does the industry have the most development potential? (A) 0 km, (B) 25 km, (C) 50 km, (D) 100 km? (A) River basins, (B) Urban influence zone, (C) Land use zoning, (D) Traditional territories of indigenous peoples."
30,109年學測-社會科第40題,B,"Translated Question: From the map in Figure 8, which scale is correctly labeled? (A) (B), (C) (D),"
31,109年學測-社會科第41題,A,"41. ◎ Many European mountains have impressive mountain ranges and glaciers, making them popular destinations for hiking and mountaineering. It is best to review relevant maps before participating in these activities. Satellite image 9 (Graphic 9) shows the mountain range and glacier in Europe, with the shadow of the mountains and the ice accumulation in light white. Equal-height contour line map 10 (Graphic 10) shows the same location. What are the four types of glacial landforms in Graphic 9 and Graphic 10? Please answer the question: Alpha 1 km Graphic 9 Beta 1 km Graphic 10 Gamma 1 km Graphic 10 Delta"
32,109年學測-社會科第42題,A,"Translated Question: If global warming continues to intensify, which regions may experience lakes in the shorter geological development period depicted in the figure? (A) A and B (B) A and C (C) B and D (D) C and D"
33,109年學測-社會科第43題,D,43. ◎ Map 11 shows the locations of five cities around the world. Please answer: Which two images come before Map 11 in the Test? (A) ABC (B) ADE (C) BDE (D) CDE
34,109年學測-社會科第44題,D,"44. ◎ Picture 11 shows the locations of five cities around the world. Please tell us: The cities in Picture 11 and Picture 12 may be in the same climate zone. Which city is most likely the same as Picture 11? Picture 12 shows the average temperature and rainfall per month for a certain place. The possible monthly rainfall (mm) is as follows: October 100, January 50, July 0. Which city is most likely in the same climate zone as Picture 11? (A) A, (B) B, (C) C, (D) D"
35,109年學測-社會科第46題,B,"46. In the early years of the Song Dynasty, centralized autocracy was strengthened and literati politics were promoted. At that time, the poet Du Shirong wrote a poem called ""Goddess of Mercy Poem"": ""The emperor favors talented people, teaching you all; a hundred ways are lowly, only reading books is honorable; all the purple and gold robes in the court are all scholars."" Scholars believe that literati politics was originally in line with the Song Dynasty's policies, but later Song descendants rigidly adhered to tradition, resulting in a phenomenon of valuing literature and disregarding military affairs, eventually unable to cope with the surrounding strong neighbors. Please answer: 45. A multinational coffee chain company located in Dingzhou has coffee beans from East Africa Malawi. After being harvested and processed on the farm, they are loaded onto ships in the best deepwater port of Nacala in East Africa. To avoid the doldrums and travel the shortest route, based on Map 11, which route is most likely? (A) Suez Canal → Mediterranean Sea → Atlantic Ocean → Panama Canal, (B) Suez Canal → Mediterranean Sea → Panama Canal → Atlantic Ocean, (C) Panama Canal → Atlantic Ocean → Suez Canal → Mediterranean Sea, (D) Panama Canal → Atlantic Ocean → Mediterranean Sea → Suez Canal, (A) Subculture (B) Cultural Status (C) Social Capital (D) Political Participation"
36,109年學測-社會科第47題,A,Translated Question: What was the purpose of adopting centralized autocracy and promoting literati politics during the Song dynasty? (A) To resolve the threat of military forces (B) To improve the quality of the official hierarchy (C) To prevent mutual suspicion between generals and soldiers (D) To save national military expenditures
37,109年學測-社會科第48題,D,"48. ◎ In some European cities during a certain period, noble ladies, who held a high social status, often invited intellectuals and elite society members to their homes for gatherings, where they engaged in intellectual discussions and exchanges. These ladies had the power to select guests, set rules, and determine the topics of discussion, showcasing the central role of women in these cultivated gatherings. Historians believe that these regularly held events became a unique cultural phenomenon of that time and had a profound impact on the course of history. Please choose: (A) Ancient Athens in the 5th century BC, (B) 14th-century Florence, (C) 16th-century Rome, (D) 18th-century Paris."
38,109年學測-社會科第51題,C,"                            Translated Question: Which country's development level is most likely equivalent to the one that experienced the globalization phenomenon in the text? Based on the data in Table 4, identify the country with the following statistics (2019): urbanization rate, mortality rate, secondary industry GDP, and HDI index.                             Table 4 Data (Year)                             Urbanization Rate (2018)                             Mortality Rate (2017)                             Secondary Industry GDP (2018)                             HDI Index (2019)                             Country                             Alpha 95.4% 9.4‰ 24.1% 0.808                             Beta 92.0% 7.5‰ 28.1% 0.830                             Gamma 82.5% 8.2‰ 19.1% 0.920                             Delta 72.7% 5.8‰ 27.7% 0.667                             Output Format:                             (A) Alpha                             (B) Beta                             (C) Gamma                             (D) Delta"
39,109年學測-社會科第52題,C,"翻译问题：据报道，根据新西兰科学家的研究，牛羊等家畜打嗝或放屁所释出的一氧化碳将导致全球变暖问题。为了减少一氧化碳排放量，新西兰科学家在开发可以抑制家畜打嗝且对家畜无害的药物或食物。在2013年的學測社会考科中，提到牲畜排放一氧化碳的问题，仅从单位面积的经营集约程度来看，以下哪些因素可能带来最大的全球变暖影响？(A) (B), (C) (D)"
40,109年學測-社會科第56題,D,"Translated Question: At a certain period, merchants transported cotton from elsewhere, and rural women spun the cotton into yarn and wove it into fabric. The division of labor between men farming and women weaving became more apparent, with merchants regularly collecting the fabric, dyeing and flattening it, and then marketing it. Which of the following is correct regarding the discussion of Taiwanese ""volunteer soldiers"" at that time? (A) Before the implementation of volunteer soldiers, the Taiwanese people already had the duty to serve in the military. (B) Volunteer soldiers were a method of war mobilization in the process of imperialization. (C) There were no conditions for becoming a volunteer soldier, as long as they were willing to sacrifice for the country. (D) Considering geographical and ethnic factors, volunteer soldiers were mostly deployed to Northeastern China. (A) In the Spring and Autumn Periods, male plowing and female weaving became the main production pattern of family units. (B) During the Western Jin Period, textiles were used as currency, so textile production became an important industry. (C) During the Song Dynasty, in order to maintain peace on the northern border, tribute of silk and hemp textiles was continuously provided. (D) During the Ming Dynasty, commerce was thriving, and specialized market towns for producing and marketing cotton fabric emerged."
41,109年學測-社會科第59題,B,"Translated Question: What is the most likely environmental characteristic related to the fact that the local population often emigrates overseas? (A) Located in a water-scarce area with insufficient environmental carrying capacity. (B) Mountain ranges dominate plains, resulting in lower agricultural productivity. (C) Many bays and coastlines, making it easy for foreign ships to dock. (D) Coniferous forests are widespread, providing rich materials for boat building."
42,109年學測-社會科第60題,C,"60. What year was Map 13 created? (A) eighth century, when the Arab Empire entered the Iberian Peninsula, (B) eleventh century, when the Roman Catholic Church launched the Crusades, (C) sixteenth century, after Columbus's final voyage to the Americas, (D) nineteenth century, when European powers divided Africa."
43,109年學測-社會科第62題,A,"62. ◎ In the 15th century, the Portuguese began cultivating sugar cane in the Madeira archipelago in the eastern Atlantic. In the mid-16th century, after the Portuguese colonized Brazil, they also developed the sugar industry there. As sugarcane is a labor-intensive industry, they imported a large number of foreign workers. Please answer: Based on the text, what is the most likely location of the strategic position mentioned in paragraph 61? (A) A foothold for the EU's political military power to expand eastward (B) Controlling the strait that controls access to the Mediterranean (C) The north American west coast and the Asian Great Circle Route (D) Abundant oil and natural gas reserves in the region"
44,109年學測-社會科第63題,B,"Translated Question: In the text, why did the Portuguese choose to develop the sugar industry in a particular location? (A) The sugar does not keep well and needs to be quickly transported to market because it is near the United States. (B) The homeland is in a temperate climate and is not suitable for sugar cultivation, so they are looking for tropical colonies to grow sugar. (C) The location has abundant water power and a significant difference in elevation, so it can provide power for sugar processing. (D) The mother country has a shortage of labor, so it focuses on potato production and needs to recruit workers from overseas."
45,109年學測-社會科第64題,B,"Translated Question: In the early 19th century, Zhang San traveled from Ningbo to Shibaliang to buy camphor and planned to transport it back to Zhejiang and Shanghai for sale. At the same time, he brought silk and textiles from Taiwan for sale. Which of the following is related to this scenario? (A) East India Company (B) North Gate (C) Yihe Yixing (D) Mitsubishi"
46,109年學測-社會科第65題,C,"65. Translated Question: In the early 19th century, Zhang San traveled from Hangzhou to Shilin to purchase camphor and planned to sell it in Zhejiang and Shanghai. At the same time, he brought silk and textiles to Taiwan for sale. What impact did Zhang San's trading have on the camphor and textile markets in these regions? (A) The consumer surplus for textiles in Taiwan and producer surplus, (B) The consumer surplus for textiles in Taiwan decreased, and producer surplus increased, (C) The consumer surplus for camphor in Shanghai decreased, and producer surplus decreased, (D) The consumer surplus for camphor in Shanghai decreased, and producer surplus increased."
47,109年學測-社會科第66題,C,"Translated Question: A student wants to investigate the history of camphor production. He is planning a field trip. Based on the nearest neighbor principle, which of the following four Taiwan camphor tree logging maps (gray areas are camphor tree logging areas) is most likely to include the location of camphor trees used for processing at that time? 120.50°E 120.75°E 121.00°E 121.00°E 121.25°E N ° N 5 2 5°(A) (B)"
48,109年學測-社會科第23題,A,"Translated Question: [23. 242. N ° N 0 30. 0 0° 2 4. 2 121.25°E 121.50°E 120.75°E 121.00°E 121.25°E N N 5 247°. 5 237°. N ° N 0 ° 5 0 3. 5 2 4. 2(C) (D), ]"
49,109年學測-社會科第67題,B,"67. Data One: Farmers in Pingtung County who grow adzuki beans used to prevent bird damage and reduce crop losses by using poison to kill small birds, which in turn caused eagles to poison. Recently, to protect the environment, farmers have changed their farming methods, not poisoning birds during planting periods and not using leaf insecticides during harvesting. This new agricultural approach has established the ""Eagle Adzuki"" brand and traceability system. Although the cost of producing adzuki beans has increased, it has effectively improved the consumer's perception of the product, significantly increasing market sales prices and quantities. The main contract farming area for ""Eagle Adzuki"" is in Haidong and Wandan, Pingtung County. Data Two: Wandan District was formed during the Ming Dynasty and played an important role in the Qing Dynasty's rebellions. During the Zhu Yi Kai incident, Guangdong immigrants took an oath to rebel in the ""Wandan Village"" temple. The term ""village"" in the Qing Dynasty generally referred to ""reclaimed lands"" settlements, but this was not always the case. For example, during the Zhu Yi Kai incident, the term ""village"" was used as the name of a settlement during the Qing Dynasty. In the early Qing Dynasty maps, there were ""Houjing Village,"" ""Yong'an Village,"" and ""Wandan Village,"" which were not related to ""reclaimed lands."" Based on the above two data, what is the relationship between ecological agriculture and other types of agriculture? (A) A and B (Ecological Agriculture and Extensive Agriculture) (B) A and C (Ecological Agriculture and Commercial Agriculture) (C) B and C (Extensive Agriculture and Commercial Agriculture) (D) A and D (Ecological Agriculture and Precision Agriculture))"
50,109年學測-社會科第68題,B,"68. According to the information provided, which of the following best reflects the changes in market supply and demand for screened peas after the transition from traditional production methods to a new brand? (A) Supply shifts upwards, demand shifts upwards, with the former shifting more than the latter. (B) Supply shifts upwards, demand shifts upwards, with the latter shifting more than the former. (C) Supply shifts upwards, demand shifts downwards, with the latter shifting more than the former. (D) Supply shifts downwards, demand shifts upwards, with the former shifting more than the latter."
51,109年學測-社會科第69題,C,"Translated Question: The passage states that the ""She"" (社) is generally considered to be a ""Ruo-fan"" (熟番) village, but the example of Wandan She clearly provides another perspective. Based on the passage, the Wandan She example is most suitable for interpretation from which of the following historical contexts? (A) The relationship between Hakka people and ""Ruo-fan"" land, (B) The process of forming the ""Yi-min"" (義民) image, (C) The historical traces of Zha-shi (鄭氏) development in the area, (D) The relationship between folk beliefs and place names."
52,109年學測-社會科第70題,A,"Translated Question: Which of the following is most likely? (A) Thirty Years' War, (B) Seven Years' War, (C) Napoleonic Wars, (D) Franco-Prussian War"
53,109年學測-社會科第72題,A,"Translated Question: Based on the information in the passage, what is the most appropriate conclusion about Belgium's political system and government structure in the past two decades? (A) Its political system is a multi-party system with no party winning a majority in the parliament. (B) Its political system is dominated by one large party but that party does not have a majority in the parliament. (C) Its government system is a hybrid of the president and the cabinet sharing administrative powers. (D) Its government system is a presidential system where the president is also the highest administrative official."
