,info,answer,translated_questions
10,113年學測-社會科第12題,C,"Translated Question: In the reign of a Japanese emperor, the emperor distributed state land to the people, prohibiting its sale and requiring it to be returned to the government upon death. At the same time, the government taxed grains, cloth, and demanded various local specialty products as tribute. What is the most likely influence of this policy to come from a Chinese system? (A) The Three Kingdoms Corvée System (B) The Western Jin Occupy Fields System (C) The Tang Dynasty Unfair Distribution System (D) The Ming Dynasty One-lead System"
11,113年學測-社會科第13題,A,"Translated Question: According to the inscription on a temple inscription at a coastal temple in Asia, ""...we Tang people worship the Mother of God image. Since 1818, British intruders arrived and developed this land,...it can be a gathering area for merchants. In a few years, a great metropolis was built here. Tang people came by sea from the mainland to do business in this land and rely on the Mother of God's merciful navigation."" Based on the inscription, what is the most likely location of this temple? (A) Singapore (B) Jakarta (C) Manila (D) Nagasaki"
12,113年學測-社會科第14題,C,Translated Question: Which of the following locations best illustrates the dissemination of East Asian culture? (A) Namba (B) Umeda (C) Shirakawa (D) Osaka Aquarium Kaiyukan
13,113年學測-社會科第15題,D,"Translated Question: What economic development characteristic is most likely described in the following poem from the late Song dynasty? ""Quanzhou is crowded, the mountains are barren, although people want to farm, there is no land available. The sea to the south is vast and endless, every year they make boats to explore foreign lands."" (A) Technological advancements in agriculture led to increased productivity in fishing, allowing residents to increase their wealth. (B) The area had low agricultural productivity, leading people to go to Taiwan and establish settlements abroad. (C) The industry rapidly upgraded, and additional value was added through handicrafts, increasing per capita income. (D) Due to overpopulation, residents created profits through foreign trade to support their hometown's livelihood."
14,113年學測-社會科第16題,D,"Translated Question: In the COVID-19 pandemic period, a trend of buying vegetable boxes emerged in society. Local farmers put a variety of fruits and vegetables from their own production into vegetable boxes and delivered them to consumers through mail, earning more profits. However, this situation may hinder which kind of agricultural development phenomenon? (A) Industrial agriculture (B) Agricultural traceability (C) Smart agriculture (D) Agricultural specialization"
15,113年學測-社會科第17題,A,"Translated Question: A classmate's small thesis explores the industrial development of a tea town in Taiwan, collecting a local Hokkien ""call-and-response song"" featuring the lyrics: ""Early in the morning, go to the tea mountain, the cold wind makes you shiver. Like a lonely bird looking for no companion, how can I not feel lonely."" The development of the tea industry in this area was closely related to the ""Taiwan Open Port"" in the 1860s, and the 1860s to 1960s were the most popular periods for this ""call-and-response song."" Which area is most likely the focus of the student's thesis? (A) New Taipei City Shiding District Wuzhuangpu (B) Hsinchu County Beipu District Liuqi Village (C) Nantou County Shichentown Cislinxi (D) Chiayi County Alishan Township Le'ao"
16,113年學測-社會科第19題,D,"Translated Question: According to a study, one of the reasons why a natural landscape with peatlands is widely distributed is that it has a constantly wet and waterlogged environment. If the landscape is extensively mined for minerals, oil, or if large-scale logging for oil palm plantations takes place, it may cause the peatlands to dry up or disappear, leading to continued decomposition of peat and the release of large amounts of carbon dioxide into the atmosphere. To prevent potential problems, researchers have analyzed countries located in this landscape. Which of the following social-economic development features are most likely common among these countries? (A) The population is predominantly Muslim but is often interfered with by Western intervention, leading to domestic religious conflicts. (B) The government offers urban employment as an incentive, attracting poor rural residents to move in, inadvertently contributing to the formation of world cities. (C) They primarily adopt an export expansion economic strategy, which makes them vulnerable to international market competition and leads to fluctuating trade volumes. (D) Due to a colonial-style economic structure, although the GDP is high, the per capita income is often low."
17,113年學測-社會科第22題,C,"Translated Question: Suppose the following statements are true in the real world: If you want to refute the principal's views, what would be a sufficient reason? (A) There is no difference in the respect and trust people generally have for male and female scientists. (B) Teachers at secondary schools tend to overestimate male students' math and science scores. (C) There is no significant difference in the mathematical abilities of male and female students at various learning stages. (D) Many female scientists have stated that they were inspired by female math and science teachers during their student years."
18,113年學測-社會科第23題,A,113年學測 Please remember to sign your name in the signature field on the answer sheet. This test consists of 18 pages of social questions. Which of the following government measures is most similar in nature to the COVID-19 pandemic response measures described above? (A) Publishing crime statistics and outlining the measures taken by the responsible authorities. (B) Publishing survey data on the death penalty and providing information for public reference. (C) Announcing food safety standards for food and inviting scholars to discuss amendments. (D) Providing guidelines for a healthy lifestyle and promoting them through various channels.
19,113年學測-社會科第24題,D,"Translated Question: In the COVID-19 pandemic period, the Central Epidemic Command Center frequently held press conferences to report epidemic data, explained preventive measures, and medical resources. During this period, several epidemic prevention measures included: 1) Those who violated home isolation regulations and were caught would be fined up to 100,000. 2) To ensure medical capacity, the government issued various emergency regulations and prohibitions. 3) The Legislative Yuan quickly passed the Special Act for Preventing and Relieving the Severest Epidemic Influenza, which resolved legal disputes. 4) Due to the upgrade of the epidemic alert level, schools at all levels stopped attending classes and switched to online teaching. Please note that the Special Act for Preventing and Relieving the Severest Epidemic Influenza resolved legal disputes related to a legal principle. Which of the following statements best reflects the legal principle involved? (A) Some people believe that drivers who do not yield to pedestrians should be fined at the highest rate. (B) The Constitutional Court has confirmed that people of the same gender can marry. (C) The government originally provided subsidies for people to buy epidemic prevention insurance, but then stopped it suddenly citing financial difficulties. (D) Scholars say that the Land Registration Rules have a significant impact on people's property and should be elevated from regulations to laws."
20,113年學測-社會科第25題,C,"                            Translated Question: During the COVID-19 pandemic, the Central Epidemic Command Center frequently held press conferences to report epidemic data, explained epidemic prevention policies, and medical resources. During this period, several epidemic prevention measures included: 1. Those who violated the regulations and left their homes for isolation would be fined up to 100,000. 2. To ensure medical capacity, the government issued emergency regulations and bans on medical personnel. 3. The Legislative Yuan quickly passed and the President promulgated the ""Special Act for the Prevention and Relief of Severe Pandemic Infections,"" authorizing the Director of the Central Epidemic Command Center to implement necessary measures for epidemic prevention and control. 4. Due to the upgrade of the epidemic prevention level, schools at all levels stopped attending classes and switched to online teaching. Please judge: 25. ""Heavy fines for home isolation residents who break the rules"" this measure, which of the following is most likely to have an impact on GDP? (A) Some isolated residents secretly buy food from street vendors, (B) The fines imposed on citizens for violating epidemic prevention measures are used as subsidies, (C) Home-isolated residents order nutritional supplements through delivery platforms to recover their health, (D) Isolated citizens are eager to enroll in online courses offered by foreign universities."
21,113年學測-社會科第26題,D,"Translated Question: During the period of online teaching in schools, some scholars believe that this will negatively affect the learning quality of students in rural areas. What is the most likely basis for this scholar's argument? (A) Technological development often leads to social change, (B) Technological innovation accelerates the phenomenon of time-space convergence, (C) The life cycle of technology products is quite short, (D) There is a digital divide in the accessibility of technology."
22,113年學測-社會科第27題,B,"Translated Question: The British Museum has a silver pepper container (Photo 2) from the 4th century, belonging to a wealthy Roman family. The container is about 10 cm tall and has a design of a half-body statue of a Roman housewife. The design is intricate. Picture 4 is a diagram of four trade routes. Please answer the following question: (A) When the pepper comes into contact with silver, it produces a chemical reaction that enhances the flavor. (B) Pepper and silver are both high-priced items, often used to display one's status. (C) Pepper can prevent food from spoiling, and placing it in a valuable container signifies its importance. (D) Europe produces a lot of silver, and it is often used to make containers for storing various items."
23,113年學測-社會科第29題,B,"29. A student selects a country from each of the eastern, central, western, and northern European regions to collect data for a research project on a specific topic. Table 3 shows the three economic development indicators for these countries in 2022. Given that the average GDP per capita for the EU in 2022 was $37,150, which of the following statements is true? (A) (B), (C) (D)"
24,113年學測-社會科第31題,A,"31. On September 21st, heavy rain fell in the upper reaches of a river in Taiwan. Table 4 is the water level data measured by various monitoring stations along the river at 15:00 on September 22nd, the highest water level occurrence date and time, and the distance from the riverbank observation station to the highest water level. Please answer: Table 4 - River water surface distance (m) from the riverbank observation station to the highest water level occurrence date and time. (A) 9.8, 09/22 01:20 (B) 7.3, 09/22 00:40 (C) 7.4, 09/21 23:20 (D) 8.8, 09/22 12:40 (E) 16.3, 09/21 23:50 30. Based on Table 3, which topic is most likely for the student to investigate from the economic development status of the EU member countries from various regions? (A) The difficulties of manufacturing in the EU (B) Trend analysis of EU eastern expansion (C) Challenges of EU policy integration (D) Unequal exchange phenomena in the EU (E) Typhoon peripheral influence (F) Northerly strong cold front (G) Warm thermal column (H) Hovering low-pressure system"
25,113年學測-社會科第32題,B,"Translated Question: Out of the following options, which of the five monitoring stations is most likely to be arranged in the order of upstream to downstream? (A) ABECD (B) CDABE (C) DABEC (D) ECDAB"
26,113年學測-社會科第33題,C,"33. In February 2022, Russian forces invaded Ukraine. Russian President Putin argued from Russia's perspective that Ukraine rightfully belonged to Russia and he needed to take it back. However, many scholars stated that Putin's claim did not align with historical facts. Upon recapturing the town of Bucha from Russian forces, Ukrainian troops allowed international English-speaking media to enter and report on the mass killings of civilians that occurred during the Russian occupation, presenting photographs and videos of civilian bodies lying by the roadside and interviewing local residents who had narrowly escaped. Russian state media immediately denied the allegations in their entirety, accusing the Ukrainians of fabricating images of civilians allegedly found dead by the roadside. Later, English-speaking media from the UK and the US pointed out that these images had been posted on social media platforms during the Russian occupation and that satellite images also showed the bodies of civilians in the same location and time. Please note that you must sign your name in the signature block on page 9 of your answer sheet for the exam on February 11, 2023. Here is your question for the Social Studies section: (A) Ukraine is an inseparable part of Russian history and culture, and the two countries share the same nation, (B) modern Ukraine was created by Russian communists, it's not a true nation, (C) Ukrainians consider the Kyivan Rus, founded in the 9th century, as the source of their historical and cultural development, (D) the basis for creating a single Russian nation should be the Russian culture and the unity of the East Slavic people."
27,113年學測-社會科第34題,D,"34. Translated Question: Regarding the significant discrepancy in information between Russian state media and English international media on the Bucha incident during the Russian invasion of Ukraine in February 2022, which of the following key questions, from the perspective of media literacy, can help us determine the truth of the information? (A) What is the national background of the reporter and the ownership of the media institution? (B) Does the report provide clear and recognizable images or video evidence? (C) Is the news media a high-profile and credible international media? (D) Does the reporter provide sufficient and causal sequential evidence to support their claims?"
28,113年學測-社會科第35題,B,"Translated Question: Which satellite is most suitable for a student to obtain satellite images to calculate the number of victims lying on the road at the time, considering satellite resolution and the revisit period for the same location? (A)M Satellite, revisit period 1 day, resolution 250 meters. (B)W Satellite, revisit period 4.5 days, resolution 0.3 meters. (C)S Satellite, revisit period 5 days, resolution 10 meters. (D)L Satellite, revisit period 16 days, resolution 30 meters."
29,113年學測-社會科第36題,D,"1988年，臺灣仍然在《動員戡亂時期臨時條款》下的緊急狀態，人民基本權利受到嚴格限制。各中央民意機構中有過半數的代表不必改選，長期由1940年代大陸各省市選出。為平衡對外貿易逆差，當時的行政部門打算開放國外農產品進口，但農民認為這將嚴重損害農民利益，因此在相關提案送到立法院審議時，一些農民在臺北進行了抗議，這屬於體制外的抗爭。抗議過程最初平和，但後來發生了警民推搡、失序，當警察提高鎮壓強度，一些群眾予以還擊，在混亂和衝突中逮捕了約90多人。隨後，檢方以“預藏器具進行暴力行動”等罪名起訴被捕的群眾，即使有現場紀錄片拍攝者、學者、人權律師等提供了證據，證明不存在檢方所稱“預謀”，但未獲得採納，法院最後判了19人有罪。2022年，上述案件被“促進轉型正義委員會”認定為冤案，屬於威權體制下“司法不法”的受害者而獲得平反。 在113年學測中，請在答題卷簽名欄位以正楷簽全名。第10頁，社會考科，共18頁，第貳部分、混合題或非選擇題（占74分）。 說明：本部分共有9題組，單選題每題2分，非選擇題配分標於題末。限在答題卷標示題號的作答區內作答。選擇題與“非選擇題作圖部分”使用2B鉛筆作答，更正時以橡皮擦擦拭，切勿使用修正帶（液）。非選擇題請由左而右橫式書寫，並依題目指示作答。 國內農產品市場供需的兩種情形，請判斷哪种圖（甲或乙）適用於上述情境，並從經濟福祉（S）的角度分析可能的影響？ 國際市場價格（D）、O、Q、O、Q圖5 (A) 適用甲圖，開放進口後，消費者剩餘會增加 國際市場價格, (B) 適用甲圖，開放進口後，生產者剩餘會減少, (C) 適用乙圖，開放進口後，消費者剩餘會減少, (D) 適用乙"
30,113年學測-社會科第37題,A,"Translated Question: What is the correct view to advocate for redress for those who may have been wrongly prosecuted and convicted? (A) If the judicial power cannot effectively monitor and balance police misconduct, justice may not be served. (B) Even when a country is in a state of emergency as defined by law, the police are not allowed to restrict the basic human rights of its citizens. (C) If the incident is premeditated and the mob indeed used violence, they are not protected by due legal process. (D) Freedom of assembly and demonstration is an important constitutional right of the people, even during the period of mobilization and suppression of rebellion, the police should not restrict it."
31,113年學測-社會科第39題,B,"39. During the Japanese colonial period, coffee plantations were already established in the southern part of the Taipei Basin, the Lugu Hills, and in East Taiwan, including Rueisuei and Taidong. Coffee cultivation in East Taiwan began because the area was a test site for the governor's tropical agriculture and military supplies. As a result, various crops such as cotton, hemp, and birdwood were already being cultivated in this area, making coffee a natural trial subject. Although coffee plantations still exist in these areas, they are no longer sufficient to meet Taiwan's increasing demand for coffee. With the increase in coffee consumers, small coffee shops have become a popular choice for young entrepreneurs. A young entrepreneur wants to open a coffee shop and uses the information in Table 5 to analyze the commercial location conditions. Please evaluate which area is most suitable for opening a coffee shop based on the information in Table 5. Table 5: Location Conditions Number Distance to Taipei Station Population Density Coffee Shops Average Rent (people/km2) Area (km) (Family) (元/sqm) Alpha 5 18,949 59 2,300 Beta 3 23,215 57 3,500 38. According to the passage about the farmers' protests, some scholars believe that it reflected an important political system problem in Taiwan at the time. Please choose the most appropriate political system problem from the following options that matches the scholar's view, and explain your reasoning on the answer sheet (20 characters or less). Important political system problem Judgment Reason □ Limited legislative power □ Judicial power unchecked □ Executive power restricted by the legislature □ Insufficient water resources and plain land"
32,113年學測-社會科第41題,D,"41. A group of students at a university is conducting cross-disciplinary problem-solving learning in the social sciences. The group collects three pieces of information on Indian history: Data Alpha: The ancient Indian religion once created a great Indian civilization, but with the invasion of Islamic rulers in the early 13th century, Indian civilization became rigid, and the political system became a despotism. It was not until the British colonial period that India entered another stage, with enlightened rule, scientific progress, and the achievement of Indian independence. Data B: The rule of Muslims did not lead India to fall behind, especially as the Mughal Empire reached its peak in commerce, culture, and society in the 17th century. The British colonial period was built on the foundation of the Mughal Empire. Data Gamma: India experienced a period similar to Europe's Dark Ages: Muslim invasions led to constant destruction in the northern regions; frequent changes of dynasties, warfare, and the anarchy of the 18th century. It took much of the 20th century for India to recover its self-recovery. Please remember to sign your full name in the signature field on the answer sheet for the 113th University Entrance Exam. Social Science Test, Page 12 of 18. Which of the following best describes the historical periodization in the context of Indian history? (A) Religious Rule Period → Absolutist Period → Democratic and Free Period, (B) Communist Period → Feudal Period → Capitalist Period, (C) Theocratic Period → Royal Power Period → Imperial Period, (D) Hindu Period → Islamic Period → British Colonial Period."
33,113年學測-社會科第42題,B,"Translated Question: Through the comparison of data alpha and data beta, which topic is most suitable for exploration? (A) The history of the development of global economic integration (B) The relationship between cultural similarities and development opportunities, (C) The movement of southern regional independence, (D) Regional interdependence and unequal exchange."
34,113年學測-社會科第45題,C,"45. Translated Question: In 1850, the British Peninsular and Oriental Steam Navigation Company, with government support, opened a route between the UK, the Iberian Peninsula, India, Southeast Asia, Shanghai in China, and Nagasaki and Yokohama in Japan. Excluding the UK, some Western countries also developed the trans-Eurasian route model. In the Meiji period, Japan began to imitate Western countries, and in the 1890s, the Japanese Mail Steamship Company was sponsored by the government and opened a route from Japan to Europe, competing for the operation of the trans-Eurasian route with British and French shipping companies. Some scholars believe that the political reforms in the Meiji period, such as establishing constitutional monarchy and promoting parliamentary politics, had their progressive aspects. However, in the process, people were prohibited from organizing political parties, and only those 25 years old or older and with a certain tax payment level were eligible to enjoy voting and election rights, and the spread of Christianity was also prohibited. Please answer the following question: For the route opened in 1850 between the UK and China Shanghai, which intermediate stops, in order, are most likely required when not using land transit? (A) New York - New Orleans - Panama Canal - Nagasaki, (B) Cape of Good Hope - Malacca Strait - Jakarta - Manila, (C) Cape of Good Hope - Mumbai - Malacca - Malacca Strait - Singapore, (D) Marseille - Suez Canal - Mumbai - Malacca - Malacca Strait"
35,113年學測-社會科第47題,D,"Translated Question: In a novel, it is written that a certain Pen surnamed worker, along with his wife and children and concubine Xiangxiao, went to the native village to cultivate land. Xiangxiao was an abandoned infant, adopted and then sold to the Pen family to be married to the Pen family's son as a couple when they grew up. The native village was the living space of the original inhabitants, and the Han people often encountered resistance when entering to collect resources or cultivate land. Before the Pen family entered the native village, the government established a garrison district, a native school, and posted guards in the pass to hire troops, but there were still frequent conflicts between the original and Han peoples. After the Pen family entered the native village, the whole family, in the grass hut residence, cleared the sloping land of weeds and small trees, leveled the land after clearing, and then on the hillsides where water was more abundant, they gradually built terraces and irrigated the paddies for rice cultivation. Please answer the following question: 113th Exam, Remember to Sign Your Name in the Signature Field on the Answer Sheet with a Regular Pen, Page 14 of 18, Social Science Subject, What changes are taking place? (A) The eugenics belief prohibits close kin marriage, so the practice of raising infants as concubines is prohibited. (B) In recent years, the protection of children's right to express themselves has been emphasized, so the adoption of very young infants has been prohibited. (C) The gender equality movement promotes the idea of equality, so the sale of female infants is no longer allowed. (D) Emphasizing marriage freedom, parents are not allowed to specify the future spouses of their children."
36,113年學測-社會科第48題,D,"48. In the novel, it is written that the Peng family, along with their children and concubine Xianmu, went to the fanli (番仔林, an area inhabited by indigenous people) to cultivate land. Xianmu was an abandoned infant adopted by the Peng family and later sold to them to become the future wife of the Peng family's son. Despite the Chinese settlers facing fierce resistance from the indigenous people and continuous conflicts, the Peng family managed to clear the land, cultivate crops, and establish a new home in fanli. The passage mentions ""sweet potatoes... rice terraces."" If this content were presented as an agricultural system diagram, which step would it most likely belong to? (A) Feedback (B) Input (C) Output (D) Process"
37,113年學測-社會科第52題,C,"52. If only based on the information provided in the text and considering the characteristics of government systems in democratic countries, which of the following is most likely to match Turkey's political operations after the constitutional amendment? (A) If the ruling party of the president does not have a majority in the parliament, a coalition government must be formed. (B) The president must address the parliament to explain their foreign policy to show responsibility towards the parliament. (C) The president's implementation of various policies requires the approval of the parliament. (D) When the president's performance is unsatisfactory, the parliament can submit a vote of no confidence to force him/her to resign."
38,113年學測-社會科第55題,D,"55. The passage mentions a location in the western Caribbean Sea, which was once a French colony producing sugar cane. The population consisted of European whites, indigenous people, black slaves, and multiracial people, known as ""free people of color,"" who could also own property, receive an education, and have mixed-race relationships. The French Revolution and the Declaration of the Rights of Man and Citizen led to the recognition of these people as French citizens. However, their citizenship status did not immediately change. European planters opposed governing the territory based on the principle of equal citizenship and sought to establish an autonomous government. In 1791, an uprising by slaves occurred, and the French government was concerned that the unrest would benefit the counter-revolutionaries or other nations. To secure support for the revolution, they declared the ""free people of color"" as French citizens. However, the French government later realized that without the support of the slaves, they could not control the inter-ethnic conflicts in the region. In 1793, they freed the slaves and declared them citizens. The region continued to struggle for independence and eventually gained independence in 1804. However, recognition by the majority of countries was not granted until the mid-19th century. What is the most likely background for the trade between the western Caribbean Sea location and France in terms of trade relations? (A) Trade between the two countries was primarily driven by economic incentives, with the sugar cane produced in the colony being shipped to France for processing into refined sugar. (B) Belonging to the periphery of the world system, the island's GDP decreased after gaining independence. (C) Democratization in the colony led to a shortage of sugarcane workers, resulting in higher external costs for sugar planters. (D) The core country's trickle-down effect on the island was limited, and the domestic industry was still largely controlled by multinational corporations."
39,113年學測-社會科第56題,D,"56. According to the passage, in the early 19th century, people from the western island in the Caribbean Sea, off the Atlantic coast, might have faced the following situation when going to other countries for work due to their country's international situation? (A) They have to abide by the laws of the host country. (B) They must naturalize and obtain another nationality. (C) They cannot use the currency of their home country. (D) They cannot receive consular assistance from their home country."
40,113年學測-社會科第59題,D,"輸出格式： Translated Question: According to the text, what is the most suitable general description of the characteristics of women's professions at the time? (A) Economic division leading to gender diversity (B) Glass ceiling set by social norms (C) Gender inequality due to social change (D) Gender role expectations causing occupational segregation"
41,113年學測-社會科第62題,B,"62. According to the text, regarding the historical background of the Chinese Exclusion Act in the United States, if viewed from the perspective of promoting human rights and the rule of law in a democratic system, what lesson should be most firmly taken to heart? (A) If the government does not actively help various immigrant groups to integrate into society, it will create many conflicts. (B) Even if everything seems legal, the government may enact discriminatory immigration laws. (C) When formulating immigration-related laws or policies, the government should consider the degree of social acceptance. (D) The central-level immigration law has not been done well, and the county councils can enact their own laws to remedy it."
42,113年學測-社會科第63題,C,"63. According to the historical information provided in the text, what is the most likely phenomenon for the modern Los Angeles urban development based on the passage? (A) Many immigrants move in, making it one of the earlier US cities to enter the population decline phase. (B) Job opportunities are numerous, becoming the main gathering place for Asian and Latino immigrants in the US. (C) It is a base for exploring American multiculturalism, with places such as the Chinese in America Museum. (D) It becomes a tech industry hub, with residents having a higher annual income than the US average."
