info,answer,explanation,question
113年學測-社會科第12題,C,解題關鍵： 本題測驗學生能否知道日本的大化革新（唐化運動）中的賦稅制度，答題的關鍵是「土地不得買賣，死後必須歸還」、「向人民徵收穀物、布疋」、「貢納各鄉土的特產」 解  析： 題文中提到的「土地不得買賣，死後必須歸還」為唐代均田制的特色，而「向人民徵收穀物、布疋」、「貢納各鄉土的特產」，則是代表租庸調制的內容，可推知此為七世紀中期孝德天皇推動唐化運動的大化革新，故答案為(C)。 (A)戶調制是三世紀曹魏推動的賦稅制度，按戶徵收棉、帛，不分貧富、數額皆同，與題意不符 (B)西晉占田制是晉武帝統一中國（280年）後，鼓勵農民占無主土地生產（一戶男子可占田七十畝，女子三十畝，其中五十畝課稅），而非官方授田，與題意不符 (D)一條鞭法是十六世紀中期明代張居正推動的簡化賦稅的制度，主要是將繁複的賦稅與力役併入田稅，以土地面積多寡課稅，並規定一律使用白銀繳納，與題意不符 ,12. 日本某位天皇在位期間，曾將國有土地分授給人民，並規定不得買賣，死後必須 歸還政府；同時，政府也向人民徵收穀物、布疋，以及要求貢納各鄉土的特產。 上述措施，最可能受到中國哪個制度的影響？(A)三國戶調制 (B)西晉占田制 (C)唐代租庸調法 (D)明代一條鞭法
113年學測-社會科第13題,A,解題關鍵： 本題測驗學生是否知悉近代華人的海外移動，以及華人與當地統治者的互動關係，答題的關鍵是「我唐人」、「1818年」、「英吏」、「數年之間，遂成一大都會」 解  析： 題文中提到的「我唐人由內地帆海而來，經商茲土」，可推知碑文記錄了海外華人在當地的開墾活動；而「1818年，英吏斯臨」指的是英國萊佛士登陸新加坡，並在數年後建立起海峽殖民地，故答案為(A)。(B)雅加達位於今日的印尼，十九世紀時由荷蘭殖民統治   (C)馬尼拉位於今日的菲律賓，十九世紀初期仍由西班牙殖民統治 (D)長崎位於今日的日本九州，江戶幕府雖然指定長崎為鎖國時期的唯一對外口岸，但未授予英商通商，更不可能給予開闢土地之權 ,13. 亞洲某處沿海寺廟的建廟碑文寫道：「……崇祀聖母神像，我唐人所共建也。自 嘉慶二十三年（1818 年），英吏斯臨，新闢是地，……謂可為商賈聚集之區。…… 數年之間，遂成一大都會。我唐人由內地帆海而來，經商茲土，惟賴聖母慈航。」 從碑文判斷，此寺廟最可能的地點是：(A)新加坡 (B)雅加達 (C)馬尼拉 (D)長崎
113年學測-社會科第14題,C,解題關鍵： 本題測驗學生是否清楚東亞文化圈的概念，答題的關鍵是「佛寺」 解  析： 「東亞文化圈」指的是，曾受到漢文化影響的東亞各國，彼此間因擁有漢字、儒學、佛教、科技，以及律令制度等相通的要素，所形成的文化圈。題文所提之「紫雲山中山寺」，據傳由聖德太子所建，而聖德太子在位期間，曾派遣留學生、學問僧出使中國，學習典章制度，此佛寺即有可能是在此情況下所建立。故選(C)。(A)(B)(D)所指涉的景點，均不符合上述的概念，故不可選 ,"14. 日本大阪西北方的「寶塚市」，為知名觀光旅遊勝地。遊客可在榮町的寶塚大劇 場觀賞東西方歷史劇表演，在湯本町的寶塚溫泉泡湯，參訪市郊紫雲山以祈求安 產、護佑嬰兒聞名的佛寺中山寺，參觀武庫川町的手塚治虫漫畫紀念館。上述哪 個地方的景點，最能說明東亞文化圈的擴散現象？(A)榮町 (B)湯本町 (C)紫雲山 (D)武庫川町, "
113年學測-社會科第15題,D,解  析： 文中「泉州人稠山谷瘠，雖欲就耕無地辟」，說明泉州因山多平原少、可耕地不足，因此陸上環境負載力無法養活眾多人口，人口壓力重。而「州南有海浩無窮，每歲造舟通異域」，說明泉州人遂以海為田，透過對外貿易創造利潤，彌補家鄉生計，故選(D)。 ,"15. 北宋末年有詩云：「泉州人稠山谷瘠，雖欲就耕無地辟，州南有海浩無窮，每歲 造舟通異域。」該詩最可能說明當時泉州具有下列哪種社經發展特色？(A)生產技術革新，促使沿岸漁業產量提升，居民財富得以增加, (B)土地贍養力低，人們多前往臺灣從事墾殖，在異鄉建立聚落, (C)產業升級快速，從事手工業以增加附加價值，提高人均收入, (D)人口壓力過重，居民透過對外貿易創造利潤，彌補家鄉生計"
113年學測-社會科第16題,D,解  析： 文中「……網購蔬菜箱的風潮。在地小農將自身生產的多樣蔬果放入蔬菜箱透過宅配到消費者手上，帶來更多的利潤」，顯示網購帶來小農作物種類多樣的銷售模式，阻礙到(D)農業專業化（農民會選擇市場獲利的單一作物種植）。(A)精緻農業是指高品質、高附加價值的農業產出，符合網購小農獲利增加；(B)產銷履歷強調從農產品生產源頭把關，揭露生產資訊，降低食安風險，網購小農接近產銷履歷概念；(C)智慧農業是將傳統農業結合 Wi-Fi、環保及生態等，導入跨領域之資通訊技術（ICT）、物聯網（IoT）、大數據（Big Data）分析、區塊鏈（Block Chain）等前瞻技術，網購小農符合部分範疇。,16. 在 COVID-19 疫情期間，社會上開始出現網購蔬菜箱的風潮。在地小農將自身生 產的多樣蔬果放入蔬菜箱透過宅配到消費者手上，帶來更多的利潤。然而此情況 卻可能阻礙下列哪種農業發展現象？(A)精緻農業 (B)產銷履歷 (C)智慧農業 (D)農業專業化
113年學測-社會科第17題,A,解題關鍵： 本題測驗目標是學生能否透過文本，理解開港通商後茶產業興起的地區為何，答題的關鍵是「採集到具有地方特色的閩南語『相褒歌』」、「當地種茶事業的發達與1860年代『臺灣開港』有密切關係」 解  析： 根據題文，可理解該地為開港通商後興起的茶鄉，且在當地採集到閩南語歌謠，可推測當地應以閩籍移民為主。開港通商後，臺灣茶產業逐漸發展，因茶葉適合生長在多雨、排水良好的丘陵地，而北部地區丘陵地多，故適合種植茶葉；另外，石碇烏塗窟的居民，多來自福建泉州的安溪，故答案是(A)。(B)開港通商後，北埔鄉雖亦有茶產業，但居民以客家人為主，採集到閩南語歌謠的機率較低 (C)竹山鎮杉林溪的茶產業，係從1980年代開始發展  (D)阿里山鄉為原住民族鄒族的傳統領域，採集到閩南語歌謠的機率較低 ,"17. 某同學小論文探究臺灣某茶鄉的產業發展，採集到具有地方特色的閩南語「相褒 歌」：「透早（清晨）出門上茶山，冷風吹來會畏寒（感到寒冷）。親像（好比） 孤鳥揣（找）無伴，怎樣放我會孤單。」當地種茶事業的發達與 1860 年代「臺 灣開港」有密切關係，1860 至 1960 年代也是「相褒歌」最流行的期間。該小論文 研究區域最可能位於下列何地？(A)新北市石碇區烏塗窟 (B)新竹縣北埔鄉六份壢, (C)南投縣竹山鎮杉林溪 (D)嘉義縣阿里山鄉樂野"
113年學測-社會科第19題,D,解  析： 文中國家應是位於東南亞、擁有熱帶雨林景觀帶的印尼。印尼蘊含豐富的原油、天然氣、煤等自然資源，其森林與泥炭地就儲存了約三百億噸的碳，比全球化石燃料三年的排放總量還多，但近年來印尼的油棕園已經取代了廣大的熱帶雨林土地，並成為全球最大棕櫚油生產國。題目強調歸納該景觀帶這些國家們共通的社會經濟發展特色，故選(D)受殖民地式經濟結構影響，即使國內生產毛額雖高，但由於人口眾多（例如印尼是世界人口第四大國，高達2.7億人），因而國民所得往往偏低。(A)這些國家不全然以穆斯林為主，例如同屬相同自然景觀帶的東帝汶，以信仰天主教為主；(B)鄉村貧民移入並非政府以都市工作為誘因，因而形成貧民窟；(C)多為資源出口的經濟型態，故易受國際市場競爭影響，貿易額起伏量大。 ,"19. 研究指出，某自然景觀帶廣布泥炭地的重要原因之一，是該景觀帶具有終年潮濕 積水的環境；而該景觀帶若進行大規模開採礦物、石油，或持續焚林種植油棕樹 等作物時，將可能導致泥炭地乾涸，甚至消失，促使泥炭繼續分解，釋放大量二 氧化碳至大氣中。為防患未然，研究者對位於該景觀帶的國家進行分析，最可能 歸納出這些國家大多具有下列哪項社會經濟發展特色？(A)居民組成以穆斯林為主，但受歐美干涉內政影響，國內宗教衝突頻仍, (B)政府以都市工作為誘因，吸引鄉村貧民移入，間接促使世界都市成形, (C)多採出口擴張經濟策略，但易受國際市場競爭影響，貿易額起伏量大, (D)受殖民地式經濟結構影響，國內生產毛額雖高，但國民所得往往偏低"
113年學測-社會科第21題,D,解  析： 「絕對利益」指的是生產上的「絕對優勢」，如產量多、成本低等，而「比較利益」則是「比較優勢」，是以機會成本加以衡量，生產活動機會成本較低者即具有比較利益。根據題文中校長的說法：「男性比女性有先天優勢，其成就也較大」，符合經濟學中絕對利益之概念，故選(D)、而非(B)。(A)「人力資本」指勞動力的素質，對勞工施以進修教育、在職訓練可提升人力資本；(C)「市場機能」指透過價格來引導供需雙方自動調整市場資源的分配，從而達到均衡狀態，故(A)(C)選項概念均與題意較無關聯。 ,"曾有大學校長表示：從事高等科學研究的科學家中，男性比女性有更高的占比，這是因為在數理能力上，男性比女性有先天優勢，其成就也較大。此論點引發強烈抗議，反對者認為該校長忽略了女性要成為科學家，或女性科學家要持續發展學術生涯時，常面對難以打破的文化刻板印象，以及社會規範的阻礙。請問： 21. 該校長認為男生比女生有優勢的觀點，若純粹以經濟學觀點來理解，最接近下列哪個概念的意涵？ (A)人力資本 (B)比較利益 (C)市場機能 (D)絕對利益 "
113年學測-社會科第22題,C,解  析： 若欲反駁校長「男性比女性有先天優勢、成就較大」的說法，則應著重強調「男女能力與表現（成就）相當、沒有差別」等敘述，故選(C)。(A)一般人對男或女科學家尊敬與信任程度、(B)男學生數理成績是否被老師高估，以及(D)女性數理老師是否受到女性教師啟蒙之反駁論點，均與能力表現較無直接關聯。 ,"曾有大學校長表示：從事高等科學研究的科學家中，男性比女性有更高的占比，這是因為在數理能力上，男性比女性有先天優勢，其成就也較大。此論點引發強烈抗議，反對者認為該校長忽略了女性要成為科學家，或女性科學家要持續發展學術生涯時，常面對難以打破的文化刻板印象，以及社會規範的阻礙。請問： 22. 假定下列各敘述在現實世界中都成立，如果要指出該校長上述觀點有誤，下列何 者可構成反駁校長的充分理由？(A)一般人對於男性與女性科學家的尊敬與信任程度，並沒有差異, (B)中學老師在評量學生的數理成績時，會出現高估男學生的偏誤, (C)男女學生在各個學習階段的數理能力表現相當，幾乎沒有差異, (D)很多女性科學家表示，在學生階段曾受到女性數理老師的啟蒙, "
113年學測-社會科第23題,A,解  析： 本題主要強調民主治理對「資訊透明性」、「民意回應性」的課責要求，亦即：政府機關應「主動」且快速有效的「回應」民意。本題中，中央流行疫情指揮中心經常召開記者會報告疫情數據，主要強調民主治理中對「資訊透明性」的課責；而實施必要之應變措施並針對記者提問來回答，則符合「民意回應性」的課責要求，故與選項(A)公布治安狀況（主動公開資訊）、提出因應措施（回應民意）的性質最為相似。(B)(C)屬「資訊透明性」，透過提供相關資訊以增進人民對公共事務的了解，但並未主動回應社會需求；(D)則為政府「由上而下」政令的宣達，不符民主治理之概念。 ,"23. 在 COVID-19 疫情嚴峻時期，中央流行疫情指揮中心經常召開記者會，報告疫情數據，說明防疫政策與醫療資源概況等。期間有數項防疫措施如下：一、 依規定，應居家隔離的民眾若違規外出被查獲，將處以最高 100 萬罰鍰。二、 為確保醫療量能，政府發布實施如限制醫事人員出國等各種緊急規定與禁令。三、 立法院快速通過並由總統公布《嚴重特殊傳染性肺炎防治及紓困振興特別條例》，授權中央流行疫情指揮中心指揮官，為防治疫情需要，得實施必要之應變措施，並溯及在此條例通過前所發布的一些命令，以解決法律爭議。四、 因應疫情警戒升級，各級學校停止到校上課，改採線上教學。請問：如就「民主課責」而言，政府相關首長經常舉行記者會向各界說明疫情，和下列哪項政府定期措施的性質最相近？ (A)公布治安狀況，並提出主管機關的因應措施, (B)發布死刑存廢的民意調查數據，供人民參考, (C)公告食品衛生標準，定期邀請學者討論修正, (D)提供健康飲食生活標準，要求各界廣為宣導"
113年學測-社會科第24題,D,解  析： 《憲法》第 23 條：除為防止妨礙他人自由、避免緊急危難、維持社會秩序或增進公共利益外，不得以法律限制之。其中，限制人權應以「法律」為之，即為法律保留原則。為了因應COVID-19疫情，立法通過《嚴重特殊傳染性肺炎防治及紓困振興特別條例》的主要目的在於賦予法律明文依據，來限制人民基本權利，否則將違反《憲法》第23條的「法律保留原則」，此與選項(D)以法律位階加以規範土地登記事項，而非以《土地登記規則》的行政命令直接限制人民權利的情境相同。(A)無論情節輕重「一律」處以最高罰鍰可能違反「比例原則」；(B)同性與異性均可依法辦理結婚登記為「平等原則」之體現；(C)法規與政策的修正或廢止應兼顧規範對象信賴利益之保護，此與「信賴保護原則」有關。 ,"24. 在 COVID-19 疫情嚴峻時期，中央流行疫情指揮中心經常召開記者會，報告疫情數據，說明防疫政策與醫療資源概況等。期間有數項防疫措施如下：一、 依規定，應居家隔離的民眾若違規外出被查獲，將處以最高 100 萬罰鍰。二、 為確保醫療量能，政府發布實施如限制醫事人員出國等各種緊急規定與禁令。三、 立法院快速通過並由總統公布《嚴重特殊傳染性肺炎防治及紓困振興特別條例》，授權中央流行疫情指揮中心指揮官，為防治疫情需要，得實施必要之應變措施，並溯及在此條例通過前所發布的一些命令，以解決法律爭議。四、 因應疫情警戒升級，各級學校停止到校上課，改採線上教學。請問：24. 立法院迅速通過題文中的特別條例，其為解決之法律爭議與某個法律原則相關。 請問該原則與下列哪一敘述中蘊含的法律原則最相近？(A)有論者認為，不禮讓行人者應一律以最高額度罰鍰處罰, (B)大法官釋憲後確定相同性別二人可至戶政機關辦理結婚登記, (C)政府原有補助人民投保防疫險，後以財政困難為理由突然停止補助, (D)學者表示，土地登記規則對人民財產有巨大影響，應從命令升格為法律"
