info,answer,explanation,question
109年學測-社會科第12題,C,因該媒體僅從單一立場討論，並不公平。,"12. ◎ 某國政府頒布新法令，以為了防杜假新聞擾亂社會秩序為理由，規定凡於媒體散布不實訊息者，將由行政主管機關逕行審訊裁罰。此規定引發大量民眾走上街頭，要求政府撤回此侵害人權法案。雖經警察強力鎮壓，民眾未散，甚至逐漸形成團體，持續組織動員，規劃不同抗爭行動以呼籲民眾捍衛人權、推翻該法案。該國某些媒體在報導此事件時，不斷強調「大規模抗議行動，已癱瘓該國經濟，行動引發的混亂，更造成龐大社會成本，令人憂心不已」。 109年學測 第 4 頁 社會考科 共 19 頁(A)媒體報導未能善盡查證責任，僅一味隨著輿論起舞, (B)報導內容嘩眾取寵，僅追求收視率但忽略社會責任, (C)新聞編製者持特定立場，導致新聞僅傳遞部分訊息, (D)媒體能對社會事件進行批判分析，有效實現公共性"
109年學測-社會科第14題,B,小風不認為同性戀應受到處罰，因為其行為與他人無涉，亦未傷害他人。(C)主張刑罰宜用來遏止特定犯罪，不應濫刑，故亦不宜用刑罰來處罰非屬特定犯罪的同性戀者。(A)(B)(D)皆主張使用刑罰。(B)認為在影響交通安全時，應該處罰酒駕行為，但同性戀者並未影響他人。§大考中心答案為(Ｂ)根據題幹，小風認為同性戀不應受到處罰，因為同性戀的行為與他人無涉，亦未傷害他人。選項(B)認為如酒駕行為影響交通安全，就應加以處罰。若以此意見之觀點，容易得出「當同性戀行為影響他人時，則應予以處罰」之結論。然而同性戀並非一「會影響他人之行為」，無論如何皆不應受到處罰，由此可知(B)選項容易讓人誤解同性戀會被處罰，並不妥適。選項(C)主張「刑罰應對特定犯罪採取有效遏止的手段，不應濫刑」，因此，若非對「特定犯罪」「有效遏止」的刑罰，皆不應使用。同性戀既非特定犯罪，便不應受到處罰，符合小風認為同性戀者不應被處罰的想法。故管見以為選項(C)亦屬可選。,"14. ◎ 2013 年時，英國女王依據英國法律授權，宣布特赦現代電腦科學先驅者艾倫˙圖林（Alan Turing）。圖林在二次大戰時因為成功破解納粹的密碼，對當時的盟方有極大貢獻。但是他後來卻因為被警察發現有同性戀行為，而依英國刑法法律定罪。在該法條被廢止前，估計有 4 萬 9 千名男同性戀被判有罪。圖林後來接受化學去勢，以避免坐牢，他的工作也被剝奪。小風和小雲二人對此事有以下的討論：小風：我不太能認同的是為何要以刑法處置同性戀？為何兩名男子間的愛情行為，與他人無涉，會受到國家的處罰？他們有傷害到其他人嗎？小雲：我不太能認同的地方在於，為何面對過去的不正義，但是結果卻只有圖林一人獲得特赦？13. 依據題文訊息判斷該國政治的情勢，下列推論何者最適當？(A)該國政府面臨有效統治與政策正當性的危機, (B)該國政府的統治權力主要依賴傳統型的權威, (C)該國缺乏定期改選機制以致無法有效反映民意, (D)該國行政機關未能依法行政且文官未保持中立, (A)刑法應以維護社會傳統習俗接受的情感道德為規範目的, (B)喝酒為個人嗜好，但酒駕影響交通安全，應該加以處罰, (C)刑事處罰應對特定犯罪採取有效遏止的手段，不應濫刑, (D)應以刑罰禁止個人攝食太多甜食，以避免個人健康受損"
109年學測-社會科第15題,B,小雲認為僅赦免一人並不公平，故選(B)。,"15. 小雲對於赦免應如何進行的主張，最適合以下列何者說明？(A)政府作為基於法律正當程序原則，因此赦免應有立法程序, (B)赦免不應基於個人成就，而是政府應修正制度的不當歧視, (C)基於公平正義的理念，特赦之外還應由國家元首公開道歉, (D)同性戀為弱勢群體文化，故有必要立法赦免予以特別保護, "
109年學測-社會科第16題,D,甲乙共同擁有該書的所有權，故甲未經乙同意就賣出，侵犯乙的所有權。,"16. ◎ 某甲與某乙用兩人共同的零用錢 100 元在本國網路書店購買了一本全新的小說。某甲與某乙口頭約定，由某甲先看該本小說。某甲看完後，因為認為該小說內容無聊，某乙應該也不喜歡看，因此將該小說以 80 元的價格賣給二手書店，並且以換購的方式貼了 40 元購買另一本由本國出版社新發行的漫畫。 第 5 頁 109年學測 共 19 頁 社會考科(A)因為某甲與某乙的口頭約定沒有書面契約，所以雙方的契約並未成立, (B)某乙對於某甲無法主張債權請求權，但可主張某甲違反誠實信用原則, (C)某甲既然違背約定，就不再是該書的所有人，沒有轉賣這本書的權利, (D)某甲未經某乙同意即逕自賣出該本書，已經侵犯某乙對該書的所有權"
109年學測-社會科第17題,A,GDP 不能計入二手商品之價格，故僅能以 100+40=140 計入 GDP。,"17. ◎ 某甲與某乙用兩人共同的零用錢 100 元在本國網路書店購買了一本全新的小說。某甲與某乙口頭約定，由某甲先看該本小說。某甲看完後，因為認為該小說內容無聊，某乙應該也不喜歡看，因此將該小說以 80 元的價格賣給二手書店，並且以換購的方式貼了 40 元購買另一本由本國出版社新發行的漫畫。17. 題文中涉及的經濟行為，若從支出面計算 GDP，以下敘述何者正確？(A)先後買的兩本書共增加140元的GDP, (B)二手書店換購新書增加120元的GDP, (C)某甲將看過的書賣出增加80元的GDP, (D)所有的交易行為共增加220元的GDP"
109年學測-社會科第19題,A,根據題幹的文意，主要在探討「孔子見老子」之畫像石，孔子和老子同處於春秋晚期，諸多文獻和考古資料都證實孔子曾多次向老子問禮，可知兩家文化同源(禮)而異流(儒、道)，具有許多共通之處，當以(C)儒道同源較合適。§大考中心答案為(A)「孔子向老子問禮」的典故，在史記、禮記等文獻中多有記載，從已有史籍記載的問禮內容來看，前期孔子以學習的心態，更著重於禮儀的請教，越往後問禮的內容越深奧，開始涉及中國文化的根本──中國道教與中國儒學的核心內容。雖然《孔子見老子》畫像在表現形式上存在差異，但它們共同的主题是積極宣揚謙虛好學、尊老敬賢美德的儒家社會思想，反映出儒、道思想的交流與溝通。老子與孔子處同時代(春秋晚期)且比孔子年長，又在周王朝擔任守藏室之史，負責管理朝廷收藏的典籍文獻，從孔子向老子問禮一事可知儒、道文化同源(禮)而異流(儒、道)，兩家文化本有著諸多共通之處，只是由於不同的文化主張，產生了兩條風格各異的思想文化發展道路。因此，漢代出土的這類文物，不僅僅呈現其對黃老的推崇，還有著多元的意義：宣揚儒家思想及儒道同源的意涵，故管見以為，選項(B)及(C)皆屬可選。,19. 漢代墓葬出土的壁畫、畫像石和畫像磚中，以「孔子見老子」作為畫像說明文 字者，數量多達七十餘件。畫像主題描繪孔子向老子行禮，請教禮儀。這類畫 像最可能反映出漢代的哪種思想脈絡或背景？(A)崇尚黃老 (B)獨尊儒術 (C)儒道同源 (D)五德終始
109年學測-社會科第21題,D,唐宋之後(7-13 世紀)，南海地區為新興崛起阿拉伯帝國的商貿範圍之一。,"21. 唐宋以後，南海貿易不再只是奇珍異寶的輸入，更有中國的茶葉、瓷器等商品 輸出。這個變動除了反映中國生產與經濟的發展之外，也與南海形勢的「重大 變化」有關。導致這個「重大變化」的原因最可能是：(A)南洋諸國開始盛行佛教 (B)印度人大量移民東南亞, (C)南洋諸國航海技術進步 (D)阿拉伯勢力進入東南亞"
109年學測-社會科第22題,A,瓜分風潮下，威海衛為英國租界範圍，加以當地警察有「印度籍」，19 世紀亦為英國殖民地，綜合判斷，該地較可能為英國殖民的香港。,"22. 某地的警察組成有歐籍、印度籍、華籍，以及特別從山東威海衛招募來的人員， 分別以 ABCD 編號。其中印度籍警察包著頭巾，華籍警察戴著三角形竹帽，穿 綠色制服。當地孩童以「ABCD，大頭綠衣，追賊不到，吹嗶嗶！」來形容警 察。這些孩童最可能是：(A)在英國殖民統治香港時的華人小孩 (B)在德國轄下膠州灣生活的華人小孩, (C)在雅加達經商貿易的華僑家庭小孩 (D)在舊金山建造鐵路的華工家庭小孩"
109年學測-社會科第23題,A,題幹「美國在東亞，從日本、韓國到菲律賓，推動的一連串土改之一環」為美國之戰後(冷戰時期)圍堵政策的防線，並與反共有關。,"23. 學者評論戰後臺灣三七五減租，認為：推動減租並非只是時任臺灣省主席陳誠 施政理念的落實。由於三七五減租是在中美聯合機構—中國農村復興聯合委 員會的協助下展開，所以它也可視為是美國在東亞，從日本、韓國到菲律賓，推 動的一連串土地改革之一環。亦即，土地改革是特定條件下推動的政策，其政治 性超越經濟性。就此評論來看，這位學者所強調的三七五減租之目的最可能是：(A)防堵共產勢力擴張 (B)創造土地最大效益, (C)改善臺灣產業結構 (D)避免資本主義盛行"
109年學測-社會科第25題,B,由於集體化農場使農民齊頭勞動，缺乏私有制度的直接收穫反饋。使人們勞動積極性下降，管理也不當，致使失敗。故選(B)。,"25. 中共建國後，為貫徹共產主義的理想，在 1950 年代後期開始推動「集體化」 運動，即打破小農經濟的格局，取消土地私有制，在農村推動集體農場制度， 並開始將農村編組成人民公社。但這些政策並無法解決農村問題，甚至弊多於 利，演變成空前的災難，農村因飢饉而引發大量人口死亡。下列哪項原因和中 國這項集體化運動的失敗最有關係？(A)抗美援朝戰爭爆發，農民被動員上戰場, (B)取消土地私有制，使農民失去生產意願, (C)集體農場精耕細作，傳統農民無法適應, (D)推行上山下鄉運動，導致農村人力不足, "
109年學測-社會科第26題,D,關鍵字「若櫻」、「玉碎」、「散華」、「赤紙」都是皇民化時代鼓勵青年效忠日本帝國的中心思想，且這個世代也是直接經歷二戰的世代。故選(D)。,26. 相同的時代烙印往往造就了一個歷史世代，例如稱二次大戰結束後不久出生的 人為「嬰兒潮世代」，又如稱民國五○年代出生的人為「五年級」。學者研究 1920 到 1930 年間出生的臺灣囝仔，他們在成長期間接受國家提供的軍國教育， 而「玉碎」（全滅）、「散華」（陣亡）、「若櫻」（年輕軍人）、「赤紙」 （召集令）等詞彙更成為他們共同的詞語。根據這些共同的詞彙及其成長年代， 最能貼切反映這個世代的稱呼是：(A)現代化世代 (B)工業化世代 (C)反傳統世代 (D)戰爭期世代
109年學測-社會科第27題,B,由題幹「毛澤東反對一黨專政、主張建立聯合政府」可知毛澤東此時是要拉攏美國對付國民黨，故選(B)。,"27. 某一時期，中共《新華日報》〈社論〉曾讚美「美國是自由世界的核心、民主的 守護神、專制者的敵人」，希望用民主與科學的紐帶結合中、美兩大民族。後來， 毛澤東也強調反對一黨專政，主張建立民主的聯合政府，承諾保障人民的言論、 出版、集會、結社、思想、信仰及身體等自由。發表上述言論的背景最可能是：(A) 1920年代，中國共產黨成立時的主張 (B) 1940年代，要拉攏美國，對抗國民黨, (C) 1960年代，爭取美國支持文化大革命 (D) 1970年代，會見季辛吉保證支持美國"
109年學測-社會科第28題,C,均田制的目的是為了將農民重新回歸到政府的土地上，政府可編戶、收稅。故選(C)。,"28. 學者指出：北魏實行均田法的背景，第一，因戰亂的傷亡及遷徙，留下大片無 主荒田；第二，許多農民為躲避戰禍，逃離農村，流落城市，成為不事生產的 游民；第三，農民投靠大戶士族，「五十三十家方為一戶」，只向其宗主貢獻， 不必向政府納稅。均田法的實施是結合戶籍的清查及管理，透過計口授田，使 農業勞動力與耕地達到合理配合，以恢復生產，建立小農社會。根據上述，學 者認為北魏均田法實施的主要目的最可能是：(A)限制土地兼併 (B)保全士族特權, (C)重建編戶稅基 (D)推行漢化運動"
109年學測-社會科第31題,B,15 世紀中谷騰堡研發出印刷術，使此類諷刺宗教的文宣品廣為流傳與刊布。,"31. ◎ 圖 4 是幅流傳於歐洲某時期的 諷刺畫。此圖（由左至右）將方濟會修士穆納、神學家埃姆澤、教宗利奧十世、神學家艾克，以及神學家萊普，分別繪製成貓、公羊、反基督的獅子、豬，以及狗。請問：圖4- 7 -109年學測 第 8 頁社會考科 共 19 頁31. 此種諷刺文宣品的刊布與流傳，與當時哪種歷史發展的關係最為密切？(A)方言文學流行, (B)印刷術的盛行, (C)大航海時代的來臨, (D)資本主義制度興起"
109年學測-社會科第32題,C,題目設定「步行 300 公尺」，現實世界中，受道路分布限制，不會呈現圓形範圍，故丙最接近題目設定。,32. 地理 學中的區位理論，通常假設地表為均質，以直線距離劃設空間範圍， 但在 真實生活中，依規劃的需求，範圍多以路徑距離為劃設的依據。依上 所述，圖 5 中有甲、乙、丙、丁四個分析結果，若咖啡店開設的重要選址 條件是「徒步 300 公尺內有停車場」，下列何者最可能是距離咖啡店候選 點徒 步 300 公尺內的範圍？ 道路 分析結果 咖啡店候選點 圖5(A)甲 (B)乙 (C)丙 (D)丁
109年學測-社會科第33題,D,(D)為河流下游橫剖面圖。,"33. 下列四個選項為一條河流中不同河段的橫剖面示意圖。氾濫平原最常出現在哪 個橫剖面所代表的河段？(A) (B) (C) (D), "
109年學測-社會科第34題,D,消費者喜新厭舊，加上高科技產品生命週期縮短，故廠商以即時生產模式因應。,"34. 今日許多高科技電子產品的製造廠商採取先接訂單再製造的「即時生產模式」， 避免大量庫存，同時提高企業在研發與行銷上的投資，以追求產品功能或型態 樣式的持續創新，藉助媒體與網路管道的大量宣傳，推陳出新以吸引消費者購 買產品。上述研發、製造與行銷策略的採用，與下列哪項因素的關係最為密切？(A)海外低廉的勞力降低生產成本, (B)科技產業因群聚效益日趨聚集, (C)貿易自由化與區域整合的發展, (D)市場變動與產品生命週期縮短"
109年學測-社會科第35題,C,觀察表 1，南區「人口數量」成長最多，是因為該地較多非裔、拉丁裔移民，其出生率較亞裔、白人高。,"35. 圖 6 為美國四個區域分區圖，表 3 為 2010 與 2018 年美國四區的人口統計表 （表內數字為人口數）。對應到美國近年來人口數量成長最多的區域，該區除 歐裔外，其他主要族群最可能為下列何者？ 表3 年分 東北 2010 2018 中西 分區 西 南 114,867,066 124,753,948 西 71,389,719 77,256,225 南 中西 66,974,749 68,308,744 0 500公里 東北 55,380,645 56,111,079 圖6(A)非裔、原住民, (B)亞裔、原住民, (C)非裔、拉丁裔, (D)亞裔、拉丁裔"
109年學測-社會科第39題,A,大考中心答案為(A) 日治初期台灣仍流行舊式私塾，新式學堂數量稀少，但從1912年開始，日本殖民政府在台廣設農、工業講習所，1919、1922年先後頒布兩次《台灣教育令》，都使舊式教育的私塾日漸減少。 根據圖2，1932-1933年乙的比例較1922-1923年些微回升，選項(A)的新式糖廠應較不可能改回舊式糖廍，故選項(C)應較值得參考。 ,"39. ◎ 圖 8 是臺灣本島以某個指標所繪製的主題地圖。請問：38. 該產業在下列何地最具發展潛力？ 0 25 50 100 km 圖8(A)西亞 (B)南亞, (C)東南亞 (D)東北亞, (A)河川流域, (B)都市影響圈, (C)土地使用分區, (D)原住民族傳統領域"
109年學測-社會科第40題,B,台灣位於 120。E-122。E 之間，一個縣的寬度不可能超過 100 公里。,"40. 下列是四幅臺灣某縣級行政區域簡圖，從圖 8 判斷，下列何者的比例尺標示正確？ N N 0 5公里 0 20公里 N N 0 50公里 0 100公里(A) (B), (C) (D), "
109年學測-社會科第41題,A,因(B)冰水不是黑色的，(C)落石不會形成長條狀，(D)溝槽要等冰河融化後才可見，故應選(A)。,41. ◎ 歐洲許多高山擁有壯麗的山岳冰河景觀，往往成為熱門的登山健行景點。在進行登山健行活動之前，最好事先瀏覽相關圖資。圖 9 為歐洲某處山岳冰河的衛星影像圖，除了山脈陰影之外，淺白色為冰雪堆積，圖 10 為同一地的等高線地形圖，兩圖中的甲、乙、丙、丁為四種冰河地形。請問：甲1 km圖9丙1 km圖10 第 11 頁 109年學測 共 19 頁 社會考科(A)堆積的冰磧 (B)流動的冰水 (C)崩塌的落石 (D)磨蝕的槽溝
109年學測-社會科第42題,A,甲是冰河槽，乙是冰斗，丙是角峰，丁是刃嶺。,"42. 假若全球暖化持續加劇，在相對較短的地形演育期間內，圖中哪些區域可能會出 現湖泊？(A)甲、乙 (B)甲、丙 (C)乙、丁 (D)丙、丁, "
109年學測-社會科第43題,D,甲:上海(無明顯宗教)，乙:西非(當地信仰)，丙:義大利(天主教)，丁:北美(基督新教)，戊:巴西(天主教)。,43. ◎ 圖 11 是世界某五個都市的分布圖。請問：丁戊甲乙丙圖11 109年學測 第 12 頁 社會考科 共 19 頁(A)甲乙 (B)甲戊 (C)乙丁 (D)丙戊
109年學測-社會科第44題,D,圖示為地中海型氣候，故選戊(羅馬)。,"44. ◎ 圖 11 是世界某五個都市的分布圖。請問：丁戊甲乙丙圖1144. 圖 12 是某地的月均溫與月雨量的散布圖，該地最 月雨量（mm） 150 可能與圖 11 中哪個都市位於同個氣候區內？ 十月 100 一月 50 七月 0 0 10 20 30 月均溫（°C） 圖12(A)甲, (B)乙 四月, (C)丁, (D)戊"
109年學測-社會科第46題,B,「萬般皆下品，唯有讀書高」此句顯示讀書為較高階的文化，因此答案為(B) (文化位階即指文化有高低優劣之分)。,"46. ◎ 宋代立國之初，強化中央集權並提倡文人政治。時人汪洙有〈神童詩〉云：「天子重英豪，文章教爾曹；萬般皆下品，惟有讀書高；滿朝朱紫貴，盡是讀書人。」學者認為，文人政治本為配合宋初的國家政策，但因宋室後人墨守成規，以致造成重文輕武的現象，終至無法應付強鄰環伺的局面。請問：45. 位於丁地的某跨國連鎖咖啡公司，其咖啡豆來自東非馬拉威，經由農場收成處 理後，在東非最佳深水港納卡拉裝船運往丁地。若航運路線要避開西風漂流， 且又採取最短路徑，透過圖 11 判斷，該路線最可能為下列何者？(A)蘇伊士運河地中海大西洋巴拿馬運河, (B)蘇伊士運河地中海巴拿馬運河大西洋, (C)巴拿馬運河大西洋蘇伊士運河地中海, (D)巴拿馬運河大西洋地中海蘇伊士運河, (A)次文化 (B)文化位階 (C)社會資本 (D)政治參與"
109年學測-社會科第47題,A,在宋初採行中央集權，提倡文人統治，採行強幹弱枝的政策，以化解五代以來軍人勢力的威脅。,"47. 宋初採行中央集權，提倡文人政治的目的為何？(A)化解軍人勢力的威脅 (B)提高官僚集團的素質, (C)防止兵將帥間的猜忌 (D)節省國家軍費的支出, "
109年學測-社會科第48題,D,從題幹敘述中，城市裡有些地位高貴的夫人，經常在自己的宅第邀請智識菁英、上流社會人士聚會，此應為「沙龍」，故選(D)十八世紀的巴黎(啟蒙運動)。,"48. ◎ 歐洲某一時期，城市裡有些地位高貴的夫人，經常在自己的宅第邀請智識菁英、上流社會人士聚會，進行思想交流與評論，參與者多自視為文人雅士。這些高貴夫人有權挑選客人、制定規則和聚會討論主題，凸顯當時女性在這種知性聚會的核心角色。後人以為，經常舉行的這類聚會，不僅成為該時期的特殊文化現象，且對後來的歷史發展影響深遠。請問： 第 13 頁 109年學測 共 19 頁 社會考科(A)西元前四世紀的雅典 (B)十四世紀的佛羅倫斯, (C)十六世紀的羅馬 (D)十八世紀的巴黎"
109年學測-社會科第51題,C,「最先進」→美國，HDI最高0.92。,51. 表 4 是甲、乙、丙、丁四個美洲國家的基本資料。依據表中資料判斷，上文所 稱發生全球化現象的國家，其發展程度最可能與下列哪個國家相同？ 表 4 資料（年度） 都市化程度 死亡率 二級產業產值 HDI 指數 （2019） （2018） 占總 GDP 比（2017） （2018） 國家 甲 95.4% 9.4‰ 24.1% 0.808 乙 92.0% 7.5‰ 28.1% 0.830 丙 82.5% 8.2‰ 19.1% 0.920 丁 72.7% 5.8‰ 27.7% 0.667(A)甲 (B)乙 (C)丙 (D)丁
109年學測-社會科第52題,C,集約度：(C)酪農>(B)混農>(D)放牧>(A)游牧。,"52. ◎ 據報載，根據紐西蘭科學家的研究，牛羊等家畜打嗝或放屁所釋放的甲烷會造成全球暖化問題。為減緩甲烷排放量，該國科學家積極研發可以抑制家畜打嗝且對家畜無害的藥物或食物。請問：- 13 -109年學測 第 14 頁社會考科 共 19 頁 中提到牲畜排放甲烷的問題，若僅考慮單位面積的經營集約程度，下列何者帶 來的暖化效應可能最大？ 天 然 牧 牲 畜 農 家 作 牲 畜 市 場 草 物 農 家 主要流向 主要流向 次要流向 人 乳 品 牲 畜 工 加工廠 天 加肥廠 牧 然 草 乳 市 牧 牲 市 牛 場 草 畜 場 作 物 農 作 農 家 物 家 主要流向 次要流向 主要流向 次要流向(A) (B), (C) (D)"
